seq_id	L_seq	cov_best	cov_merged	n_domains	rescued_by_stitching	bin
UniRef90_UPI00068FD173	396	0.5096	0.6815	2	False	FRAG
UniRef90_UPI000BBC58EB	396	0.4565	0.7941	2	True	PASS_CANONICAL
UniRef90_UPI00307D15F9	396	0.4544	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI00307DFA00	396	0.4671	0.8217	2	True	PASS_CANONICAL
UniRef90_A0ABS6V2L4	373	0.4522	0.7771	2	True	PASS_CANONICAL
UniRef90_J9WMX0	395	0.4904	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI00056ABC83	396	0.4416	0.7877	2	True	PASS_CANONICAL
UniRef90_UPI00367737FD	396	0.4586	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI0036488CE2	396	0.5223	0.7282	2	True	PASS_CANONICAL
UniRef90_UPI0033CCA8FD	396	0.4395	0.7898	2	True	PASS_CANONICAL
UniRef90_A0A0K9XB92	389	0.4416	0.7728	2	True	PASS_CANONICAL
UniRef90_A0A505D7U9	390	0.4989	0.8280	2	True	PASS_CANONICAL
UniRef90_UPI00365E0F69	396	0.4480	0.7728	2	True	PASS_CANONICAL
UniRef90_UPI003BB662D5	396	0.4416	0.7643	2	True	PASS_CANONICAL
UniRef90_UPI0036CB0AA7	396	0.4416	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI0010562DC0	396	0.4586	0.7643	2	True	PASS_CANONICAL
UniRef90_M8BWU4	395	0.8386	0.8386	1	False	PASS_CANONICAL
UniRef90_A0A7S1DAU7	395	0.8217	0.8217	1	False	PASS_CANONICAL
UniRef90_A0A7R9ZHI3	395	0.8217	0.8217	1	False	PASS_CANONICAL
UniRef90_A0A378I6Y3	395	0.4650	0.7771	2	True	PASS_CANONICAL
UniRef90_A0A2N8NPY2	395	0.4395	0.7834	2	True	PASS_CANONICAL
UniRef90_A0ABT5ZBP3	395	0.4480	0.7898	2	True	PASS_CANONICAL
UniRef90_A0A7W9PJQ0	395	0.4544	0.7856	2	True	PASS_CANONICAL
UniRef90_A0A7W7DTW6	395	0.4544	0.7834	2	True	PASS_CANONICAL
UniRef90_A0A1G8C8R3	395	0.4544	0.8004	2	True	PASS_CANONICAL
UniRef90_A0A918HFB5	395	0.4437	0.7941	2	True	PASS_CANONICAL
UniRef90_A0ABY7PHG0	395	0.5032	0.8386	2	True	PASS_CANONICAL
UniRef90_A0A7W4ZZ74	395	0.4607	0.7856	2	True	PASS_CANONICAL
UniRef90_A0ABT0RU89	395	0.4565	0.8025	2	True	PASS_CANONICAL
UniRef90_A0A918Q9W1	395	0.4756	0.7898	2	True	PASS_CANONICAL
UniRef90_A0ABT0SBR2	395	0.4607	0.8068	2	True	PASS_CANONICAL
UniRef90_A0AAW8F4Q6	395	0.5053	0.8323	2	True	PASS_CANONICAL
UniRef90_A0A3L8REE2	394	0.4544	0.7898	2	True	PASS_CANONICAL
UniRef90_A0A3G2J8N9	395	0.4692	0.7919	2	True	PASS_CANONICAL
UniRef90_A0A0W0T838	395	0.4586	0.7877	2	True	PASS_CANONICAL
UniRef90_UPI0021F32D7F	395	0.8429	0.8429	1	False	PASS_CANONICAL
UniRef90_A0A2H1KKW4	387	0.4480	0.7919	2	True	PASS_CANONICAL
UniRef90_UPI0033E076E0	395	0.4395	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI003650E21D	395	0.5011	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI0033B1B7CB	395	0.4713	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI00340F5458	395	0.4544	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI00342A452B	395	0.4501	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI002EDA1C02	395	0.4501	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI002CABD3FF	395	0.8217	0.8217	1	False	PASS_CANONICAL
UniRef90_UPI0033A73943	395	0.6157	0.8004	2	True	PASS_CANONICAL
UniRef90_UPI0036692651	395	0.4862	0.8174	2	True	PASS_CANONICAL
UniRef90_UPI0023B31EEC	395	0.4395	0.7728	2	True	PASS_CANONICAL
UniRef90_UPI0036582AE1	395	0.5096	0.7006	2	True	PASS_CANONICAL
UniRef90_UPI0035DE7BEF	395	0.4522	0.7813	2	True	PASS_CANONICAL
UniRef90_A0A4R8SQN6	388	0.4968	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI003796B978	395	0.4501	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI0036643544	395	0.4650	0.8174	2	True	PASS_CANONICAL
UniRef90_A0ABU6C928	391	0.4968	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI001956CA40	395	0.4437	0.7749	2	True	PASS_CANONICAL
UniRef90_UPI0036AFD105	395	0.4671	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI002379EDFF	395	0.4416	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI0035C1B7E9	395	0.4395	0.4395	1	False	FRAG
UniRef90_UPI00093B2DFC	395	0.4947	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI0037B17D68	395	0.6178	0.8132	2	True	PASS_CANONICAL
UniRef90_A0A8J3BTL5	391	0.4437	0.7771	2	True	PASS_CANONICAL
UniRef90_UPI0031FEE080	395	0.4459	0.8025	2	True	PASS_CANONICAL
UniRef90_A0A1S2P7J7	391	0.4947	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI003D0D54A4	395	0.4628	0.8004	2	True	PASS_CANONICAL
UniRef90_UPI003721AA56	395	0.4607	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI0025DA4A56	395	0.4607	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI0031CC71F2	395	0.4565	0.8174	2	True	PASS_CANONICAL
UniRef90_UPI0034206FD4	395	0.4565	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI0039E50274	395	0.4586	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI00403D881D	395	0.4777	0.8089	2	True	PASS_CANONICAL
UniRef90_UPI003CA1B5C6	395	0.4607	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI00342B1CE5	395	0.5032	0.8259	2	True	PASS_CANONICAL
UniRef90_UPI000AC15BB9	395	0.4416	0.7537	2	True	PASS_CANONICAL
UniRef90_UPI0018904ACC	395	0.4416	0.7686	2	True	PASS_CANONICAL
UniRef90_UPI0036ACC4CD	395	0.4904	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI0037A1AA5A	395	0.4416	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI0033F88E3D	395	0.4501	0.7877	2	True	PASS_CANONICAL
UniRef90_L7F9T5	392	0.4926	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI001FD6B00D	395	0.4480	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI0037911EBD	395	0.6178	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI00379A542E	395	0.4607	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI002240E923	395	0.4480	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI00369129A8	395	0.4692	0.8004	2	True	PASS_CANONICAL
UniRef90_UPI001CECF8E5	395	0.4989	0.8280	2	True	PASS_CANONICAL
UniRef90_UPI00118143A8	395	0.4713	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI003514DFD8	395	0.8195	0.8195	1	False	PASS_CANONICAL
UniRef90_UPI0034194FEF	395	0.4586	0.7898	2	True	PASS_CANONICAL
UniRef90_UPI001FCA6CE5	395	0.4501	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI0018953661	395	0.4735	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI00146CEC79	395	0.4331	0.7516	2	True	PASS_CANONICAL
UniRef90_A0A061GAY5	394	0.3758	0.7006	2	True	PASS_CANONICAL
UniRef90_A0A5N8XD96	394	0.4480	0.7898	2	True	PASS_CANONICAL
UniRef90_A0A7W7FRG0	394	0.4459	0.7941	2	True	PASS_CANONICAL
UniRef90_A0A516IS67	394	0.4628	0.8174	2	True	PASS_CANONICAL
UniRef90_A0A399FZX7	394	0.5117	0.8408	2	True	PASS_CANONICAL
UniRef90_A0AB39SMI1	390	0.4522	0.7813	2	True	PASS_CANONICAL
UniRef90_A0A0K9XF49	394	0.4522	0.7813	2	True	PASS_CANONICAL
UniRef90_A0A0E3Z6N0	367	0.5074	0.7898	2	True	PASS_CANONICAL
UniRef90_A0ABT3TQH8	394	0.4480	0.7856	2	True	PASS_CANONICAL
UniRef90_A0ABS4U0A7	394	0.4437	0.7877	2	True	PASS_CANONICAL
UniRef90_A0ABY4L305	394	0.4501	0.7707	2	True	PASS_CANONICAL
UniRef90_A0A1C4YQE7	394	0.4586	0.8174	2	True	PASS_CANONICAL
UniRef90_K0EJG7	394	0.4735	0.8047	2	True	PASS_CANONICAL
UniRef90_A0A4U0NVP8	394	0.4989	0.8132	2	True	PASS_CANONICAL
UniRef90_A0A918RGF6	394	0.4395	0.7643	2	True	PASS_CANONICAL
UniRef90_A0ABX0XY11	394	0.4437	0.7877	2	True	PASS_CANONICAL
UniRef90_UPI002E17DA9F	394	0.4926	0.8153	2	True	PASS_CANONICAL
UniRef90_UPI001FEA06A1	394	0.4947	0.8238	2	True	PASS_CANONICAL
UniRef90_UPI003823325D	394	0.4692	0.7877	2	True	PASS_CANONICAL
UniRef90_UPI0016733C3D	394	0.4480	0.7728	2	True	PASS_CANONICAL
UniRef90_UPI00224FBE84	394	0.4586	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI003798C3E0	394	0.4522	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI0033F98BF0	394	0.5202	0.7240	2	True	PASS_CANONICAL
UniRef90_UPI001B7DBAF3	394	0.4289	0.4289	1	False	FRAG
UniRef90_A0ABT4U8P8	390	0.4395	0.7749	2	True	PASS_CANONICAL
UniRef90_UPI0033D5756B	394	0.6115	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI001CDA49B4	394	0.4459	0.7983	2	True	PASS_CANONICAL
UniRef90_UPI0038027DCE	394	0.4989	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI0038093330	394	0.4777	0.8280	2	True	PASS_CANONICAL
UniRef90_UPI000DAB5466	381	0.4480	0.7771	2	True	PASS_CANONICAL
UniRef90_A0A449DB63	349	0.4565	0.7282	2	True	PASS_CANONICAL
UniRef90_UPI0036F7BEDE	394	0.4437	0.7749	2	True	PASS_CANONICAL
UniRef90_UPI00128111CE	394	0.4437	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI0037A3FBEF	394	0.4565	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI003432B930	394	0.4352	0.7495	2	True	PASS_CANONICAL
UniRef90_UPI0019678639	394	0.4565	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI00343867E7	394	0.4989	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI0022578996	394	0.4671	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI003899D912	394	0.4416	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI0013D93B80	394	0.4586	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI003D71DB8A	394	0.4437	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI0006AF7A9F	394	0.4926	0.8153	2	True	PASS_CANONICAL
UniRef90_UPI003A5D1C38	394	0.4416	0.7643	2	True	PASS_CANONICAL
UniRef90_UPI0036C3D581	394	0.4947	0.8195	2	True	PASS_CANONICAL
UniRef90_A0A7X6AVJ8	393	0.4607	0.7962	2	True	PASS_CANONICAL
UniRef90_A0A1S1L291	393	0.4968	0.8110	2	True	PASS_CANONICAL
UniRef90_A0A2P8HZV8	393	0.4374	0.8025	2	True	PASS_CANONICAL
UniRef90_A0A543J729	393	0.4501	0.7941	2	True	PASS_CANONICAL
UniRef90_A0ABN1XW43	393	0.4947	0.8132	2	True	PASS_CANONICAL
UniRef90_A0A499V7E8	373	0.3822	0.7219	2	True	PASS_CANONICAL
UniRef90_A0ABV8KEJ8	393	0.4565	0.7601	2	True	PASS_CANONICAL
UniRef90_A0A839Z5R9	393	0.4565	0.8004	2	True	PASS_CANONICAL
UniRef90_A0A3N1HJH3	393	0.4437	0.8089	2	True	PASS_CANONICAL
UniRef90_A0A5Q0HCV9	381	0.4607	0.8089	2	True	PASS_CANONICAL
UniRef90_A0ABN3V3R0	393	0.4522	0.8068	2	True	PASS_CANONICAL
UniRef90_F6KXC8	390	0.4628	0.8174	2	True	PASS_CANONICAL
UniRef90_A0A2G1XAR0	393	0.5117	0.6709	2	False	FRAG
UniRef90_A0A563EF92	393	0.4395	0.7771	2	True	PASS_CANONICAL
UniRef90_A0ABW2STZ1	393	0.4437	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI0011F3B609	393	0.4607	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI0021D91929	393	0.4989	0.8174	2	True	PASS_CANONICAL
UniRef90_UPI003666ED62	393	0.4459	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI003333D18A	381	0.4480	0.7771	2	True	PASS_CANONICAL
UniRef90_UPI00032955DC	393	0.4565	0.8110	2	True	PASS_CANONICAL
UniRef90_UPI00381F8F11	393	0.4947	0.8110	2	True	PASS_CANONICAL
UniRef90_UPI003F556FE2	393	0.4374	0.7834	2	True	PASS_CANONICAL
UniRef90_A0ABT0ZMQ2	389	0.4968	0.8344	2	True	PASS_CANONICAL
UniRef90_UPI000CE3BF4A	393	0.4437	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI003794F2AD	393	0.4437	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI00378C5667	393	0.4904	0.8153	2	True	PASS_CANONICAL
UniRef90_A0A4Q7ZSL4	348	0.4501	0.7282	2	True	PASS_CANONICAL
UniRef90_UPI0033C1BAF3	393	0.4650	0.8153	2	True	PASS_CANONICAL
UniRef90_UPI00368F13EF	393	0.4395	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI0033A97FD4	393	0.4989	0.8217	2	True	PASS_CANONICAL
UniRef90_A0ABV1V6A4	388	0.4437	0.7622	2	True	PASS_CANONICAL
UniRef90_UPI00099D54CD	393	0.4777	0.7941	2	True	PASS_CANONICAL
UniRef90_UPI00110A3029	393	0.4501	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI00379B8ABA	393	0.5117	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI0036EB5549	393	0.4968	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI003851609D	393	0.4459	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI00286C2542	393	0.4628	0.8174	2	True	PASS_CANONICAL
UniRef90_UPI0034153965	393	0.4437	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI003D147015	393	0.4416	0.7580	2	True	PASS_CANONICAL
UniRef90_UPI00096E1062	393	0.4416	0.7601	2	True	PASS_CANONICAL
UniRef90_UPI0021ADD27E	393	0.4544	0.8089	2	True	PASS_CANONICAL
UniRef90_A0A1E7LN22	390	0.4437	0.7601	2	True	PASS_CANONICAL
UniRef90_C4PWB7	392	0.4416	0.7813	2	True	PASS_CANONICAL
UniRef90_S4WIM3	392	0.4374	0.7834	2	True	PASS_CANONICAL
UniRef90_N0CZ35	392	0.4459	0.7707	2	True	PASS_CANONICAL
UniRef90_A0A1E7LIL9	392	0.4862	0.8132	2	True	PASS_CANONICAL
UniRef90_A0ABW1MH18	392	0.4374	0.7686	2	True	PASS_CANONICAL
UniRef90_A0A4Q9HTA6	392	0.4395	0.7707	2	True	PASS_CANONICAL
UniRef90_A0A543J6I1	392	0.4374	0.8004	2	True	PASS_CANONICAL
UniRef90_A0ABZ1L9T5	392	0.4565	0.7813	2	True	PASS_CANONICAL
UniRef90_A0A1C5ARF4	392	0.4459	0.7813	2	True	PASS_CANONICAL
UniRef90_A0A387HLZ1	392	0.4437	0.7877	2	True	PASS_CANONICAL
UniRef90_A0ABN3NPV8	392	0.4607	0.8259	2	True	PASS_CANONICAL
UniRef90_A0A841EAJ7	392	0.4586	0.7834	2	True	PASS_CANONICAL
UniRef90_UPI001F473A45	392	0.4480	0.7941	2	True	PASS_CANONICAL
UniRef90_UPI0036B84F52	392	0.4735	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI0037DC9C4A	392	0.4437	0.7728	2	True	PASS_CANONICAL
UniRef90_A0A101NDM7	383	0.4437	0.7749	2	True	PASS_CANONICAL
UniRef90_UPI001C2C1FFC	392	0.4374	0.7834	2	True	PASS_CANONICAL
UniRef90_UPI002F908241	392	0.4798	0.8110	2	True	PASS_CANONICAL
UniRef90_A0A542DSC1	388	0.4416	0.7622	2	True	PASS_CANONICAL
UniRef90_A0A3N0FVU0	388	0.4416	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI0031F64E31	392	0.4395	0.7834	2	True	PASS_CANONICAL
UniRef90_UPI003428E83B	392	0.4395	0.7834	2	True	PASS_CANONICAL
UniRef90_UPI003FA39458	392	0.4459	0.7898	2	True	PASS_CANONICAL
UniRef90_UPI000AD33399	392	0.4395	0.7983	2	True	PASS_CANONICAL
UniRef90_UPI00360B2089	392	0.4607	0.8110	2	True	PASS_CANONICAL
UniRef90_UPI0005616CA3	392	0.4459	0.7749	2	True	PASS_CANONICAL
UniRef90_UPI0034137AEB	392	0.4904	0.8110	2	True	PASS_CANONICAL
UniRef90_UPI0034558BB3	392	0.4459	0.7728	2	True	PASS_CANONICAL
UniRef90_UPI003EB734F1	392	0.4480	0.7856	2	True	PASS_CANONICAL
UniRef90_UPI00368CEE98	392	0.4777	0.8089	2	True	PASS_CANONICAL
UniRef90_UPI001E494463	392	0.4544	0.7919	2	True	PASS_CANONICAL
UniRef90_UPI00397C38D8	392	0.4607	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI002E13D715	392	0.4968	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI00366EB34A	392	0.4459	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI003653DAA2	392	0.4650	0.8004	2	True	PASS_CANONICAL
UniRef90_UPI0033C14534	392	0.4459	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI002F41BBED	392	0.4544	0.7919	2	True	PASS_CANONICAL
UniRef90_UPI0036524946	392	0.4352	0.7601	2	True	PASS_CANONICAL
UniRef90_UPI003C7CF880	392	0.4331	0.7580	2	True	PASS_CANONICAL
UniRef90_UPI0039C91439	392	0.4862	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI003CE688A3	392	0.4395	0.7452	2	True	PASS_CANONICAL
UniRef90_A9VE96	391	0.4268	0.7707	2	True	PASS_CANONICAL
UniRef90_A0AAW0LCL2	391	0.4225	0.7091	2	True	PASS_CANONICAL
UniRef90_A0AAE1W6R6	171	0.2505	0.2505	1	False	FRAG
UniRef90_E5KWI5	391	0.4904	0.8153	2	True	PASS_CANONICAL
UniRef90_X5FNU3	391	0.4947	0.8174	2	True	PASS_CANONICAL
UniRef90_A0ABV6WTM5	391	0.4862	0.8025	2	True	PASS_CANONICAL
UniRef90_A0A1Y6IPV8	391	0.4501	0.7983	2	True	PASS_CANONICAL
UniRef90_A0A5P0YKU8	391	0.4459	0.7622	2	True	PASS_CANONICAL
UniRef90_A0A1Z2L3M1	391	0.4416	0.7665	2	True	PASS_CANONICAL
UniRef90_E4N3X2	391	0.4480	0.7877	2	True	PASS_CANONICAL
UniRef90_A0A7Y7E7R5	391	0.4395	0.7665	2	True	PASS_CANONICAL
UniRef90_A0ABQ2V3N1	391	0.4480	0.7813	2	True	PASS_CANONICAL
UniRef90_A0ABP5F2X8	391	0.4331	0.7601	2	True	PASS_CANONICAL
UniRef90_A0A5P2BP59	391	0.4947	0.8217	2	True	PASS_CANONICAL
UniRef90_A0A5P2CE72	391	0.4862	0.8089	2	True	PASS_CANONICAL
UniRef90_A0AAP3HBY5	391	0.4628	0.7919	2	True	PASS_CANONICAL
UniRef90_A0ABU5FDL7	391	0.3588	0.7176	2	True	PASS_CANONICAL
UniRef90_A0ABW6YTF1	391	0.4820	0.8280	2	True	PASS_CANONICAL
UniRef90_D7B8A2	387	0.4459	0.7643	2	True	PASS_CANONICAL
UniRef90_A0ABT0ZIB0	391	0.4437	0.7771	2	True	PASS_CANONICAL
UniRef90_A0ABW0X3A9	391	0.4522	0.7771	2	True	PASS_CANONICAL
UniRef90_A0A1W7CZ62	391	0.4968	0.8301	2	True	PASS_CANONICAL
UniRef90_A0A223SA02	391	0.4352	0.7728	2	True	PASS_CANONICAL
UniRef90_A0A640UVM0	391	0.4968	0.8238	2	True	PASS_CANONICAL
UniRef90_A0ABU0QX48	391	0.4395	0.7622	2	True	PASS_CANONICAL
UniRef90_A0ABN0YUX8	391	0.4947	0.8153	2	True	PASS_CANONICAL
UniRef90_A0ABN8UWM5	391	0.4480	0.7983	2	True	PASS_CANONICAL
UniRef90_A0A7W7LSB5	391	0.4416	0.7749	2	True	PASS_CANONICAL
UniRef90_A0ABX8BSD5	391	0.4501	0.7601	2	True	PASS_CANONICAL
UniRef90_A0A1H3P4D0	391	0.4862	0.8174	2	True	PASS_CANONICAL
UniRef90_A0A100Y8B8	391	0.4968	0.8217	2	True	PASS_CANONICAL
UniRef90_A0A290Z6H5	391	0.4459	0.7877	2	True	PASS_CANONICAL
UniRef90_A0ABP7CNI5	391	0.4437	0.7898	2	True	PASS_CANONICAL
UniRef90_A0ABU2R039	391	0.4459	0.7877	2	True	PASS_CANONICAL
UniRef90_A0ABQ5NQJ9	391	0.4480	0.7877	2	True	PASS_CANONICAL
UniRef90_A0A2N1E6M9	391	0.3673	0.7304	2	True	PASS_CANONICAL
UniRef90_A0A941FJQ6	391	0.4926	0.8174	2	True	PASS_CANONICAL
UniRef90_A0ABN3ES61	391	0.4947	0.8280	2	True	PASS_CANONICAL
UniRef90_A0A918YFI3	391	0.4862	0.8238	2	True	PASS_CANONICAL
UniRef90_A0A1D7YP99	381	0.4437	0.7771	2	True	PASS_CANONICAL
UniRef90_UPI00341427AC	391	0.4820	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI00369F7A5B	391	0.4883	0.8365	2	True	PASS_CANONICAL
UniRef90_UPI0036C0C7BD	391	0.4947	0.8174	2	True	PASS_CANONICAL
UniRef90_UPI0037A836AA	391	0.4968	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI003816CFB0	391	0.4926	0.8514	2	True	PASS_CANONICAL
UniRef90_UPI0033F0B562	391	0.4416	0.7665	2	True	PASS_CANONICAL
UniRef90_UPI0035DB2907	391	0.4883	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI00332B2439	391	0.4480	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI0004C51877	391	0.4841	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI0036561A92	391	0.4480	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI0036A3E4D4	391	0.4374	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI0036FAA818	391	0.4841	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI002ED33214	391	0.4437	0.7941	2	True	PASS_CANONICAL
UniRef90_UPI0033C68AC9	391	0.4968	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI003851086F	391	0.4947	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI00382AD2B7	391	0.4756	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI0038783B72	391	0.4947	0.8238	2	True	PASS_CANONICAL
UniRef90_UPI0033D4E568	391	0.4989	0.8280	2	True	PASS_CANONICAL
UniRef90_UPI00131469F7	391	0.4459	0.7771	2	True	PASS_CANONICAL
UniRef90_UPI003718B1AB	391	0.4968	0.8365	2	True	PASS_CANONICAL
UniRef90_UPI0028F42734	391	0.4968	0.8323	2	True	PASS_CANONICAL
UniRef90_UPI00371A0D9B	391	0.4416	0.7601	2	True	PASS_CANONICAL
UniRef90_UPI0013C1924B	391	0.4968	0.8217	2	True	PASS_CANONICAL
UniRef90_A0A0N9IJ61	390	0.4480	0.7962	2	True	PASS_CANONICAL
UniRef90_UPI003825BB74	391	0.4416	0.8089	2	True	PASS_CANONICAL
UniRef90_UPI0036DFCF3B	391	0.4501	0.7771	2	True	PASS_CANONICAL
UniRef90_UPI0033FC6BC2	391	0.4437	0.7686	2	True	PASS_CANONICAL
UniRef90_UPI00340699B9	391	0.4459	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI003714E678	391	0.4947	0.8259	2	True	PASS_CANONICAL
UniRef90_UPI0035DE0EC8	391	0.4480	0.8004	2	True	PASS_CANONICAL
UniRef90_UPI0036349FAF	391	0.4480	0.7813	2	True	PASS_CANONICAL
UniRef90_UPI0033F93B53	391	0.4437	0.7622	2	True	PASS_CANONICAL
UniRef90_UPI0033CEB297	391	0.4883	0.8132	2	True	PASS_CANONICAL
UniRef90_UPI001BEAE7B3	391	0.4416	0.7749	2	True	PASS_CANONICAL
UniRef90_UPI0036E967F1	391	0.4968	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI0034120819	391	0.4437	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI0037164271	391	0.4947	0.8195	2	True	PASS_CANONICAL
UniRef90_A0A100Y7X5	390	0.4947	0.8153	2	True	PASS_CANONICAL
UniRef90_UPI0036ABEB72	391	0.4947	0.8110	2	True	PASS_CANONICAL
UniRef90_UPI00136DCEC4	391	0.4841	0.8238	2	True	PASS_CANONICAL
UniRef90_UPI003804EF51	391	0.4883	0.8217	2	True	PASS_CANONICAL
UniRef90_UPI0033B246C9	391	0.4501	0.8110	2	True	PASS_CANONICAL
UniRef90_UPI003F55E6F7	391	0.4968	0.8259	2	True	PASS_CANONICAL
UniRef90_UPI0032467E6F	391	0.4947	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI003D11B3CE	391	0.4416	0.7707	2	True	PASS_CANONICAL
UniRef90_UPI000B9D6E2A	391	0.4416	0.7665	2	True	PASS_CANONICAL
UniRef90_UPI0008C76652	391	0.4437	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI0037876952	391	0.4480	0.7898	2	True	PASS_CANONICAL
UniRef90_UPI00399C87B6	391	0.4395	0.7643	2	True	PASS_CANONICAL
UniRef90_UPI003410BFDD	391	0.4947	0.8174	2	True	PASS_CANONICAL
UniRef90_UPI0033D52E21	391	0.4904	0.8153	2	True	PASS_CANONICAL
UniRef90_UPI0033F498DE	391	0.4904	0.8025	2	True	PASS_CANONICAL
UniRef90_UPI00367CFEFC	391	0.4926	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI000CDE1B9F	391	0.4968	0.8238	2	True	PASS_CANONICAL
UniRef90_UPI0036E38369	391	0.4968	0.8259	2	True	PASS_CANONICAL
UniRef90_UPI0005890C14	391	0.4947	0.8386	2	True	PASS_CANONICAL
UniRef90_UPI000CD4F9DE	391	0.4437	0.7643	2	True	PASS_CANONICAL
UniRef90_UPI0013720573	391	0.4968	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI00343D1898	391	0.4459	0.7898	2	True	PASS_CANONICAL
UniRef90_UPI003CEF14BC	391	0.4926	0.8365	2	True	PASS_CANONICAL
UniRef90_UPI002E338345	391	0.4544	0.7792	2	True	PASS_CANONICAL
UniRef90_UPI0033A224BD	391	0.4650	0.8047	2	True	PASS_CANONICAL
UniRef90_UPI0010410C0D	391	0.4650	0.7728	2	True	PASS_CANONICAL
UniRef90_UPI003260E3D3	391	0.4968	0.8280	2	True	PASS_CANONICAL
UniRef90_A0A3N0EG44	381	0.4416	0.7665	2	True	PASS_CANONICAL
UniRef90_UPI00384C280E	391	0.4947	0.8195	2	True	PASS_CANONICAL
UniRef90_UPI0011ED5526	391	0.4989	0.8280	2	True	PASS_CANONICAL
UniRef90_UPI0036CA3C2C	391	0.4883	0.8068	2	True	PASS_CANONICAL
UniRef90_UPI00379DCDCA	391	0.4395	0.7686	2	True	PASS_CANONICAL
