seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues	env_segments	raw_env_start	raw_env_end	pad_left	pad_right
UniRef90_UPI002240C0B9	398	1	398	5	502	0.9559	1	1	N	398	8-398	8	398	7	0
UniRef90_UPI00324D53DF	398	1	398	13	499	0.9347	1	1	N	398	14-397	14	397	13	1
UniRef90_UPI0036F85BB4	398	1	398	18	496	0.9194	1	1	N	398	6-396	6	396	5	2
UniRef90_UPI00399A0CDC	398	1	398	17	499	0.9271	1	1	N	398	4-397	4	397	3	1
UniRef90_A0A1I4CQK8	394	1	394	18	501	0.9290	1	1	N	394	2-394	2	394	1	0
UniRef90_UPI0036748132	398	1	398	18	496	0.9194	1	1	N	398	13-397	13	397	12	1
UniRef90_UPI0038112F06	398	1	398	10	493	0.9290	1	1	N	398	8-393	8	393	7	5
UniRef90_A0A0K9XM84	392	1	392	20	496	0.9155	1	1	N	392	7-391	7	391	6	1
UniRef90_UPI003F79A86E	398	1	398	19	503	0.9309	1	1	N	398	10-398	10	398	9	0
UniRef90_UPI001661F63A	398	1	398	18	496	0.9194	1	1	N	398	9-395	9	395	8	3
UniRef90_UPI0030D05103	398	1	398	5	504	0.9597	1	1	N	398	4-398	4	398	3	0
UniRef90_UPI00351499B2	398	1	398	21	496	0.9136	1	1	N	398	15-396	15	396	14	2
UniRef90_UPI00146C7BF9	398	1	398	8	498	0.9424	1	1	N	398	2-397	2	397	1	1
UniRef90_A0A941EUP2	397	1	397	12	497	0.9328	1	1	N	397	1-391	1	391	0	6
UniRef90_A0ABY9HW28	397	1	397	21	494	0.9098	1	1	N	397	11-393	11	393	10	4
UniRef90_A0A9X1QK23	397	1	397	5	503	0.9578	1	1	N	397	4-397	4	397	3	0
UniRef90_A0A418PY23	397	1	397	8	504	0.9539	1	1	N	397	6-397	6	397	5	0
UniRef90_A0A370IEA9	397	1	397	21	497	0.9155	1	1	N	397	8-397	8	397	7	0
UniRef90_A0A9X2EEP8	397	1	397	19	503	0.9309	1	1	N	397	8-396	8	396	7	1
UniRef90_A0A940XHD3	397	1	397	16	496	0.9232	1	1	N	397	15-396	15	396	14	1
UniRef90_A0A3G2JQC8	397	1	397	9	499	0.9424	1	1	N	397	9-397	9	397	8	0
UniRef90_UPI003666E545	397	1	397	18	502	0.9309	1	1	N	397	3-397	3	397	2	0
UniRef90_UPI00099B82F1	397	1	397	19	497	0.9194	1	1	N	397	13-396	13	396	12	1
UniRef90_UPI00369FDCC1	397	1	397	18	496	0.9194	1	1	N	397	14-394	14	394	13	3
UniRef90_UPI0004AC9FB1	397	1	397	8	504	0.9539	1	1	N	397	6-397	6	397	5	0
UniRef90_UPI00341F9387	397	1	397	18	496	0.9194	1	1	N	397	10-395	10	395	9	2
UniRef90_UPI0033FEB4B9	397	1	397	10	496	0.9347	1	1	N	397	5-396	5	396	4	1
UniRef90_A0A6A0B6W7	383	1	383	18	499	0.9251	1	1	N	383	1-383	1	383	0	0
UniRef90_UPI003F51E980	397	1	397	17	500	0.9290	1	1	N	397	7-393	7	393	6	4
UniRef90_UPI0037C91A52	397	1	397	20	504	0.9309	1	1	N	397	6-397	6	397	5	0
UniRef90_A0A918PT45	396	1	396	17	496	0.9213	1	1	N	396	13-394	13	394	12	2
UniRef90_A0ABW1X921	396	1	396	17	496	0.9213	1	1	N	396	11-391	11	391	10	5
UniRef90_A0A378JHZ6	395	1	395	23	504	0.9251	1	1	N	395	3-395	3	395	2	0
UniRef90_A0A7X0CBT6	396	1	396	18	498	0.9232	1	1	N	396	7-396	7	396	6	0
UniRef90_A0A2X0IER9	396	1	396	12	496	0.9309	1	1	N	396	10-393	10	393	9	3
UniRef90_A0A7W8QGS9	396	1	396	17	498	0.9251	1	1	N	396	14-395	14	395	13	1
UniRef90_A0A7W9YF34	396	1	396	15	500	0.9328	1	1	N	396	3-396	3	396	2	0
UniRef90_A0A9X3N8H2	396	1	396	20	495	0.9136	1	1	N	396	6-392	6	392	5	4
UniRef90_UPI0037FFA9B3	396	1	396	12	497	0.9328	1	1	N	396	7-396	7	396	6	0
UniRef90_UPI0036E4FCA4	396	1	396	17	496	0.9213	1	1	N	396	16-394	16	394	15	2
UniRef90_UPI0036BC4BF3	396	1	396	32	504	0.9079	1	1	N	396	14-396	14	396	13	0
UniRef90_UPI0036377DA1	396	1	396	18	502	0.9309	1	1	N	396	4-396	4	396	3	0
UniRef90_UPI002F42AD4D	396	1	396	10	497	0.9367	1	1	N	396	3-394	3	394	2	2
UniRef90_UPI0033A76551	396	1	396	18	497	0.9213	1	1	N	396	15-396	15	396	14	0
UniRef90_UPI0016616E4D	396	1	396	12	496	0.9309	1	1	N	396	4-394	4	394	3	2
UniRef90_UPI002E76379A	396	1	396	17	503	0.9347	1	1	N	396	13-396	13	396	12	0
UniRef90_A0A0J8U4J2	379	1	379	18	498	0.9232	1	1	N	379	2-378	2	378	1	1
UniRef90_A0A2N9BJ28	395	1	395	20	502	0.9271	1	1	N	395	3-395	3	395	2	0
UniRef90_A0A931DCL3	395	1	395	20	508	0.9386	1	1	N	395	6-395	6	395	5	0
UniRef90_UPI000BBC58EB	396	1	396	18	497	0.9213	1	1	N	396	2-395	2	395	1	1
UniRef90_UPI00307D15F9	396	1	396	12	501	0.9405	1	1	N	396	17-396	17	396	16	0
UniRef90_UPI00307DFA00	396	1	396	18	506	0.9386	1	1	N	396	2-396	2	396	1	0
UniRef90_A0ABS6V2L4	373	1	373	26	502	0.9155	1	1	N	373	1-373	1	373	0	0
UniRef90_UPI00056ABC83	396	1	396	8	499	0.9443	1	1	N	396	9-396	9	396	8	0
UniRef90_UPI0036488CE2	396	6	396	34	450	0.8004	1	1	N	391	26-384	26	384	20	12
UniRef90_A0A0K9XB92	389	1	389	18	503	0.9328	1	1	N	389	1-389	1	389	0	0
UniRef90_A0A505D7U9	390	1	390	16	496	0.9232	1	1	N	390	6-388	6	388	5	2
UniRef90_UPI003BB662D5	396	1	396	17	496	0.9213	1	1	N	396	8-393	8	393	7	3
UniRef90_UPI0010562DC0	396	1	396	31	503	0.9079	1	1	N	396	9-396	9	396	8	0
UniRef90_A0A378I6Y3	395	1	395	30	504	0.9117	1	1	N	395	11-395	11	395	10	0
UniRef90_A0ABT5ZBP3	395	1	395	10	496	0.9347	1	1	N	395	7-394	7	394	6	1
UniRef90_A0A7W9PJQ0	395	1	395	19	503	0.9309	1	1	N	395	3-388	3	388	2	7
UniRef90_A0A918Q9W1	395	1	395	27	508	0.9251	1	1	N	395	7-394	7	394	6	1
UniRef90_A0A3L8REE2	394	1	394	17	504	0.9367	1	1	N	394	3-394	3	394	2	0
UniRef90_A0A0W0T838	395	1	395	22	503	0.9251	1	1	N	395	3-395	3	395	2	0
UniRef90_UPI0033E076E0	395	1	395	21	496	0.9136	1	1	N	395	12-394	12	394	11	1
UniRef90_UPI003650E21D	395	1	395	17	496	0.9213	1	1	N	395	6-394	6	394	5	1
UniRef90_UPI0033B1B7CB	395	1	395	20	504	0.9309	1	1	N	395	5-386	5	386	4	9
UniRef90_UPI00342A452B	395	1	395	18	496	0.9194	1	1	N	395	11-394	11	394	10	1
UniRef90_UPI002EDA1C02	395	1	395	19	498	0.9213	1	1	N	395	6-393	6	393	5	2
UniRef90_UPI0023B31EEC	395	1	395	21	502	0.9251	1	1	N	395	3-391	3	391	2	4
UniRef90_UPI0036582AE1	395	11	395	36	450	0.7965	1	1	N	385	31-375	31	375	20	20
UniRef90_UPI003796B978	395	1	395	19	498	0.9213	1	1	N	395	8-395	8	395	7	0
UniRef90_UPI0036643544	395	1	395	17	505	0.9386	1	1	N	395	4-395	4	395	3	0
UniRef90_UPI001956CA40	395	1	395	22	503	0.9251	1	1	N	395	6-392	6	392	5	3
UniRef90_UPI0036AFD105	395	1	395	12	505	0.9482	1	1	N	395	3-395	3	395	2	0
UniRef90_UPI002379EDFF	395	1	395	8	497	0.9405	1	1	N	395	14-393	14	393	13	2
UniRef90_A0A8J3BTL5	391	1	391	10	497	0.9367	1	1	N	391	14-390	14	390	13	1
UniRef90_UPI0031FEE080	395	1	395	5	500	0.9520	1	1	N	395	6-395	6	395	5	0
UniRef90_UPI003D0D54A4	395	1	395	27	504	0.9175	1	1	N	395	4-395	4	395	3	0
UniRef90_UPI0031CC71F2	395	1	395	8	501	0.9482	1	1	N	395	7-395	7	395	6	0
UniRef90_UPI0034206FD4	395	1	395	17	503	0.9347	1	1	N	395	5-393	5	393	4	2
UniRef90_UPI0039E50274	395	1	395	25	503	0.9194	1	1	N	395	3-395	3	395	2	0
UniRef90_UPI00403D881D	395	1	395	27	504	0.9175	1	1	N	395	5-387	5	387	4	8
UniRef90_UPI0018904ACC	395	1	395	19	497	0.9194	1	1	N	395	15-393	15	393	14	2
UniRef90_UPI0036ACC4CD	395	1	395	19	496	0.9175	1	1	N	395	10-393	10	393	9	2
UniRef90_UPI0037A1AA5A	395	1	395	14	497	0.9290	1	1	N	395	12-394	12	394	11	1
UniRef90_UPI001FD6B00D	395	1	395	5	502	0.9559	1	1	N	395	6-395	6	395	5	0
UniRef90_UPI00379A542E	395	1	395	13	502	0.9405	1	1	N	395	4-395	4	395	3	0
UniRef90_UPI002240E923	395	1	395	8	500	0.9463	1	1	N	395	8-395	8	395	7	0
UniRef90_UPI00118143A8	395	1	395	21	496	0.9136	1	1	N	395	14-392	14	392	13	3
UniRef90_UPI003514DFD8	395	1	395	19	451	0.8311	2	1	Y	395	5-395	5	395	4	0
UniRef90_UPI0034194FEF	395	1	395	17	497	0.9232	1	1	N	395	5-393	5	393	4	2
UniRef90_UPI001FCA6CE5	395	1	395	8	501	0.9482	1	1	N	395	9-395	9	395	8	0
UniRef90_UPI0018953661	395	1	395	19	504	0.9328	1	1	N	395	3-395	3	395	2	0
UniRef90_UPI00146CEC79	395	1	395	19	497	0.9194	1	1	N	395	17-395	17	395	16	0
UniRef90_A0A061GAY5	394	36	394	7	427	0.8081	1	1	N	359	56-392	56	392	20	2
UniRef90_A0A5N8XD96	394	1	394	20	496	0.9155	1	1	N	394	8-393	8	393	7	1
UniRef90_A0A7W7FRG0	394	1	394	13	496	0.9290	1	1	N	394	11-393	11	393	10	1
UniRef90_A0A516IS67	394	1	394	8	504	0.9539	1	1	N	394	7-394	7	394	6	0
UniRef90_A0A399FZX7	394	1	394	20	501	0.9251	1	1	N	394	3-394	3	394	2	0
UniRef90_A0A0K9XF49	394	1	394	19	503	0.9309	1	1	N	394	6-394	6	394	5	0
UniRef90_A0ABT3TQH8	394	1	394	11	496	0.9328	1	1	N	394	6-393	6	393	5	1
UniRef90_A0ABS4U0A7	394	1	394	7	499	0.9463	1	1	N	394	10-394	10	394	9	0
UniRef90_A0ABY4L305	394	1	394	18	496	0.9194	1	1	N	394	11-392	11	392	10	2
UniRef90_A0A1C4YQE7	394	1	394	8	504	0.9539	1	1	N	394	9-394	9	394	8	0
UniRef90_K0EJG7	394	1	394	14	510	0.9539	1	1	N	394	2-394	2	394	1	0
UniRef90_A0A918RGF6	394	1	394	13	496	0.9290	1	1	N	394	2-393	2	393	1	1
UniRef90_A0ABX0XY11	394	1	394	12	497	0.9328	1	1	N	394	13-392	13	392	12	2
UniRef90_UPI002E17DA9F	394	1	394	21	496	0.9136	1	1	N	394	8-389	8	389	7	5
UniRef90_UPI003823325D	394	1	394	31	504	0.9098	1	1	N	394	7-385	7	385	6	9
UniRef90_UPI0016733C3D	394	1	394	18	496	0.9194	1	1	N	394	6-393	6	393	5	1
UniRef90_A0ABT4U8P8	390	1	390	20	496	0.9155	1	1	N	390	6-387	6	387	5	3
UniRef90_UPI001CDA49B4	394	1	394	10	495	0.9328	1	1	N	394	14-393	14	393	13	1
UniRef90_UPI0038027DCE	394	1	394	14	497	0.9290	1	1	N	394	3-392	3	392	2	2
UniRef90_UPI0038093330	394	1	394	9	496	0.9367	1	1	N	394	7-393	7	393	6	1
UniRef90_UPI000DAB5466	381	1	381	18	497	0.9213	1	1	N	381	1-380	1	380	0	1
UniRef90_UPI0036F7BEDE	394	1	394	17	496	0.9213	1	1	N	394	3-393	3	393	2	1
UniRef90_UPI00128111CE	394	1	394	18	497	0.9213	1	1	N	394	14-392	14	392	13	2
UniRef90_UPI0037A3FBEF	394	1	394	27	503	0.9155	1	1	N	394	6-394	6	394	5	0
UniRef90_UPI003432B930	394	1	394	22	493	0.9060	1	1	N	394	7-390	7	390	6	4
UniRef90_UPI0019678639	394	1	394	7	504	0.9559	1	1	N	394	2-393	2	393	1	1
UniRef90_UPI003899D912	394	1	394	10	497	0.9367	1	1	N	394	6-393	6	393	5	1
UniRef90_UPI003A5D1C38	394	1	394	16	493	0.9175	1	1	N	394	6-392	6	392	5	2
UniRef90_UPI0036C3D581	394	1	394	20	496	0.9155	1	1	N	394	6-392	6	392	5	2
UniRef90_A0A1S1L291	393	1	393	19	496	0.9175	1	1	N	393	7-392	7	392	6	1
UniRef90_A0A543J729	393	1	393	17	495	0.9194	1	1	N	393	14-390	14	390	13	3
UniRef90_A0ABN1XW43	393	1	393	8	496	0.9386	1	1	N	393	1-392	1	392	0	1
UniRef90_A0ABV8KEJ8	393	1	393	27	502	0.9136	1	1	N	393	6-384	6	384	5	9
UniRef90_A0A839Z5R9	393	1	393	6	503	0.9559	1	1	N	393	6-393	6	393	5	0
UniRef90_A0A5Q0HCV9	381	1	381	11	502	0.9443	1	1	N	381	1-381	1	381	0	0
UniRef90_A0ABN3V3R0	393	1	393	18	504	0.9347	1	1	N	393	2-392	2	392	1	1
UniRef90_F6KXC8	390	1	390	20	497	0.9175	1	1	N	390	4-390	4	390	3	0
UniRef90_A0A563EF92	393	1	393	4	499	0.9520	1	1	N	393	3-393	3	393	2	0
UniRef90_A0ABW2STZ1	393	1	393	19	496	0.9175	1	1	N	393	10-392	10	392	9	1
UniRef90_UPI0011F3B609	393	1	393	17	496	0.9213	1	1	N	393	13-393	13	393	12	0
UniRef90_UPI0021D91929	393	1	393	17	494	0.9175	1	1	N	393	6-390	6	390	5	3
UniRef90_UPI003666ED62	393	1	393	17	496	0.9213	1	1	N	393	9-392	9	392	8	1
UniRef90_UPI00032955DC	393	1	393	17	504	0.9367	1	1	N	393	11-393	11	393	10	0
UniRef90_UPI00381F8F11	393	1	393	18	496	0.9194	1	1	N	393	9-393	9	393	8	0
UniRef90_UPI003F556FE2	393	1	393	10	497	0.9367	1	1	N	393	2-392	2	392	1	1
UniRef90_UPI000CE3BF4A	393	1	393	17	497	0.9232	1	1	N	393	11-390	11	390	10	3
UniRef90_UPI003794F2AD	393	1	393	15	496	0.9251	1	1	N	393	6-392	6	392	5	1
UniRef90_UPI00378C5667	393	1	393	10	496	0.9347	1	1	N	393	5-391	5	391	4	2
UniRef90_UPI0033C1BAF3	393	1	393	18	505	0.9367	1	1	N	393	8-393	8	393	7	0
UniRef90_UPI0033A97FD4	393	1	393	17	496	0.9213	1	1	N	393	6-391	6	391	5	2
UniRef90_A0ABV1V6A4	388	1	388	17	497	0.9232	1	1	N	388	4-388	4	388	3	0
UniRef90_UPI00099D54CD	393	1	393	10	496	0.9347	1	1	N	393	3-392	3	392	2	1
UniRef90_UPI00110A3029	393	1	393	17	497	0.9232	1	1	N	393	14-390	14	390	13	3
UniRef90_UPI00379B8ABA	393	1	393	18	495	0.9175	1	1	N	393	2-386	2	386	1	7
UniRef90_UPI0036EB5549	393	1	393	19	496	0.9175	1	1	N	393	9-391	9	391	8	2
UniRef90_UPI00286C2542	393	1	393	8	503	0.9520	1	1	N	393	7-392	7	392	6	1
UniRef90_UPI0034153965	393	1	393	17	498	0.9251	1	1	N	393	8-391	8	391	7	2
UniRef90_UPI003D147015	393	1	393	15	496	0.9251	1	1	N	393	2-392	2	392	1	1
UniRef90_UPI00096E1062	393	1	393	17	496	0.9213	1	1	N	393	3-392	3	392	2	1
UniRef90_UPI0021ADD27E	393	1	393	8	502	0.9501	1	1	N	393	5-393	5	393	4	0
UniRef90_S4WIM3	392	1	392	10	499	0.9405	1	1	N	392	6-392	6	392	5	0
UniRef90_N0CZ35	392	1	392	17	497	0.9232	1	1	N	392	3-392	3	392	2	0
UniRef90_A0ABW1MH18	392	1	392	18	500	0.9271	1	1	N	392	3-392	3	392	2	0
UniRef90_A0A4Q9HTA6	392	1	392	18	496	0.9194	1	1	N	392	7-391	7	391	6	1
UniRef90_A0A841EAJ7	392	1	392	19	504	0.9328	1	1	N	392	7-391	7	391	6	1
UniRef90_UPI0036B84F52	392	1	392	18	505	0.9367	1	1	N	392	3-392	3	392	2	0
UniRef90_UPI002F908241	392	1	392	19	496	0.9175	1	1	N	392	7-390	7	390	6	2
UniRef90_A0A542DSC1	388	1	388	17	496	0.9213	1	1	N	388	6-387	6	387	5	1
UniRef90_A0A3N0FVU0	388	1	388	18	502	0.9309	1	1	N	388	2-387	2	387	1	1
UniRef90_UPI0031F64E31	392	1	392	17	496	0.9213	1	1	N	392	12-391	12	391	11	1
UniRef90_UPI003428E83B	392	1	392	18	496	0.9194	1	1	N	392	11-389	11	389	10	3
UniRef90_UPI00360B2089	392	1	392	8	504	0.9539	1	1	N	392	3-392	3	392	2	0
UniRef90_UPI0034137AEB	392	1	392	19	496	0.9175	1	1	N	392	9-390	9	390	8	2
UniRef90_UPI003EB734F1	392	1	392	20	500	0.9232	1	1	N	392	4-392	4	392	3	0
UniRef90_UPI00368CEE98	392	1	392	21	513	0.9463	1	1	N	392	2-390	2	390	1	2
UniRef90_UPI001E494463	392	1	392	20	502	0.9271	1	1	N	392	2-392	2	392	1	0
UniRef90_UPI00397C38D8	392	1	392	17	503	0.9347	1	1	N	392	10-392	10	392	9	0
UniRef90_UPI002E13D715	392	1	392	17	496	0.9213	1	1	N	392	7-392	7	392	6	0
UniRef90_UPI003653DAA2	392	1	392	17	504	0.9367	1	1	N	392	2-392	2	392	1	0
UniRef90_UPI002F41BBED	392	1	392	15	498	0.9290	1	1	N	392	6-392	6	392	5	0
UniRef90_UPI0036524946	392	1	392	20	496	0.9155	1	1	N	392	4-387	4	387	3	5
UniRef90_UPI003C7CF880	392	1	392	16	497	0.9251	1	1	N	392	4-391	4	391	3	1
UniRef90_UPI0039C91439	392	1	392	17	496	0.9213	1	1	N	392	8-391	8	391	7	1
UniRef90_UPI003CE688A3	392	1	392	26	501	0.9136	1	1	N	392	7-392	7	392	6	0
UniRef90_A9VE96	391	7	391	7	508	0.7543	2	2	N	385	27-222;227-391	27	391	20	0
UniRef90_A0ABV6WTM5	391	1	391	12	496	0.9309	1	1	N	391	5-389	5	389	4	2
UniRef90_A0A1Y6IPV8	391	1	391	21	498	0.9175	1	1	N	391	4-390	4	390	3	1
UniRef90_A0A5P0YKU8	391	1	391	21	496	0.9136	1	1	N	391	8-390	8	390	7	1
UniRef90_E4N3X2	391	1	391	14	495	0.9251	1	1	N	391	2-389	2	389	1	2
UniRef90_A0A7Y7E7R5	391	1	391	17	496	0.9213	1	1	N	391	7-389	7	389	6	2
UniRef90_A0ABQ2V3N1	391	1	391	16	499	0.9290	1	1	N	391	4-391	4	391	3	0
UniRef90_A0ABP5F2X8	391	1	391	21	499	0.9194	1	1	N	391	8-391	8	391	7	0
UniRef90_A0ABU5FDL7	391	1	391	7	504	0.9559	1	1	N	391	18-391	18	391	17	0
UniRef90_D7B8A2	387	1	387	18	496	0.9194	1	1	N	387	3-386	3	386	2	1
UniRef90_A0ABT0ZIB0	391	1	391	18	497	0.9213	1	1	N	391	10-391	10	391	9	0
UniRef90_A0A1W7CZ62	391	1	391	21	496	0.9136	1	1	N	391	7-390	7	390	6	1
UniRef90_A0A640UVM0	391	1	391	20	496	0.9155	1	1	N	391	5-389	5	389	4	2
UniRef90_A0ABN8UWM5	391	1	391	18	496	0.9194	1	1	N	391	6-389	6	389	5	2
UniRef90_A0ABX8BSD5	391	1	391	19	496	0.9175	1	1	N	391	6-389	6	389	5	2
UniRef90_A0A1H3P4D0	391	1	391	17	495	0.9194	1	1	N	391	3-388	3	388	2	3
UniRef90_A0A100Y8B8	391	1	391	19	496	0.9175	1	1	N	391	5-390	5	390	4	1
UniRef90_A0A290Z6H5	391	1	391	17	496	0.9213	1	1	N	391	12-388	12	388	11	3
UniRef90_A0ABP7CNI5	391	1	391	17	497	0.9232	1	1	N	391	11-389	11	389	10	2
UniRef90_A0ABU2R039	391	1	391	11	496	0.9328	1	1	N	391	2-390	2	390	1	1
UniRef90_A0ABQ5NQJ9	391	1	391	12	498	0.9347	1	1	N	391	1-391	1	391	0	0
UniRef90_A0ABN3ES61	391	1	391	18	496	0.9194	1	1	N	391	5-390	5	390	4	1
UniRef90_UPI00369F7A5B	391	1	391	17	496	0.9213	1	1	N	391	7-389	7	389	6	2
UniRef90_UPI0037A836AA	391	1	391	21	496	0.9136	1	1	N	391	9-389	9	389	8	2
UniRef90_UPI003816CFB0	391	1	391	18	496	0.9194	1	1	N	391	3-390	3	390	2	1
UniRef90_UPI0033F0B562	391	1	391	18	496	0.9194	1	1	N	391	4-390	4	390	3	1
UniRef90_UPI0035DB2907	391	1	391	18	496	0.9194	1	1	N	391	6-390	6	390	5	1
UniRef90_UPI0036561A92	391	1	391	20	496	0.9155	1	1	N	391	5-388	5	388	4	3
UniRef90_UPI00382AD2B7	391	1	391	21	506	0.9328	1	1	N	391	3-386	3	386	2	5
UniRef90_UPI0033D4E568	391	1	391	19	496	0.9175	1	1	N	391	6-389	6	389	5	2
UniRef90_UPI00131469F7	391	1	391	17	496	0.9213	1	1	N	391	9-389	9	389	8	2
UniRef90_UPI003718B1AB	391	1	391	17	496	0.9213	1	1	N	391	6-390	6	390	5	1
UniRef90_UPI0028F42734	391	1	391	20	496	0.9155	1	1	N	391	7-389	7	389	6	2
UniRef90_UPI00371A0D9B	391	1	391	21	496	0.9136	1	1	N	391	7-390	7	390	6	1
UniRef90_A0A0N9IJ61	390	1	390	8	496	0.9386	1	1	N	390	1-388	1	388	0	2
UniRef90_UPI0033CEB297	391	1	391	19	496	0.9175	1	1	N	391	8-390	8	390	7	1
UniRef90_UPI0036E967F1	391	1	391	20	495	0.9136	1	1	N	391	5-387	5	387	4	4
UniRef90_A0A100Y7X5	390	1	390	19	496	0.9175	1	1	N	390	9-388	9	388	8	2
UniRef90_UPI0036ABEB72	391	1	391	19	496	0.9175	1	1	N	391	8-391	8	391	7	0
UniRef90_UPI0033B246C9	391	1	391	14	496	0.9271	1	1	N	391	3-389	3	389	2	2
UniRef90_UPI0032467E6F	391	1	391	19	496	0.9175	1	1	N	391	8-389	8	389	7	2
UniRef90_UPI000B9D6E2A	391	1	391	32	504	0.9079	1	1	N	391	12-380	12	380	11	11
UniRef90_UPI00399C87B6	391	1	391	18	499	0.9251	1	1	N	391	10-391	10	391	9	0
UniRef90_UPI0005890C14	391	1	391	19	495	0.9155	1	1	N	391	8-388	8	388	7	3
UniRef90_UPI000CD4F9DE	391	1	391	20	496	0.9155	1	1	N	391	9-390	9	390	8	1
UniRef90_UPI00343D1898	391	1	391	18	496	0.9194	1	1	N	391	7-389	7	389	6	2
UniRef90_UPI0033A224BD	391	1	391	17	506	0.9405	1	1	N	391	2-391	2	391	1	0
UniRef90_A0A3N0EG44	381	1	381	18	497	0.9213	1	1	N	381	1-380	1	380	0	1
UniRef90_UPI00384C280E	391	1	391	21	496	0.9136	1	1	N	391	9-389	9	389	8	2
UniRef90_UPI00379DCDCA	391	1	391	21	501	0.9232	1	1	N	391	9-391	9	391	8	0
UniRef90_A0A918LPS7	390	1	390	15	496	0.9251	1	1	N	390	5-388	5	388	4	2
UniRef90_A0AAU2H3A6	390	1	390	11	496	0.9328	1	1	N	390	2-388	2	388	1	2
UniRef90_A0AB33KP07	390	1	390	20	496	0.9155	1	1	N	390	5-389	5	389	4	1
UniRef90_A0A1I5GP34	390	1	390	17	500	0.9290	1	1	N	390	3-390	3	390	2	0
UniRef90_N0D4H2	390	1	390	19	496	0.9175	1	1	N	390	4-388	4	388	3	2
UniRef90_A0A918QPN8	390	1	390	17	496	0.9213	1	1	N	390	2-388	2	388	1	2
UniRef90_A0A1H1FBK8	390	1	390	15	504	0.9405	1	1	N	390	3-390	3	390	2	0
UniRef90_E4N0J1	390	1	390	19	497	0.9194	1	1	N	390	8-389	8	389	7	1
UniRef90_A0A0B5ER38	390	1	390	20	497	0.9175	1	1	N	390	3-389	3	389	2	1
UniRef90_E5XL41	390	1	390	15	497	0.9271	1	1	N	390	4-390	4	390	3	0
UniRef90_A0A0N9I452	390	1	390	17	496	0.9213	1	1	N	390	6-389	6	389	5	1
UniRef90_A0ABN2X784	390	1	390	17	496	0.9213	1	1	N	390	3-389	3	389	2	1
UniRef90_A0A927EY38	390	1	390	16	496	0.9232	1	1	N	390	3-389	3	389	2	1
UniRef90_A0A0J7AHT8	390	1	390	18	496	0.9194	1	1	N	390	3-389	3	389	2	1
UniRef90_A0ABN1PNE5	390	1	390	18	496	0.9194	1	1	N	390	5-387	5	387	4	3
UniRef90_J0N4M2	390	1	390	11	501	0.9424	1	1	N	390	1-390	1	390	0	0
UniRef90_A0ABY5WDV5	390	1	390	17	496	0.9213	1	1	N	390	4-389	4	389	3	1
UniRef90_A0A4Y3VCD9	390	1	390	15	496	0.9251	1	1	N	390	5-389	5	389	4	1
UniRef90_A0ABW6KRN5	390	1	390	15	498	0.9290	1	1	N	390	6-390	6	390	5	0
UniRef90_A0ABN2P3A2	390	1	390	17	497	0.9232	1	1	N	390	4-390	4	390	3	0
UniRef90_A0A918H237	390	1	390	17	496	0.9213	1	1	N	390	7-389	7	389	6	1
UniRef90_A0A919DI61	390	1	390	13	496	0.9290	1	1	N	390	2-389	2	389	1	1
UniRef90_A0A918GNF0	390	1	390	17	504	0.9367	1	1	N	390	2-390	2	390	1	0
UniRef90_A0A561U3B1	390	1	390	21	496	0.9136	1	1	N	390	9-389	9	389	8	1
UniRef90_A0A918WUL8	390	1	390	20	496	0.9155	1	1	N	390	4-389	4	389	3	1
UniRef90_A0A918C1K6	390	1	390	13	496	0.9290	1	1	N	390	2-389	2	389	1	1
UniRef90_A0ABP7FP78	390	1	390	17	496	0.9213	1	1	N	390	2-389	2	389	1	1
UniRef90_A0ABU2H7F6	390	1	390	17	496	0.9213	1	1	N	390	5-388	5	388	4	2
UniRef90_A0A2M8LU37	390	1	390	17	496	0.9213	1	1	N	390	5-389	5	389	4	1
UniRef90_A0ABU2SH03	390	1	390	18	496	0.9194	1	1	N	390	8-389	8	389	7	1
UniRef90_A0A366M5M6	390	1	390	17	496	0.9213	1	1	N	390	4-389	4	389	3	1
UniRef90_A0ABV8C0H5	390	1	390	7	500	0.9482	1	1	N	390	3-390	3	390	2	0
UniRef90_A0A2N8TX98	390	1	390	17	497	0.9232	1	1	N	390	5-389	5	389	4	1
UniRef90_A0ABU2MWG1	390	1	390	14	496	0.9271	1	1	N	390	5-389	5	389	4	1
UniRef90_A0A8J3RY45	390	1	390	18	501	0.9290	1	1	N	390	7-390	7	390	6	0
UniRef90_UPI002DB91E03	390	1	390	27	504	0.9175	1	1	N	390	2-376	2	376	1	14
UniRef90_UPI003455795F	390	1	390	11	496	0.9328	1	1	N	390	2-389	2	389	1	1
UniRef90_UPI00367EE332	390	1	390	17	496	0.9213	1	1	N	390	7-388	7	388	6	2
UniRef90_UPI00344E73D1	390	1	390	12	496	0.9309	1	1	N	390	3-389	3	389	2	1
UniRef90_UPI0038770E80	390	1	390	17	496	0.9213	1	1	N	390	6-389	6	389	5	1
UniRef90_UPI003668CDB8	390	1	390	15	496	0.9251	1	1	N	390	4-388	4	388	3	2
UniRef90_UPI0036DD5CE2	390	1	390	27	504	0.9175	1	1	N	390	12-390	12	390	11	0
UniRef90_UPI001FB1C0A7	390	1	390	19	498	0.9213	1	1	N	390	4-390	4	390	3	0
