seq_id	subtype_source	aligned_length	gap_fraction	ambiguity_fraction	gap_or_ambiguity_fraction	core_length_before_alignment	is_target_or_representative	is_flagged_rescue	is_rescued479	recommended_curation_call	reason	notes
UniRef90_A0A377FSC6	Ib_len255	521	0.5163	0.0000	0.5163	303	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2T4U0P6	Ib_len255	521	0.5163	0.0000	0.5163	313	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2S6GD33	Ib_len255	521	0.5163	0.0000	0.5163	346	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1M6GS43	Ib_len255	521	0.5163	0.0000	0.5163	304	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1M5WL46	Ib_len255	521	0.5163	0.0000	0.5163	309	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1F7GJC0	Ib_len255	521	0.5163	0.0000	0.5163	304	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A0F9UVL4	Ib_len255	521	0.5163	0.0000	0.5163	274	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_UPI0032AF58F6	Ib_len255	521	0.5144	0.0000	0.5144	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI002B2162CC	Ib_len255	521	0.5144	0.0000	0.5144	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0027B8A7CB	Ib_len255	521	0.5144	0.0000	0.5144	304	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI002712CFCA	Ib_len255	521	0.5144	0.0000	0.5144	311	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0025ED8977	Ib_len255	521	0.5144	0.0000	0.5144	300	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0022DCE7C8	Ib_len255	521	0.5144	0.0000	0.5144	320	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001CD712E8	Ib_len255	521	0.5144	0.0000	0.5144	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001A8DBAC5	Ib_len255	521	0.5144	0.0000	0.5144	282	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00040996C8	Ib_len255	521	0.5144	0.0000	0.5144	304	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI000247260C	Ib_len255	521	0.5144	0.0000	0.5144	317	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_R8W3H2	Ib_len255	521	0.5144	0.0000	0.5144	304	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_D6S7H3	Ib_len255	521	0.5144	0.0000	0.5144	305	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A4J3M8	Ib_len255	521	0.5144	0.0000	0.5144	277	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0ABY8PRG3	Ib_len255	521	0.5144	0.0000	0.5144	279	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0ABW5IK98	Ib_len255	521	0.5144	0.0000	0.5144	303	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABV3MRF6	Ib_len255	521	0.5144	0.0000	0.5144	318	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABV0J3X3	Ib_len255	521	0.5144	0.0000	0.5144	292	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0ABT2J7T0	Ib_len255	521	0.5144	0.0000	0.5144	314	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0AAU0URZ6	Ib_len255	521	0.5144	0.0000	0.5144	308	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A9X2BIL4	Ib_len255	521	0.5144	0.0000	0.5144	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A9W4G3L7	Ib_len255	521	0.5144	0.0000	0.5144	284	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A9D1ML50	Ib_len255	521	0.5144	0.0000	0.5144	313	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A917W0U2	Ib_len255	521	0.5144	0.0000	0.5144	305	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A8J8K8Z2	Ib_len255	521	0.5144	0.0000	0.5144	295	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A8J6NJ86	Ib_len255	521	0.5144	0.0000	0.5144	266	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A8J3IMF9	Ib_len255	521	0.5144	0.0000	0.5144	327	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A7V4U0R3	Ib_len255	521	0.5144	0.0000	0.5144	291	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A7D4CH25	Ib_len255	521	0.5144	0.0000	0.5144	318	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5S9IP23	Ib_len255	521	0.5144	0.0000	0.5144	286	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A5M6CL81	Ib_len255	521	0.5144	0.0000	0.5144	297	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A556PQ44	Ib_len255	521	0.5144	0.0000	0.5144	306	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4U7JJH7	Ib_len255	521	0.5144	0.0000	0.5144	315	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A4R8SGJ0	Ib_len255	521	0.5144	0.0000	0.5144	302	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A402A9J2	Ib_len255	521	0.5144	0.0000	0.5144	316	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A3B7QUP0	Ib_len255	521	0.5144	0.0000	0.5144	319	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2S9YYR5	Ib_len255	521	0.5144	0.0000	0.5144	300	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2R3ZQ28	Ib_len255	521	0.5144	0.0000	0.5144	309	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A2N3U977	Ib_len255	521	0.5144	0.0000	0.5144	288	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1G9ESV4	Ib_len255	521	0.5144	0.0000	0.5144	278	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1G1YTP8	Ib_len255	521	0.5144	0.0000	0.5144	273	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A1F7WPN6	Ib_len255	521	0.5144	0.0000	0.5144	325	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A1F4SP81	Ib_len255	521	0.5144	0.0000	0.5144	315	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A127EG62	Ib_len255	521	0.5144	0.0000	0.5144	311	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_A0A0P0N276	Ib_len255	521	0.5144	0.0000	0.5144	272	false	false	true	manual_review_before_tree	exact rescued 255-279 aa set member has gap/ambiguity above 0.50	review before tree but do not remove without approval
UniRef90_A0A069RI84	Ib_len255	521	0.5144	0.0000	0.5144	310	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI004048FFE0	Ib_len255	521	0.5125	0.0000	0.5125	282	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI003A89D4DB	Ib_len255	521	0.5125	0.0000	0.5125	286	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI0031BA79B2	Ib_len255	521	0.5125	0.0000	0.5125	299	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI00273577E0	Ib_len255	521	0.5125	0.0000	0.5125	288	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
UniRef90_UPI001B3EF026	Ia	521	0.5125	0.0000	0.5125	283	false	false	false	manual_review_before_tree	non-Ib high-gap outlier relative to subtype burden	review before tree; no sequence removed in Round 6
UniRef90_UPI001A97A333	Ib_len255	521	0.5125	0.0000	0.5125	323	false	false	false	keep_for_tree	moderate Ib_len255 high-gap burden without target, flagged, rescued, or extreme-tail signal	kept for tree pending user review of the advisory curation tables
