seq_id	dah7ps_score	kdops_score	delta	verdict
UniRef90_UPI0030826A40	104.0	408.4	-304.4	REMOVE
UniRef90_UPI0030862F75	441.0	104.5	336.5	KEEP
UniRef90_UPI0030889DEB	269.1	72.8	196.3	KEEP
UniRef90_UPI003089358B	379.4	104.0	275.4	KEEP
UniRef90_UPI00308F3061	405.8	121.5	284.3	KEEP
UniRef90_UPI003090BAF4	101.8	400.3	-298.5	REMOVE
UniRef90_UPI00309496E4	348.3	97.0	251.3	KEEP
UniRef90_UPI00309C5436	112.0	451.8	-339.8	REMOVE
UniRef90_UPI00309DAA61	110.2	406.9	-296.7	REMOVE
UniRef90_UPI00309E80B7	114.2	406.6	-292.4	REMOVE
UniRef90_UPI0030A382CA	91.6	411.6	-320.0	REMOVE
UniRef90_UPI0030A3CF5D	166.0	53.9	112.1	KEEP
UniRef90_UPI0030A7CEB4	132.4	349.9	-217.5	REMOVE
UniRef90_UPI0030A928DE	97.7	408.9	-311.2	REMOVE
UniRef90_UPI0030A97365	427.2	116.9	310.3	KEEP
UniRef90_UPI0030BA33C3	411.7	134.2	277.5	KEEP
UniRef90_UPI0030C03CE6	103.5	442.2	-338.7	REMOVE
UniRef90_UPI0030C219FE	120.4	415.4	-295.0	REMOVE
UniRef90_UPI0030C32A13	204.1	62.2	141.9	KEEP
UniRef90_UPI0030C3594F	129.2	58.7	70.5	KEEP
UniRef90_UPI0030C3AB20	101.2	411.7	-310.5	REMOVE
UniRef90_UPI0030C5CC15	116.3	54.4	61.9	KEEP
UniRef90_UPI0030C6F1BD	204.7	51.5	153.2	KEEP
UniRef90_UPI0030C769C8	148.0	38.8	109.2	KEEP
UniRef90_UPI0030CA5F22	109.4	446.7	-337.3	REMOVE
UniRef90_UPI0030CE219D	332.8	124.7	208.1	KEEP
UniRef90_UPI0030D73B75	174.9	59.7	115.2	KEEP
UniRef90_UPI0030D73E50	96.5	430.3	-333.8	REMOVE
UniRef90_UPI0030D75552	124.3	351.3	-227.0	REMOVE
UniRef90_UPI0030D7BB9D	84.5	359.6	-275.1	REMOVE
UniRef90_UPI0030D82CAE	86.9	364.9	-278.0	REMOVE
UniRef90_UPI0030DC8127	109.9	355.5	-245.6	REMOVE
UniRef90_UPI0030DD7FBB	220.9	44.3	176.6	KEEP
UniRef90_UPI0030E3CEFD	410.2	110.1	300.1	KEEP
UniRef90_UPI0030E48BAD	95.5	425.6	-330.1	REMOVE
UniRef90_UPI0030EB61F0	76.8	359.9	-283.1	REMOVE
UniRef90_UPI0030EBC374	95.5	403.9	-308.4	REMOVE
UniRef90_UPI0030EC026A	121.0	344.3	-223.3	REMOVE
UniRef90_UPI0030ECF0A6	166.8	46.8	120.0	KEEP
UniRef90_UPI0030ED0C3D	163.6	38.1	125.5	KEEP
UniRef90_UPI0030ED6CB0	166.8	53.4	113.4	KEEP
UniRef90_UPI0030EDE6A3	115.1	407.9	-292.8	REMOVE
UniRef90_UPI0030EE5096	93.6	407.6	-314.0	REMOVE
UniRef90_UPI0030EEB6BE	123.5	346.2	-222.7	REMOVE
UniRef90_UPI0030EF4094	101.1	404.2	-303.1	REMOVE
UniRef90_UPI0030F5729D	445.3	112.5	332.8	KEEP
UniRef90_UPI0030F78B43	116.7	400.4	-283.7	REMOVE
UniRef90_UPI0031043818	109.4	447.7	-338.3	REMOVE
UniRef90_UPI00310AAAEF	116.7	422.2	-305.5	REMOVE
UniRef90_UPI00311B0B20	410.3	114.4	295.9	KEEP
UniRef90_UPI00311B1C3A	412.6	108.6	304.0	KEEP
UniRef90_UPI00311CB15D	358.6	112.8	245.8	KEEP
UniRef90_UPI00311DB24D	90.2	419.2	-329.0	REMOVE
UniRef90_UPI00311F8085	415.8	118.7	297.1	KEEP
UniRef90_UPI00311FD93E	84.8	379.6	-294.8	REMOVE
UniRef90_UPI00312032B8	122.8	448.1	-325.3	REMOVE
UniRef90_UPI00312C6F89	103.2	397.6	-294.4	REMOVE
UniRef90_UPI00312CB593	95.4	425.2	-329.8	REMOVE
UniRef90_UPI00313474BB	417.4	117.0	300.4	KEEP
UniRef90_UPI0031358421	239.8	73.8	166.0	KEEP
UniRef90_UPI00313584E6	391.8	115.6	276.2	KEEP
UniRef90_UPI003135D685	396.5	113.2	283.3	KEEP
UniRef90_UPI00313604A2	427.1	129.3	297.8	KEEP
UniRef90_UPI00313633DF	399.4	124.0	275.4	KEEP
UniRef90_UPI003136434B	432.0	87.9	344.1	KEEP
UniRef90_UPI003137A846	69.5	340.4	-270.9	REMOVE
UniRef90_UPI0031382D9E	118.9	427.7	-308.8	REMOVE
UniRef90_UPI00313A23D4	112.1	423.8	-311.7	REMOVE
UniRef90_UPI00313C7DB0	122.6	453.0	-330.4	REMOVE
UniRef90_UPI00314566A6	106.6	418.1	-311.5	REMOVE
UniRef90_UPI0031593EA2	401.3	120.9	280.4	KEEP
UniRef90_UPI00315CD625	87.9	425.3	-337.4	REMOVE
UniRef90_UPI00315D0251	163.3	34.0	129.3	KEEP
UniRef90_UPI00315DB262	112.3	425.9	-313.6	REMOVE
UniRef90_UPI00315FB718	411.7	92.5	319.2	KEEP
UniRef90_UPI00319E7158	180.0	67.2	112.8	KEEP
UniRef90_UPI0031B5F17B	104.9	407.8	-302.9	REMOVE
UniRef90_UPI0031B737A8	68.9	317.3	-248.4	REMOVE
UniRef90_UPI0031B88953	412.8	110.8	302.0	KEEP
UniRef90_UPI0031BA79B2	358.6	131.8	226.8	KEEP
UniRef90_UPI0031BB5321	128.2	434.5	-306.3	REMOVE
UniRef90_UPI0031BE6813	114.7	445.4	-330.7	REMOVE
UniRef90_UPI0031C3739D	107.6	366.1	-258.5	REMOVE
UniRef90_UPI0031CC409E	395.7	102.1	293.6	KEEP
UniRef90_UPI0031DD1A1F	113.2	445.4	-332.2	REMOVE
UniRef90_UPI0031E36208	64.9	24.4	40.5	KEEP
UniRef90_UPI0031E4B19E	160.7	47.8	112.9	KEEP
UniRef90_UPI0031E4BCF0	129.6	323.8	-194.2	REMOVE
UniRef90_UPI0031E55CE3	360.7	105.0	255.7	KEEP
UniRef90_UPI0031EAC18A	85.9	412.5	-326.6	REMOVE
UniRef90_UPI0031F15E7F	103.2	389.4	-286.2	REMOVE
UniRef90_UPI0031F20B54	400.6	129.0	271.6	KEEP
UniRef90_UPI0031F21E7A	387.5	121.8	265.7	KEEP
UniRef90_UPI0031F3212A	109.8	347.5	-237.7	REMOVE
UniRef90_UPI0031F33255	102.3	447.0	-344.7	REMOVE
UniRef90_UPI0031F49004	185.9	51.0	134.9	KEEP
UniRef90_UPI0031F6663D	124.7	386.6	-261.9	REMOVE
UniRef90_UPI0031F79295	86.5	370.6	-284.1	REMOVE
UniRef90_UPI0031FD8117	132.8	339.0	-206.2	REMOVE
UniRef90_UPI0031FDC3D2	345.9	128.3	217.6	KEEP
UniRef90_UPI0031FE440F	400.8	113.0	287.8	KEEP
UniRef90_UPI0031FE6070	87.1	23.9	63.2	KEEP
UniRef90_UPI0031FE680A	109.5	422.6	-313.1	REMOVE
UniRef90_UPI0031FE8714	404.2	117.4	286.8	KEEP
UniRef90_UPI0031FEF438	392.7	108.4	284.3	KEEP
UniRef90_UPI0031FF164F	430.8	106.2	324.6	KEEP
UniRef90_UPI0031FF2FC7	392.4	113.0	279.4	KEEP
UniRef90_UPI003204D633	111.5	437.0	-325.5	REMOVE
UniRef90_UPI00320822D8	172.1	46.2	125.9	KEEP
UniRef90_UPI00320A9AFB	129.0	425.2	-296.2	REMOVE
UniRef90_UPI003211BB8C	69.6	23.5	46.1	KEEP
UniRef90_UPI003211E5BB	456.4	112.0	344.4	KEEP
UniRef90_UPI0032164F25	83.7	419.3	-335.6	REMOVE
UniRef90_UPI003216E187	363.4	98.2	265.2	KEEP
UniRef90_UPI0032180898	362.6	99.5	263.1	KEEP
UniRef90_UPI0032181D4D	309.5	111.9	197.6	KEEP
UniRef90_UPI0032185B98	396.4	110.4	286.0	KEEP
UniRef90_UPI0032195C25	94.7	414.4	-319.7	REMOVE
UniRef90_UPI00321AA1A3	165.8	46.4	119.4	KEEP
UniRef90_UPI00321B8E97	101.6	402.3	-300.7	REMOVE
UniRef90_UPI00321BF7CB	132.2	48.8	83.4	KEEP
UniRef90_UPI00321F6954	159.4	46.2	113.2	KEEP
UniRef90_UPI00322091FD	100.3	401.9	-301.6	REMOVE
UniRef90_UPI00322179A5	119.4	454.1	-334.7	REMOVE
UniRef90_UPI003221FDD0	114.9	410.1	-295.2	REMOVE
UniRef90_UPI003222004C	106.2	397.0	-290.8	REMOVE
UniRef90_UPI00324275C5	86.5	395.3	-308.8	REMOVE
UniRef90_UPI003242D948	57.5	274.2	-216.7	REMOVE
UniRef90_UPI0032473069	70.2	429.0	-358.8	REMOVE
UniRef90_UPI003249397C	350.7	88.2	262.5	KEEP
UniRef90_UPI003250C115	403.1	111.2	291.9	KEEP
UniRef90_UPI00325204ED	82.3	405.3	-323.0	REMOVE
UniRef90_UPI00325A4FC8	105.0	433.7	-328.7	REMOVE
UniRef90_UPI00325B5931	66.7	362.6	-295.9	REMOVE
UniRef90_UPI00325B7E85	422.8	113.6	309.2	KEEP
UniRef90_UPI00325FA38A	83.1	338.5	-255.4	REMOVE
UniRef90_UPI00325FE0EF	61.4	320.6	-259.2	REMOVE
UniRef90_UPI00325FF5F2	502.5	102.3	400.2	KEEP
UniRef90_UPI0032609097	126.0	353.3	-227.3	REMOVE
UniRef90_UPI003260C22C	391.2	97.8	293.4	KEEP
UniRef90_UPI003260D7AA	81.0	404.2	-323.2	REMOVE
UniRef90_UPI003261123D	99.2	428.2	-329.0	REMOVE
UniRef90_UPI003262EBEF	159.9	40.5	119.4	KEEP
UniRef90_UPI003265425E	116.3	348.6	-232.3	REMOVE
UniRef90_UPI0032657E99	109.2	439.1	-329.9	REMOVE
UniRef90_UPI003265AF5C	115.9	432.1	-316.2	REMOVE
UniRef90_UPI0032661B67	107.0	350.0	-243.0	REMOVE
UniRef90_UPI003266A719	81.0	402.9	-321.9	REMOVE
UniRef90_UPI0032679CF6	84.7	416.0	-331.3	REMOVE
UniRef90_UPI00327F5FFC	111.5	412.4	-300.9	REMOVE
UniRef90_UPI00328E1BE1	125.6	345.6	-220.0	REMOVE
UniRef90_UPI003296A500	397.1	110.2	286.9	KEEP
UniRef90_UPI003297F3F0	100.2	408.4	-308.2	REMOVE
UniRef90_UPI00329898C2	96.1	416.3	-320.2	REMOVE
UniRef90_UPI003299903D	154.9	47.5	107.4	KEEP
UniRef90_UPI003299D295	68.3	357.6	-289.3	REMOVE
UniRef90_UPI00329A0C94	92.0	427.1	-335.1	REMOVE
UniRef90_UPI00329A7B93	121.2	424.1	-302.9	REMOVE
UniRef90_UPI00329A7DBA	96.0	405.7	-309.7	REMOVE
UniRef90_UPI0032A050B5	106.1	407.7	-301.6	REMOVE
UniRef90_UPI0032AF58F6	572.9	107.7	465.2	KEEP
UniRef90_UPI0032B12DE6	105.4	375.7	-270.3	REMOVE
UniRef90_UPI0032B162C8	162.2	44.9	117.3	KEEP
UniRef90_UPI0032B1D059	99.7	391.0	-291.3	REMOVE
UniRef90_UPI0032B1D8BE	296.4	68.6	227.8	KEEP
UniRef90_UPI0032B34DCA	98.0	409.3	-311.3	REMOVE
UniRef90_UPI0032B553AC	97.3	430.6	-333.3	REMOVE
UniRef90_UPI0032B5B5C3	109.5	421.9	-312.4	REMOVE
UniRef90_UPI0032B740AC	106.4	420.7	-314.3	REMOVE
UniRef90_UPI0032B74A5A	89.9	424.3	-334.4	REMOVE
UniRef90_UPI0032B77168	95.5	380.5	-285.0	REMOVE
UniRef90_UPI0032C21580	126.8	377.4	-250.6	REMOVE
UniRef90_UPI0032C21EA3	395.9	117.9	278.0	KEEP
UniRef90_UPI0032C228A1	141.0	419.3	-278.3	REMOVE
UniRef90_UPI0032C22C3F	402.5	111.1	291.4	KEEP
UniRef90_UPI0032D59D47	127.1	422.7	-295.6	REMOVE
UniRef90_UPI0032D8EA39	304.6	77.5	227.1	KEEP
UniRef90_UPI0032D915F7	113.8	417.5	-303.7	REMOVE
UniRef90_UPI0032D92B3C	113.4	422.1	-308.7	REMOVE
UniRef90_UPI0032DAA50A	545.1	118.1	427.0	KEEP
UniRef90_UPI0032DB595D	550.4	117.4	433.0	KEEP
UniRef90_UPI0032DB5DAB	128.6	417.4	-288.8	REMOVE
UniRef90_UPI0032DE6E40	171.5	48.6	122.9	KEEP
UniRef90_UPI0032DE7847	169.9	44.9	125.0	KEEP
UniRef90_UPI0032DEC4F8	118.5	417.0	-298.5	REMOVE
UniRef90_UPI0032DEDDE0	106.2	417.5	-311.3	REMOVE
UniRef90_UPI0032DEE6F8	323.6	123.0	200.6	KEEP
UniRef90_UPI0032DFCB13	114.2	409.5	-295.3	REMOVE
UniRef90_UPI0032E472AA	361.9	120.9	241.0	KEEP
UniRef90_UPI0032EAC1E4	95.2	407.2	-312.0	REMOVE
UniRef90_UPI0032EB8229	118.1	416.4	-298.3	REMOVE
UniRef90_UPI0032EBE682	162.1	45.7	116.4	KEEP
UniRef90_UPI0032EC7202	103.1	392.0	-288.9	REMOVE
UniRef90_UPI0032ECD56C	112.0	363.9	-251.9	REMOVE
UniRef90_UPI0032EE0C1F	363.6	96.0	267.6	KEEP
UniRef90_UPI0032EE36D7	117.5	420.2	-302.7	REMOVE
UniRef90_UPI0032EE37C6	387.9	110.3	277.6	KEEP
UniRef90_UPI0032EE461E	98.6	419.6	-321.0	REMOVE
UniRef90_UPI0032EE4BB0	99.8	417.5	-317.7	REMOVE
UniRef90_UPI0032EE68BB	362.7	99.2	263.5	KEEP
UniRef90_UPI0032EEE239	125.1	404.1	-279.0	REMOVE
UniRef90_UPI0032EF0F0D	105.3	428.8	-323.5	REMOVE
UniRef90_UPI0032EF1EC6	157.1	37.4	119.7	KEEP
UniRef90_UPI0032EF980F	229.9	72.5	157.4	KEEP
UniRef90_UPI0032F3EC72	109.0	431.0	-322.0	REMOVE
UniRef90_UPI0032F972E4	230.4	49.0	181.4	KEEP
UniRef90_UPI003303C02A	368.4	124.1	244.3	KEEP
UniRef90_UPI003305BCD1	120.0	343.3	-223.3	REMOVE
UniRef90_UPI0033154B16	116.1	402.9	-286.8	REMOVE
UniRef90_UPI0033157078	388.7	108.1	280.6	KEEP
UniRef90_UPI003319725C	389.3	113.2	276.1	KEEP
UniRef90_UPI00331B522D	407.6	116.7	290.9	KEEP
UniRef90_UPI00331B5BC5	393.8	105.2	288.6	KEEP
UniRef90_UPI0033221AAA	350.4	92.5	257.9	KEEP
UniRef90_UPI003325A89E	380.5	94.7	285.8	KEEP
UniRef90_UPI0033267F31	113.8	389.6	-275.8	REMOVE
UniRef90_UPI00332E787E	397.9	117.7	280.2	KEEP
UniRef90_UPI003331C08C	407.9	112.1	295.8	KEEP
UniRef90_UPI0033346B39	406.2	113.1	293.1	KEEP
UniRef90_UPI0033385C33	112.2	438.5	-326.3	REMOVE
UniRef90_UPI00333B3F6A	102.9	384.4	-281.5	REMOVE
UniRef90_UPI00333B7C48	123.1	428.2	-305.1	REMOVE
UniRef90_UPI00333D8D40	122.9	430.8	-307.9	REMOVE
UniRef90_UPI00333EAFAB	90.6	409.7	-319.1	REMOVE
UniRef90_UPI00333F72CC	100.5	442.9	-342.4	REMOVE
UniRef90_UPI0033417D6C	77.3	329.1	-251.8	REMOVE
UniRef90_UPI003341D500	87.6	418.1	-330.5	REMOVE
UniRef90_UPI003341DE1C	107.4	418.9	-311.5	REMOVE
UniRef90_UPI0033426BBE	101.9	378.4	-276.5	REMOVE
UniRef90_UPI0033428FED	381.0	118.7	262.3	KEEP
UniRef90_UPI003342ACE2	108.5	386.0	-277.5	REMOVE
UniRef90_UPI003342B652	86.6	383.9	-297.3	REMOVE
UniRef90_UPI003342DBD7	91.7	419.2	-327.5	REMOVE
UniRef90_UPI00334AE1E6	113.0	389.5	-276.5	REMOVE
UniRef90_UPI00336598A5	119.6	448.1	-328.5	REMOVE
UniRef90_UPI003365ADFA	390.9	99.6	291.3	KEEP
UniRef90_UPI00336BD70F	143.2	390.5	-247.3	REMOVE
UniRef90_UPI00336BFAC0	88.3	348.5	-260.2	REMOVE
UniRef90_UPI00336C013B	147.8	392.5	-244.7	REMOVE
UniRef90_UPI00336C10E5	428.4	121.8	306.6	KEEP
UniRef90_UPI00338E7F0A	176.1	37.4	138.7	KEEP
UniRef90_UPI00338F57A7	251.5	89.5	162.0	KEEP
UniRef90_UPI003390A350	108.6	416.8	-308.2	REMOVE
UniRef90_UPI003393268A	102.2	422.7	-320.5	REMOVE
UniRef90_UPI003394EC7C	129.1	348.7	-219.6	REMOVE
UniRef90_UPI003394F50E	158.4	42.2	116.2	KEEP
UniRef90_UPI00339645DF	360.3	108.2	252.1	KEEP
UniRef90_UPI003398A83F	119.0	340.2	-221.2	REMOVE
UniRef90_UPI0033993DF5	156.9	41.4	115.5	KEEP
UniRef90_UPI00339A7BEE	107.8	332.7	-224.9	REMOVE
UniRef90_UPI00339B77C7	115.0	336.0	-221.0	REMOVE
UniRef90_UPI00339D31AC	77.0	20.2	56.8	KEEP
UniRef90_UPI0033A22E9F	57.5	24.6	32.9	KEEP
UniRef90_UPI0033B01791	65.4	210.5	-145.1	REMOVE
UniRef90_UPI0033B150DF	356.5	91.3	265.2	KEEP
UniRef90_UPI0033BC5AF9	72.3	15.0	57.3	KEEP
UniRef90_UPI0033BCDACC	370.6	105.9	264.7	KEEP
UniRef90_UPI0033C7E924	412.1	116.4	295.7	KEEP
UniRef90_UPI0033C83176	393.7	105.8	287.9	KEEP
UniRef90_UPI0033C86A89	397.9	116.4	281.5	KEEP
UniRef90_UPI0033D3B1D5	401.6	109.8	291.8	KEEP
UniRef90_UPI0033D490A1	345.9	106.1	239.8	KEEP
UniRef90_UPI0033E0EF9C	354.4	97.9	256.5	KEEP
UniRef90_UPI0033EACB65	350.9	86.1	264.8	KEEP
UniRef90_UPI0033F348D2	370.2	114.9	255.3	KEEP
UniRef90_UPI0033F783BF	267.4	73.8	193.6	KEEP
UniRef90_UPI0033F92A21	404.9	121.9	283.0	KEEP
UniRef90_UPI003402910F	348.7	88.1	260.6	KEEP
UniRef90_UPI003407C2F3	359.0	102.0	257.0	KEEP
UniRef90_UPI0034110BEE	409.3	115.5	293.8	KEEP
UniRef90_UPI00341BB654	358.7	90.0	268.7	KEEP
UniRef90_UPI00342208BC	114.9	408.8	-293.9	REMOVE
UniRef90_UPI0034274CC3	359.8	87.7	272.1	KEEP
UniRef90_UPI003429D0CF	361.0	92.7	268.3	KEEP
UniRef90_UPI00342BD197	398.6	112.6	286.0	KEEP
UniRef90_UPI003432DB54	409.6	114.7	294.9	KEEP
UniRef90_UPI003437E185	357.4	92.8	264.6	KEEP
UniRef90_UPI00343869E7	256.3	78.3	178.0	KEEP
UniRef90_UPI00343E2B1A	404.2	109.8	294.4	KEEP
UniRef90_UPI00343E6D02	374.2	123.9	250.3	KEEP
UniRef90_UPI003442C1E4	398.6	114.7	283.9	KEEP
UniRef90_UPI003445A4BC	400.8	118.7	282.1	KEEP
UniRef90_UPI00344A3535	396.4	110.8	285.6	KEEP
UniRef90_UPI00344C255D	148.0	47.2	100.8	KEEP
UniRef90_UPI00344CE250	96.7	398.8	-302.1	REMOVE
UniRef90_UPI00344E5F65	82.4	22.3	60.1	KEEP
UniRef90_UPI00344FFCDE	364.7	92.1	272.6	KEEP
UniRef90_UPI00345644EC	146.6	49.5	97.1	KEEP
UniRef90_UPI003456594D	104.4	424.0	-319.6	REMOVE
UniRef90_UPI00345A422F	89.5	409.7	-320.2	REMOVE
UniRef90_UPI00345B6ABB	351.4	84.2	267.2	KEEP
UniRef90_UPI00345BAC85	405.5	111.1	294.4	KEEP
UniRef90_UPI00345D38B5	118.8	422.8	-304.0	REMOVE
UniRef90_UPI00345DDEAB	173.4	39.7	133.7	KEEP
UniRef90_UPI00345DFE69	151.2	32.3	118.9	KEEP
UniRef90_UPI00345E0CF1	116.6	406.0	-289.4	REMOVE
UniRef90_UPI00345EA00F	364.0	110.7	253.3	KEEP
UniRef90_UPI00345F811D	363.1	103.4	259.7	KEEP
UniRef90_UPI0034627C5F	116.0	443.8	-327.8	REMOVE
UniRef90_UPI003463B8AE	95.3	380.1	-284.8	REMOVE
UniRef90_UPI003463F771	99.7	414.8	-315.1	REMOVE
UniRef90_UPI0034645AB4	391.0	117.4	273.6	KEEP
UniRef90_UPI003464E1BA	369.7	113.5	256.2	KEEP
UniRef90_UPI003465245A	357.6	104.0	253.6	KEEP
UniRef90_UPI0034652822	101.4	448.4	-347.0	REMOVE
UniRef90_UPI0034653716	391.0	97.7	293.3	KEEP
UniRef90_UPI003465964C	71.0	27.4	43.6	KEEP
UniRef90_UPI003466F8A7	526.7	127.7	399.0	KEEP
UniRef90_UPI003467475F	537.3	133.7	403.6	KEEP
UniRef90_UPI00346E6F77	383.8	101.0	282.8	KEEP
UniRef90_UPI00347ED23F	407.3	110.9	296.4	KEEP
UniRef90_UPI00349E6400	93.2	418.3	-325.1	REMOVE
UniRef90_UPI00349EC724	122.6	332.6	-210.0	REMOVE
UniRef90_UPI00349EFA1F	94.2	401.3	-307.1	REMOVE
UniRef90_UPI0034A063F2	95.0	426.5	-331.5	REMOVE
UniRef90_UPI0034A068D3	219.6	46.5	173.1	KEEP
UniRef90_UPI0034A17565	127.4	414.4	-287.0	REMOVE
UniRef90_UPI0034A1AA7D	113.9	419.4	-305.5	REMOVE
UniRef90_UPI0034A26CB2	112.1	440.4	-328.3	REMOVE
UniRef90_UPI0034A2DA97	224.0	42.0	182.0	KEEP
UniRef90_UPI0034A5509A	104.6	408.0	-303.4	REMOVE
UniRef90_UPI0034A5AFC2	100.6	408.6	-308.0	REMOVE
UniRef90_UPI0034A7D57E	90.6	22.1	68.5	KEEP
UniRef90_UPI0034C6D1EC	89.2	425.4	-336.2	REMOVE
UniRef90_UPI0034C6DAA6	118.2	426.2	-308.0	REMOVE
UniRef90_UPI0034DC6416	349.8	107.3	242.5	KEEP
UniRef90_UPI0034E37D3B	107.9	399.9	-292.0	REMOVE
UniRef90_UPI0034E94FB8	73.9	33.1	40.8	KEEP
UniRef90_UPI0034E95849	92.4	298.7	-206.3	REMOVE
UniRef90_UPI0034E978D4	131.8	415.7	-283.9	REMOVE
UniRef90_UPI003507C34E	103.0	395.0	-292.0	REMOVE
UniRef90_UPI00350FD892	183.6	42.5	141.1	KEEP
UniRef90_UPI003512D12A	109.1	427.5	-318.4	REMOVE
UniRef90_UPI003513947B	96.5	405.9	-309.4	REMOVE
UniRef90_UPI003513AC3D	159.6	42.9	116.7	KEEP
UniRef90_UPI0035141E34	172.2	46.0	126.2	KEEP
UniRef90_UPI0035144707	391.5	107.1	284.4	KEEP
UniRef90_UPI00351544A5	101.7	395.5	-293.8	REMOVE
UniRef90_UPI0035154FA5	357.6	106.1	251.5	KEEP
UniRef90_UPI003517ED21	117.1	384.6	-267.5	REMOVE
UniRef90_UPI0035193348	88.0	396.0	-308.0	REMOVE
UniRef90_UPI00351A3419	170.4	52.7	117.7	KEEP
UniRef90_UPI00351A3B94	371.9	97.2	274.7	KEEP
UniRef90_UPI00351B2380	125.5	422.7	-297.2	REMOVE
UniRef90_UPI00351B2B37	101.7	383.7	-282.0	REMOVE
UniRef90_UPI00351B36D5	106.2	421.2	-315.0	REMOVE
UniRef90_UPI00351B9D07	92.7	433.6	-340.9	REMOVE
UniRef90_UPI00351C4968	192.6	52.0	140.6	KEEP
UniRef90_UPI00351D2557	100.5	414.1	-313.6	REMOVE
UniRef90_UPI00351D4496	113.3	409.5	-296.2	REMOVE
UniRef90_UPI00351D96D5	114.7	400.9	-286.2	REMOVE
UniRef90_UPI00351E1353	134.4	398.6	-264.2	REMOVE
UniRef90_UPI00351E4D3C	81.3	415.1	-333.8	REMOVE
UniRef90_UPI00351F82FA	131.6	408.2	-276.6	REMOVE
UniRef90_UPI00352340B0	335.0	96.3	238.7	KEEP
UniRef90_UPI0035257295	112.1	424.4	-312.3	REMOVE
UniRef90_UPI003525E7B9	88.6	425.1	-336.5	REMOVE
UniRef90_UPI00352646CE	117.5	412.3	-294.8	REMOVE
UniRef90_UPI003526E932	85.8	430.4	-344.6	REMOVE
UniRef90_UPI0035276345	96.7	409.3	-312.6	REMOVE
UniRef90_UPI0035288687	154.8	52.5	102.3	KEEP
UniRef90_UPI003528B85C	120.5	422.1	-301.6	REMOVE
UniRef90_UPI00352A0751	401.0	110.9	290.1	KEEP
UniRef90_UPI00352A1367	86.1	421.1	-335.0	REMOVE
UniRef90_UPI00352A9A83	402.6	109.8	292.8	KEEP
UniRef90_UPI00352B104F	393.5	113.2	280.3	KEEP
UniRef90_UPI00352B4B45	409.6	108.7	300.9	KEEP
UniRef90_UPI00352B870C	388.6	107.9	280.7	KEEP
UniRef90_UPI00352BBB95	114.6	418.5	-303.9	REMOVE
UniRef90_UPI00352D1D99	90.7	398.7	-308.0	REMOVE
UniRef90_UPI00352FDEA8	132.5	51.1	81.4	KEEP
UniRef90_UPI0035318B93	129.8	383.7	-253.9	REMOVE
UniRef90_UPI003531C76B	177.1	49.6	127.5	KEEP
UniRef90_UPI003531E447	343.1	95.5	247.6	KEEP
UniRef90_UPI00354F5525	221.4	40.6	180.8	KEEP
UniRef90_UPI003556AD71	98.6	362.7	-264.1	REMOVE
UniRef90_UPI003556FB61	381.8	112.5	269.3	KEEP
UniRef90_UPI0035571A70	374.0	106.7	267.3	KEEP
UniRef90_UPI003557C339	175.2	54.2	121.0	KEEP
UniRef90_UPI003557EE28	121.6	333.4	-211.8	REMOVE
UniRef90_UPI00355899DA	368.4	110.3	258.1	KEEP
UniRef90_UPI003558B142	415.6	113.2	302.4	KEEP
UniRef90_UPI00355A49F5	392.8	105.2	287.6	KEEP
UniRef90_UPI00355A820C	119.8	399.5	-279.7	REMOVE
UniRef90_UPI00355A8BEB	61.4	340.6	-279.2	REMOVE
UniRef90_UPI00355B7F02	104.5	399.6	-295.1	REMOVE
UniRef90_UPI00355BD4DF	403.4	127.3	276.1	KEEP
UniRef90_UPI00355F0BAC	99.4	435.1	-335.7	REMOVE
UniRef90_UPI0035616DEF	109.6	437.7	-328.1	REMOVE
UniRef90_UPI003561E5A1	102.2	443.1	-340.9	REMOVE
UniRef90_UPI0035626559	118.9	447.3	-328.4	REMOVE
UniRef90_UPI00356271DF	119.3	33.8	85.5	KEEP
UniRef90_UPI003562DFDF	440.9	115.0	325.9	KEEP
UniRef90_UPI00356382F1	93.9	422.4	-328.5	REMOVE
UniRef90_UPI00356390E3	414.2	121.0	293.2	KEEP
UniRef90_UPI003563F196	182.5	40.2	142.3	KEEP
UniRef90_UPI0035642A16	220.3	39.7	180.6	KEEP
UniRef90_UPI00356461CF	104.8	435.8	-331.0	REMOVE
UniRef90_UPI00356466AB	123.7	415.4	-291.7	REMOVE
UniRef90_UPI003564761C	308.9	93.9	215.0	KEEP
UniRef90_UPI003565538E	114.5	429.5	-315.0	REMOVE
UniRef90_UPI00356565FB	113.1	415.1	-302.0	REMOVE
UniRef90_UPI00356583B4	129.7	407.5	-277.8	REMOVE
UniRef90_UPI003565B96F	386.4	105.5	280.9	KEEP
UniRef90_UPI003565C1D0	121.3	416.3	-295.0	REMOVE
UniRef90_UPI0035662F14	381.2	109.0	272.2	KEEP
UniRef90_UPI0035664092	108.2	407.6	-299.4	REMOVE
UniRef90_UPI00356709CE	64.2	296.2	-232.0	REMOVE
UniRef90_UPI00356710CA	120.1	354.4	-234.3	REMOVE
UniRef90_UPI003567149D	122.5	434.0	-311.5	REMOVE
UniRef90_UPI00356716F9	118.9	343.0	-224.1	REMOVE
UniRef90_UPI003567C44B	226.7	43.4	183.3	KEEP
