seq_id	score_Ia	score_II	delta_bits	assigned_subtype	confidence
UniRef90_UPI001C0BF2F8	510.9	89.6	421.3	Ia	HIGH
UniRef90_UPI001C0C68A3	555.8	115.4	440.4	Ia	HIGH
UniRef90_UPI001C0DE673	391.1	59.8	331.3	Ia	HIGH
UniRef90_UPI001C0E5094	556.3	113.6	442.7	Ia	HIGH
UniRef90_UPI001C23DF49	494.6	98.0	396.6	Ia	HIGH
UniRef90_UPI001C2792D9	463.4	118.2	345.2	Ia	HIGH
UniRef90_UPI001C2BA218	578.5	104.8	473.7	Ia	HIGH
UniRef90_UPI001C2D38D2	518.4	106.3	412.1	Ia	HIGH
UniRef90_UPI001C2EAF36	430.1	59.6	370.5	Ia	HIGH
UniRef90_UPI001C3F82EF	401.6	64.0	337.6	Ia	HIGH
UniRef90_UPI001C4060ED	536.5	117.0	419.5	Ia	HIGH
UniRef90_UPI001C43C20C	541.8	85.0	456.8	Ia	HIGH
UniRef90_UPI001C44B64F	569.1	101.5	467.6	Ia	HIGH
UniRef90_UPI001C48935A	529.4	86.6	442.8	Ia	HIGH
UniRef90_UPI001C489C28	518.2	98.5	419.7	Ia	HIGH
UniRef90_UPI001C5DCB6D	484.8	110.4	374.4	Ia	HIGH
UniRef90_UPI001C6367BA	459.2	106.6	352.6	Ia	HIGH
UniRef90_UPI001C65A480	579.5	93.2	486.3	Ia	HIGH
UniRef90_UPI001C6EFC1F	457.0	110.4	346.6	Ia	HIGH
UniRef90_UPI001C73A9D6	487.2	104.9	382.3	Ia	HIGH
UniRef90_UPI001C7CF957	504.3	80.9	423.4	Ia	HIGH
UniRef90_UPI001C8141DD	428.5	60.7	367.8	Ia	HIGH
UniRef90_UPI001C8D2A23	432.2	76.9	355.3	Ia	HIGH
UniRef90_UPI001C946AF5	506.6	82.9	423.7	Ia	HIGH
UniRef90_UPI001C9731D2	390.0	58.2	331.8	Ia	HIGH
UniRef90_UPI001C99F86B	544.9	106.4	438.5	Ia	HIGH
UniRef90_UPI001C9C4EB6	371.2	62.6	308.6	Ia	HIGH
UniRef90_UPI001CAA4FD8	438.9	69.2	369.7	Ia	HIGH
UniRef90_UPI001CAA6CFF	534.0	91.4	442.6	Ia	HIGH
UniRef90_UPI001CBB0D46	415.1	60.1	355.0	Ia	HIGH
UniRef90_UPI001CBC8373	497.2	89.3	407.9	Ia	HIGH
UniRef90_UPI001CBD1E19	442.9	57.2	385.7	Ia	HIGH
UniRef90_UPI001CCAA687	460.6	72.4	388.2	Ia	HIGH
UniRef90_UPI001CD2CC89	503.8	89.1	414.7	Ia	HIGH
UniRef90_UPI001CDC892F	299.9	65.8	234.1	Ia	HIGH
UniRef90_UPI001CDD55FA	490.6	121.4	369.2	Ia	HIGH
UniRef90_UPI001CE2D8DA	561.2	89.4	471.8	Ia	HIGH
UniRef90_UPI001CE3F4EF	543.2	110.9	432.3	Ia	HIGH
UniRef90_UPI001CE4FDE8	483.9	104.7	379.2	Ia	HIGH
UniRef90_UPI001CF7F7B2	571.0	133.5	437.5	Ia	HIGH
UniRef90_UPI001CF8505E	480.4	78.0	402.4	Ia	HIGH
UniRef90_UPI001CF95437	442.6	73.4	369.2	Ia	HIGH
UniRef90_UPI001CFF978C	555.3	111.6	443.7	Ia	HIGH
UniRef90_UPI001D0029E8	487.1	85.7	401.4	Ia	HIGH
UniRef90_UPI001D022886	564.4	89.1	475.3	Ia	HIGH
UniRef90_UPI001D031E9E	549.0	113.5	435.5	Ia	HIGH
UniRef90_UPI001D0425D5	562.4	97.4	465.0	Ia	HIGH
UniRef90_UPI001D0454F4	518.3	90.4	427.9	Ia	HIGH
UniRef90_UPI001D05588C	553.0	94.2	458.8	Ia	HIGH
UniRef90_UPI001D0A1BC4	524.5	104.3	420.2	Ia	HIGH
UniRef90_UPI001D0B8154	505.8	83.6	422.2	Ia	HIGH
UniRef90_UPI001D0C0EA5	507.9	91.1	416.8	Ia	HIGH
UniRef90_UPI001D10059C	568.0	115.1	452.9	Ia	HIGH
UniRef90_UPI001D10F757	479.9	86.3	393.6	Ia	HIGH
UniRef90_UPI001D2BBD27	493.0	79.9	413.1	Ia	HIGH
UniRef90_UPI001D58DBC5	516.7	107.4	409.3	Ia	HIGH
UniRef90_UPI001D5AF776	539.0	113.8	425.2	Ia	HIGH
UniRef90_UPI001D7DC37C	484.7	115.0	369.7	Ia	HIGH
UniRef90_UPI001D856C5E	533.2	120.1	413.1	Ia	HIGH
UniRef90_UPI001D940017	488.1	68.9	419.2	Ia	HIGH
UniRef90_UPI001DA7C95D	533.1	108.7	424.4	Ia	HIGH
UniRef90_UPI001DB6B484	480.9	127.6	353.3	Ia	HIGH
UniRef90_UPI001E117D9F	529.9	100.6	429.3	Ia	HIGH
UniRef90_UPI001E1A90A6	503.6	119.5	384.1	Ia	HIGH
UniRef90_UPI001E28F378	541.5	118.7	422.8	Ia	HIGH
UniRef90_UPI001E2E547B	498.7	79.5	419.2	Ia	HIGH
UniRef90_UPI001E2EFAAB	536.1	90.8	445.3	Ia	HIGH
UniRef90_UPI001E340DCF	471.1	107.6	363.5	Ia	HIGH
UniRef90_UPI001E35B7B6	516.5	117.6	398.9	Ia	HIGH
UniRef90_UPI001E3603EB	483.1	106.7	376.4	Ia	HIGH
UniRef90_UPI001E378A51	478.9	105.3	373.6	Ia	HIGH
UniRef90_UPI001E3C2605	445.2	64.5	380.7	Ia	HIGH
UniRef90_UPI001E44DC60	577.2	101.0	476.2	Ia	HIGH
UniRef90_UPI001E4610A8	493.6	104.7	388.9	Ia	HIGH
UniRef90_UPI001E4AEBAA	366.1	56.2	309.9	Ia	HIGH
UniRef90_UPI001E4FEE3D	519.4	87.2	432.2	Ia	HIGH
UniRef90_UPI001E56582C	543.4	95.3	448.1	Ia	HIGH
UniRef90_UPI001E5835A0	559.0	119.8	439.2	Ia	HIGH
UniRef90_UPI001E5D2E40	504.1	81.3	422.8	Ia	HIGH
UniRef90_UPI001E63C84A	550.9	108.5	442.4	Ia	HIGH
UniRef90_UPI001E63E868	446.1	86.0	360.1	Ia	HIGH
UniRef90_UPI001EB289FF	516.3	62.9	453.4	Ia	HIGH
UniRef90_UPI001EB2C7EC	525.9	111.7	414.2	Ia	HIGH
UniRef90_UPI001EBC15D7	550.6	115.1	435.5	Ia	HIGH
UniRef90_UPI001EC6CC32	468.9	127.6	341.3	Ia	HIGH
UniRef90_UPI001EC7E0CD	494.8	94.6	400.2	Ia	HIGH
UniRef90_UPI001EDA14A6	479.5	84.9	394.6	Ia	HIGH
UniRef90_UPI001EDC0165	551.9	123.2	428.7	Ia	HIGH
UniRef90_UPI001EDF3795	542.3	101.8	440.5	Ia	HIGH
UniRef90_UPI001EE02574	546.3	102.9	443.4	Ia	HIGH
UniRef90_UPI001EE7CF7F	567.4	107.5	459.9	Ia	HIGH
UniRef90_UPI001EE95017	563.6	99.8	463.8	Ia	HIGH
UniRef90_UPI001EE95C63	518.2	97.4	420.8	Ia	HIGH
UniRef90_UPI001EEA0E07	509.5	122.8	386.7	Ia	HIGH
UniRef90_UPI001EF1F951	543.9	94.2	449.7	Ia	HIGH
UniRef90_UPI001EF21046	542.3	102.3	440.0	Ia	HIGH
UniRef90_UPI001EF330AB	485.3	88.0	397.3	Ia	HIGH
UniRef90_UPI001EF34151	574.7	102.3	472.4	Ia	HIGH
UniRef90_UPI001EF5E78F	270.9	59.7	211.2	Ia	HIGH
UniRef90_UPI001EF6B993	452.5	60.5	392.0	Ia	HIGH
UniRef90_UPI001EF7460C	578.3	117.4	460.9	Ia	HIGH
UniRef90_UPI001F0079F4	441.9	57.8	384.1	Ia	HIGH
UniRef90_UPI001F01FECD	443.2	94.2	349.0	Ia	HIGH
UniRef90_UPI001F02B4D2	490.0	95.1	394.9	Ia	HIGH
UniRef90_UPI001F0B8E72	374.7	63.2	311.5	Ia	HIGH
UniRef90_UPI001F0F334B	460.8	79.3	381.5	Ia	HIGH
UniRef90_UPI001F0F9622	460.0	97.1	362.9	Ia	HIGH
UniRef90_UPI001F12A582	496.4	90.9	405.5	Ia	HIGH
UniRef90_UPI001F148344	540.6	122.8	417.8	Ia	HIGH
UniRef90_UPI001F1490A3	427.5	59.5	368.0	Ia	HIGH
UniRef90_UPI001F1D8F93	506.0	106.7	399.3	Ia	HIGH
UniRef90_UPI001F223DBD	483.6	78.8	404.8	Ia	HIGH
UniRef90_UPI001F22404F	471.5	122.4	349.1	Ia	HIGH
UniRef90_UPI001F22AC2C	541.7	92.6	449.1	Ia	HIGH
UniRef90_UPI001F29189A	545.5	99.4	446.1	Ia	HIGH
UniRef90_UPI001F2A1275	532.2	89.1	443.1	Ia	HIGH
UniRef90_UPI001F2BFBCA	468.8	111.1	357.7	Ia	HIGH
UniRef90_UPI001F2FDBC8	517.8	107.7	410.1	Ia	HIGH
UniRef90_UPI001F30E8B2	562.0	108.8	453.2	Ia	HIGH
UniRef90_UPI001F376F5A	543.0	90.7	452.3	Ia	HIGH
UniRef90_UPI001F3B03BD	440.6	69.7	370.9	Ia	HIGH
UniRef90_UPI001F3B7484	433.1	54.6	378.5	Ia	HIGH
UniRef90_UPI001F3BE1FB	526.7	117.3	409.4	Ia	HIGH
UniRef90_UPI001F3CCD12	407.4	64.9	342.5	Ia	HIGH
UniRef90_UPI001F41B85D	539.4	112.1	427.3	Ia	HIGH
UniRef90_UPI001F4368DD	471.1	117.0	354.1	Ia	HIGH
UniRef90_UPI001F481FB2	568.8	127.7	441.1	Ia	HIGH
UniRef90_UPI001F4AD2F5	491.5	105.6	385.9	Ia	HIGH
UniRef90_UPI001F4C49AF	546.5	106.8	439.7	Ia	HIGH
UniRef90_UPI001F4C4F53	535.9	97.9	438.0	Ia	HIGH
UniRef90_UPI001F4DF48F	587.9	108.6	479.3	Ia	HIGH
UniRef90_UPI001F4F1A85	564.2	95.9	468.3	Ia	HIGH
UniRef90_UPI001F4F1C79	493.1	100.6	392.5	Ia	HIGH
UniRef90_UPI001F4F84B9	549.3	89.1	460.2	Ia	HIGH
UniRef90_UPI001F5665F2	551.0	119.9	431.1	Ia	HIGH
UniRef90_UPI001F61BF45	506.3	91.7	414.6	Ia	HIGH
UniRef90_UPI001F61F13E	491.5	123.3	368.2	Ia	HIGH
UniRef90_UPI001F621054	517.3	89.9	427.4	Ia	HIGH
UniRef90_UPI001F98BFD3	417.3	71.6	345.7	Ia	HIGH
UniRef90_UPI001FA94D86	484.3	119.7	364.6	Ia	HIGH
UniRef90_UPI001FA9EC9D	546.7	115.7	431.0	Ia	HIGH
UniRef90_UPI001FAA86CB	537.7	126.3	411.4	Ia	HIGH
UniRef90_UPI001FAADCC4	529.6	121.4	408.2	Ia	HIGH
UniRef90_UPI001FAAFC81	532.9	104.5	428.4	Ia	HIGH
UniRef90_UPI001FACF008	478.6	109.1	369.5	Ia	HIGH
UniRef90_UPI001FB6D515	423.0	75.6	347.4	Ia	HIGH
UniRef90_UPI001FD3B087	385.7	70.3	315.4	Ia	HIGH
UniRef90_UPI001FD936FA	316.3	71.2	245.1	Ia	HIGH
UniRef90_UPI001FE2AEA0	427.6	78.9	348.7	Ia	HIGH
UniRef90_UPI001FE8ACE9	272.6	58.7	213.9	Ia	HIGH
UniRef90_UPI001FEE02C1	541.1	108.6	432.5	Ia	HIGH
UniRef90_UPI001FEF4610	582.7	96.2	486.5	Ia	HIGH
UniRef90_UPI001FEF5D1D	552.1	95.8	456.3	Ia	HIGH
UniRef90_UPI001FF193C3	553.7	98.8	454.9	Ia	HIGH
UniRef90_UPI001FF320D1	484.9	122.6	362.3	Ia	HIGH
UniRef90_UPI001FF5FA03	472.9	115.5	357.4	Ia	HIGH
UniRef90_UPI00200621D3	431.9	62.2	369.7	Ia	HIGH
UniRef90_UPI002007AF94	369.7	67.6	302.1	Ia	HIGH
UniRef90_UPI002007CE39	488.0	82.6	405.4	Ia	HIGH
UniRef90_UPI002007F58E	548.7	77.1	471.6	Ia	HIGH
UniRef90_UPI00200C1702	484.7	96.2	388.5	Ia	HIGH
UniRef90_UPI00200CA934	510.9	98.4	412.5	Ia	HIGH
UniRef90_UPI00200E760F	548.2	118.1	430.1	Ia	HIGH
UniRef90_UPI0020124361	531.4	98.3	433.1	Ia	HIGH
UniRef90_UPI00201F2BA2	433.8	72.4	361.4	Ia	HIGH
UniRef90_UPI0020208AA2	504.5	87.6	416.9	Ia	HIGH
UniRef90_UPI0020222401	500.4	80.6	419.8	Ia	HIGH
UniRef90_UPI002024421F	468.5	110.4	358.1	Ia	HIGH
UniRef90_UPI0020282D02	464.7	62.8	401.9	Ia	HIGH
UniRef90_UPI00202A2050	571.8	91.7	480.1	Ia	HIGH
UniRef90_UPI00202AF649	448.3	82.5	365.8	Ia	HIGH
UniRef90_UPI00202CFEB6	536.4	86.1	450.3	Ia	HIGH
UniRef90_UPI00203A908F	515.4	84.3	431.1	Ia	HIGH
UniRef90_UPI0020746628	525.4	107.6	417.8	Ia	HIGH
UniRef90_UPI002074856E	450.8	76.3	374.5	Ia	HIGH
UniRef90_UPI002075B034	544.8	91.5	453.3	Ia	HIGH
UniRef90_UPI002087ED0E	495.5	67.0	428.5	Ia	HIGH
UniRef90_UPI0020891A39	540.9	110.3	430.6	Ia	HIGH
UniRef90_UPI002093D871	558.0	80.0	478.0	Ia	HIGH
UniRef90_UPI002096D3A4	473.0	108.3	364.7	Ia	HIGH
UniRef90_UPI00209E3CC3	492.2	90.4	401.8	Ia	HIGH
UniRef90_UPI0020A1EB7F	585.0	108.2	476.8	Ia	HIGH
UniRef90_UPI0020B7C9F3	447.9	82.7	365.2	Ia	HIGH
UniRef90_UPI0020BE4AC9	434.4	65.3	369.1	Ia	HIGH
UniRef90_UPI0020C52AAD	565.9	79.5	486.4	Ia	HIGH
UniRef90_UPI0020CA2874	522.8	92.7	430.1	Ia	HIGH
UniRef90_UPI0020CC8F71	525.8	122.0	403.8	Ia	HIGH
UniRef90_UPI0020CCDBD2	522.3	120.3	402.0	Ia	HIGH
UniRef90_UPI0020CD0F5F	528.8	128.5	400.3	Ia	HIGH
UniRef90_UPI0020CE0DE9	525.4	124.6	400.8	Ia	HIGH
UniRef90_UPI0020CE9CCE	525.4	127.5	397.9	Ia	HIGH
UniRef90_UPI0020CFCF5B	519.2	112.8	406.4	Ia	HIGH
UniRef90_UPI0020CFDA60	442.0	92.6	349.4	Ia	HIGH
UniRef90_UPI0021016201	457.3	84.0	373.3	Ia	HIGH
UniRef90_UPI002104660F	426.7	71.0	355.7	Ia	HIGH
UniRef90_UPI0021075B18	550.1	134.8	415.3	Ia	HIGH
UniRef90_UPI00210A1A25	436.3	62.2	374.1	Ia	HIGH
UniRef90_UPI00210A3180	435.7	70.5	365.2	Ia	HIGH
UniRef90_UPI00210DEBB4	439.2	63.5	375.7	Ia	HIGH
UniRef90_UPI00210E87B2	442.2	64.8	377.4	Ia	HIGH
UniRef90_UPI00211E2EA6	549.9	109.7	440.2	Ia	HIGH
UniRef90_UPI0021516FC1	521.3	97.9	423.4	Ia	HIGH
UniRef90_UPI002157E347	471.3	113.4	357.9	Ia	HIGH
UniRef90_UPI002159DAD4	488.5	119.5	369.0	Ia	HIGH
UniRef90_UPI00215A2EE3	538.2	101.6	436.6	Ia	HIGH
UniRef90_UPI00215CC6AB	435.6	62.4	373.2	Ia	HIGH
UniRef90_UPI00215F592C	454.5	61.0	393.5	Ia	HIGH
UniRef90_UPI002164D060	489.7	76.8	412.9	Ia	HIGH
UniRef90_UPI0021662798	363.2	59.5	303.7	Ia	HIGH
UniRef90_UPI00216798EC	594.4	117.2	477.2	Ia	HIGH
UniRef90_UPI002167B085	541.1	122.7	418.4	Ia	HIGH
UniRef90_UPI002179B427	509.3	94.0	415.3	Ia	HIGH
UniRef90_UPI0021ADF31A	541.5	112.0	429.5	Ia	HIGH
UniRef90_UPI0021B18F86	443.7	89.9	353.8	Ia	HIGH
UniRef90_UPI0021B1DFFA	523.9	107.8	416.1	Ia	HIGH
UniRef90_UPI0021BB1656	498.8	78.3	420.5	Ia	HIGH
UniRef90_UPI0021C27995	516.4	90.7	425.7	Ia	HIGH
UniRef90_UPI0021C2D3EA	570.6	100.9	469.7	Ia	HIGH
UniRef90_UPI0021C32819	504.4	85.7	418.7	Ia	HIGH
UniRef90_UPI0021C33F5A	550.7	94.8	455.9	Ia	HIGH
UniRef90_UPI0021C3E164	562.0	95.3	466.7	Ia	HIGH
UniRef90_UPI0021C4303C	545.6	102.5	443.1	Ia	HIGH
UniRef90_UPI0021C5EDEE	455.1	70.9	384.2	Ia	HIGH
UniRef90_UPI0021C7F729	439.7	58.3	381.4	Ia	HIGH
UniRef90_UPI0021CB2C16	495.0	83.9	411.1	Ia	HIGH
UniRef90_UPI0021D1F4A2	544.2	96.9	447.3	Ia	HIGH
UniRef90_UPI0021D30B0B	488.5	96.8	391.7	Ia	HIGH
UniRef90_UPI0021D4D44A	551.9	100.7	451.2	Ia	HIGH
UniRef90_UPI0021D7D501	437.2	63.7	373.5	Ia	HIGH
UniRef90_UPI0021D8AF7A	419.2	66.7	352.5	Ia	HIGH
UniRef90_UPI0021DA3F42	496.1	87.2	408.9	Ia	HIGH
UniRef90_UPI0021DFE871	459.0	115.2	343.8	Ia	HIGH
UniRef90_UPI0021E02B30	527.8	126.3	401.5	Ia	HIGH
UniRef90_UPI0021E068AE	520.3	108.8	411.5	Ia	HIGH
UniRef90_UPI0021E09270	514.9	123.5	391.4	Ia	HIGH
UniRef90_UPI0021E7C935	478.2	91.4	386.8	Ia	HIGH
UniRef90_UPI0021E97B19	557.4	123.6	433.8	Ia	HIGH
UniRef90_UPI0021F3DD0E	480.2	116.5	363.7	Ia	HIGH
UniRef90_UPI0021F4A925	555.9	112.0	443.9	Ia	HIGH
UniRef90_UPI00221E3DD8	560.4	83.1	477.3	Ia	HIGH
UniRef90_UPI00221E9B5C	550.7	98.2	452.5	Ia	HIGH
UniRef90_UPI00221EA922	551.8	103.2	448.6	Ia	HIGH
UniRef90_UPI00221F004B	559.4	89.1	470.3	Ia	HIGH
UniRef90_UPI00221F57E9	557.2	86.0	471.2	Ia	HIGH
UniRef90_UPI00221FAEA2	551.9	92.0	459.9	Ia	HIGH
UniRef90_UPI00221FB25B	536.7	109.7	427.0	Ia	HIGH
UniRef90_UPI00221FDE71	541.2	93.9	447.3	Ia	HIGH
UniRef90_UPI00221FE31A	565.4	94.7	470.7	Ia	HIGH
UniRef90_UPI002220F359	544.4	80.3	464.1	Ia	HIGH
UniRef90_UPI002220FB67	554.3	102.2	452.1	Ia	HIGH
UniRef90_UPI002222B459	527.3	108.5	418.8	Ia	HIGH
UniRef90_UPI002223E478	534.2	114.6	419.6	Ia	HIGH
UniRef90_UPI0022244895	567.2	63.4	503.8	Ia	HIGH
UniRef90_UPI002224C7EC	436.2	63.8	372.4	Ia	HIGH
UniRef90_UPI0022252247	572.1	71.5	500.6	Ia	HIGH
UniRef90_UPI002225F68A	537.8	104.4	433.4	Ia	HIGH
UniRef90_UPI00222F8102	489.8	132.5	357.3	Ia	HIGH
UniRef90_UPI0022365366	462.4	111.0	351.4	Ia	HIGH
UniRef90_UPI0022371E4B	565.0	82.5	482.5	Ia	HIGH
UniRef90_UPI0022383DBA	339.5	61.3	278.2	Ia	HIGH
UniRef90_UPI00223EF097	464.2	114.5	349.7	Ia	HIGH
UniRef90_UPI0022463AFB	518.5	110.5	408.0	Ia	HIGH
UniRef90_UPI00224FE700	551.5	109.5	442.0	Ia	HIGH
UniRef90_UPI002253C999	490.2	100.6	389.6	Ia	HIGH
UniRef90_UPI0022542B72	489.3	105.0	384.3	Ia	HIGH
UniRef90_UPI002255E3F1	539.3	119.7	419.6	Ia	HIGH
UniRef90_UPI00225726A0	526.4	127.2	399.2	Ia	HIGH
UniRef90_UPI00225A2607	546.0	119.6	426.4	Ia	HIGH
UniRef90_UPI0022642BE5	541.8	126.1	415.7	Ia	HIGH
UniRef90_UPI00226A8D2E	585.3	108.1	477.2	Ia	HIGH
UniRef90_UPI00226DD35A	463.5	107.7	355.8	Ia	HIGH
UniRef90_UPI00226E092F	557.6	108.9	448.7	Ia	HIGH
UniRef90_UPI00226EDED7	538.6	118.8	419.8	Ia	HIGH
UniRef90_UPI00226F2030	536.4	119.7	416.7	Ia	HIGH
UniRef90_UPI00226F700B	474.5	91.3	383.2	Ia	HIGH
UniRef90_UPI00227F0D4B	520.6	78.3	442.3	Ia	HIGH
UniRef90_UPI002285A1AB	449.9	75.0	374.9	Ia	HIGH
UniRef90_UPI0022B25A64	479.0	86.1	392.9	Ia	HIGH
UniRef90_UPI0022B302E8	573.2	113.7	459.5	Ia	HIGH
UniRef90_UPI0022B323AD	468.9	94.1	374.8	Ia	HIGH
UniRef90_UPI0022B3729F	527.8	103.6	424.2	Ia	HIGH
UniRef90_UPI0022B49B16	521.6	112.3	409.3	Ia	HIGH
UniRef90_UPI0022B98A0E	421.8	69.5	352.3	Ia	HIGH
UniRef90_UPI0022B9B4D8	512.0	83.3	428.7	Ia	HIGH
UniRef90_UPI0022B9F766	476.0	121.6	354.4	Ia	HIGH
UniRef90_UPI0022BA5542	548.5	94.3	454.2	Ia	HIGH
UniRef90_UPI0022F3DDCF	545.0	108.7	436.3	Ia	HIGH
UniRef90_UPI0022F407FB	529.0	89.7	439.3	Ia	HIGH
UniRef90_UPI0022FDC0D9	553.3	90.5	462.8	Ia	HIGH
UniRef90_UPI0022FDD12C	379.9	57.3	322.6	Ia	HIGH
UniRef90_UPI0022FDE365	532.9	84.2	448.7	Ia	HIGH
UniRef90_UPI0022FE2EAD	486.2	82.6	403.6	Ia	HIGH
UniRef90_UPI0022FE4CF0	562.4	76.6	485.8	Ia	HIGH
UniRef90_UPI0022FE98BE	545.1	95.2	449.9	Ia	HIGH
UniRef90_UPI0022FF101A	553.6	85.6	468.0	Ia	HIGH
UniRef90_UPI0022FF2913	522.8	83.1	439.7	Ia	HIGH
UniRef90_UPI0022FFE2E3	566.7	99.8	466.9	Ia	HIGH
UniRef90_UPI0022FFFA8D	433.8	67.8	366.0	Ia	HIGH
UniRef90_UPI0023008C25	544.0	79.1	464.9	Ia	HIGH
UniRef90_UPI0023013A84	437.5	62.6	374.9	Ia	HIGH
UniRef90_UPI002301D54C	563.6	99.2	464.4	Ia	HIGH
UniRef90_UPI0023074A6E	546.2	99.9	446.3	Ia	HIGH
UniRef90_UPI002307F16A	542.5	96.5	446.0	Ia	HIGH
UniRef90_UPI0023080562	571.3	96.1	475.2	Ia	HIGH
UniRef90_UPI00230CC1A7	441.0	78.8	362.2	Ia	HIGH
UniRef90_UPI00232C9CF3	516.7	106.3	410.4	Ia	HIGH
UniRef90_UPI00232F8E40	428.8	58.0	370.8	Ia	HIGH
UniRef90_UPI00234A8770	581.3	97.2	484.1	Ia	HIGH
UniRef90_UPI0023587740	573.9	86.3	487.6	Ia	HIGH
UniRef90_UPI00235F17C3	465.5	77.6	387.9	Ia	HIGH
UniRef90_UPI002360E788	541.0	124.1	416.9	Ia	HIGH
UniRef90_UPI002362F201	535.4	111.7	423.7	Ia	HIGH
UniRef90_UPI0023644086	434.3	65.0	369.3	Ia	HIGH
UniRef90_UPI00237BC325	541.1	122.6	418.5	Ia	HIGH
UniRef90_UPI00237C657F	361.5	65.4	296.1	Ia	HIGH
UniRef90_UPI00237D91E3	476.8	73.9	402.9	Ia	HIGH
UniRef90_UPI002385908B	532.4	122.8	409.6	Ia	HIGH
UniRef90_UPI00239132E0	324.4	79.9	244.5	Ia	HIGH
UniRef90_UPI0023AF09CF	538.8	91.5	447.3	Ia	HIGH
UniRef90_UPI0023B2053A	576.4	97.8	478.6	Ia	HIGH
UniRef90_UPI0023D86B56	530.1	106.2	423.9	Ia	HIGH
UniRef90_UPI0023D908B9	553.0	92.8	460.2	Ia	HIGH
UniRef90_UPI0023DA1197	521.3	90.5	430.8	Ia	HIGH
UniRef90_UPI0023DA2340	513.5	93.1	420.4	Ia	HIGH
UniRef90_UPI0023DA2E13	534.2	110.1	424.1	Ia	HIGH
UniRef90_UPI0023DA9322	552.2	107.8	444.4	Ia	HIGH
UniRef90_UPI0023DB7EF7	503.6	90.1	413.5	Ia	HIGH
UniRef90_UPI0023E0C888	527.9	102.4	425.5	Ia	HIGH
UniRef90_UPI0023E766EE	373.1	80.9	292.2	Ia	HIGH
UniRef90_UPI0023F32821	441.3	64.1	377.2	Ia	HIGH
UniRef90_UPI0023F69F15	483.0	92.5	390.5	Ia	HIGH
UniRef90_UPI0023F6C4EF	454.0	86.6	367.4	Ia	HIGH
UniRef90_UPI0023F79A92	457.2	84.4	372.8	Ia	HIGH
UniRef90_UPI0023F81E5A	461.0	77.9	383.1	Ia	HIGH
UniRef90_UPI0023F8E677	456.3	77.4	378.9	Ia	HIGH
UniRef90_UPI0023F94208	461.1	79.7	381.4	Ia	HIGH
UniRef90_UPI0023FA0397	450.1	77.2	372.9	Ia	HIGH
UniRef90_UPI002409E94A	427.2	67.2	360.0	Ia	HIGH
UniRef90_UPI00240D124A	536.9	120.3	416.6	Ia	HIGH
UniRef90_UPI00240DCC83	503.2	92.5	410.7	Ia	HIGH
UniRef90_UPI002417F910	466.5	100.2	366.3	Ia	HIGH
UniRef90_UPI0024186BE8	483.8	102.1	381.7	Ia	HIGH
UniRef90_UPI0024438ABC	384.9	61.7	323.2	Ia	HIGH
UniRef90_UPI00244EC909	545.0	115.2	429.8	Ia	HIGH
UniRef90_UPI0024530D78	545.4	96.8	448.6	Ia	HIGH
UniRef90_UPI00247705B1	485.1	106.3	378.8	Ia	HIGH
UniRef90_UPI0024790655	529.7	122.2	407.5	Ia	HIGH
UniRef90_UPI0024815B26	496.5	73.7	422.8	Ia	HIGH
UniRef90_UPI002484048B	537.5	93.9	443.6	Ia	HIGH
UniRef90_UPI0024848082	532.8	107.8	425.0	Ia	HIGH
UniRef90_UPI00248551B5	471.5	119.3	352.2	Ia	HIGH
UniRef90_UPI0024889168	565.7	107.3	458.4	Ia	HIGH
UniRef90_UPI00248CAC9E	490.8	121.7	369.1	Ia	HIGH
UniRef90_UPI00248DC504	512.9	86.4	426.5	Ia	HIGH
UniRef90_UPI00248F4D35	544.3	106.8	437.5	Ia	HIGH
UniRef90_UPI00248F631C	549.4	128.8	420.6	Ia	HIGH
UniRef90_UPI002493DE76	547.0	97.9	449.1	Ia	HIGH
UniRef90_UPI00249F4C0E	562.8	115.4	447.4	Ia	HIGH
UniRef90_UPI0024A6D906	516.2	120.2	396.0	Ia	HIGH
UniRef90_UPI0024ADDD15	493.9	97.8	396.1	Ia	HIGH
UniRef90_UPI0024AE7EAD	459.3	79.1	380.2	Ia	HIGH
UniRef90_UPI0024AF1CB2	597.0	116.1	480.9	Ia	HIGH
UniRef90_UPI0024B88FCD	473.9	118.6	355.3	Ia	HIGH
UniRef90_UPI0024B9BB47	454.3	101.5	352.8	Ia	HIGH
UniRef90_UPI0024BAC105	468.3	108.7	359.6	Ia	HIGH
UniRef90_UPI0024BF035B	446.6	57.6	389.0	Ia	HIGH
UniRef90_UPI0024C8B923	537.2	115.6	421.6	Ia	HIGH
UniRef90_UPI0024E0CFB2	539.9	99.5	440.4	Ia	HIGH
UniRef90_UPI00253FE1AF	531.9	102.2	429.7	Ia	HIGH
UniRef90_UPI002540DD2B	553.6	76.9	476.7	Ia	HIGH
UniRef90_UPI002544F638	553.5	77.3	476.2	Ia	HIGH
UniRef90_UPI002544F819	557.7	82.2	475.5	Ia	HIGH
UniRef90_UPI0025455B83	394.2	55.9	338.3	Ia	HIGH
UniRef90_UPI0025456522	552.1	80.5	471.6	Ia	HIGH
UniRef90_UPI002546FEAD	549.4	83.6	465.8	Ia	HIGH
UniRef90_UPI002547D6C2	524.6	77.0	447.6	Ia	HIGH
