seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues
UniRef90_A0A1B1MGI5	403	19	402	10	497	0.9367	1	1	N	384
UniRef90_UPI003249A46E	403	20	403	16	504	0.9386	1	1	N	384
UniRef90_UPI0002EC47D6	403	20	403	17	504	0.9367	1	1	N	384
UniRef90_UPI003655684D	403	25	402	18	497	0.9213	1	1	N	378
UniRef90_UPI0002FBF0E2	403	23	403	18	504	0.9347	1	1	N	381
UniRef90_UPI001C2CCB2B	403	19	403	12	503	0.9443	1	1	N	385
UniRef90_UPI003FD2DA21	403	14	403	17	504	0.9367	1	1	N	390
UniRef90_UPI0035268BF0	403	5	403	8	504	0.9539	1	1	N	399
UniRef90_A0A6A2XM19	402	56	402	7	507	0.7409	2	2	N	338
UniRef90_A0A075EZG8	402	22	401	18	496	0.9194	1	1	N	380
UniRef90_A0AB39R7P2	402	2	397	11	504	0.9482	1	1	N	396
UniRef90_A0A1I6D0F3	402	11	402	13	499	0.9347	1	1	N	392
UniRef90_A0ABV9AAP7	402	6	402	17	502	0.9328	1	1	N	397
UniRef90_A0A4V2SU70	402	5	401	10	500	0.9424	1	1	N	397
UniRef90_A0A7Z0WTC5	402	11	401	13	499	0.9347	1	1	N	391
UniRef90_A0A6N6VXZ3	402	11	400	8	498	0.9424	1	1	N	390
UniRef90_A0A543J4T1	402	8	402	9	498	0.9405	1	1	N	395
UniRef90_A0A1H0UQY0	402	7	399	12	504	0.9463	1	1	N	393
UniRef90_A0A5Q0H095	402	25	401	18	496	0.9194	1	1	N	377
UniRef90_A0A7W7T2Y8	402	5	401	18	503	0.9328	1	1	N	397
UniRef90_A0A8J3VXK5	402	18	400	17	496	0.9213	1	1	N	383
UniRef90_UPI0036F6015C	402	4	393	19	496	0.9175	1	1	N	390
UniRef90_A0A849AG06	396	5	396	19	502	0.9290	1	1	N	392
UniRef90_UPI0033F9BDC8	402	15	402	15	503	0.9386	1	1	N	388
UniRef90_UPI002DD969A8	402	9	398	30	455	0.8177	1	1	N	390
UniRef90_UPI0036BB06AD	402	19	401	10	496	0.9347	1	1	N	383
UniRef90_UPI00037EE96A	402	4	389	18	496	0.9194	1	1	N	386
UniRef90_UPI003427094C	402	5	381	18	496	0.9194	1	1	N	377
UniRef90_UPI00371A6D59	402	7	397	19	497	0.9194	1	1	N	391
UniRef90_UPI003B216D4E	402	8	389	19	496	0.9175	1	1	N	382
UniRef90_UPI0033E5D6A8	402	13	397	11	497	0.9347	1	1	N	385
UniRef90_UPI0033F729E2	402	14	395	17	496	0.9213	1	1	N	382
UniRef90_UPI0036F0F52F	402	1	391	17	503	0.9347	1	1	N	391
UniRef90_UPI001E58D84D	402	5	399	11	501	0.9424	1	1	N	395
UniRef90_A0A6G9YMK6	363	1	354	46	497	0.8676	1	1	N	354
UniRef90_UPI0039C0346D	402	7	400	17	496	0.9213	1	1	N	394
UniRef90_UPI0026191FB1	402	11	402	18	499	0.9251	1	1	N	392
UniRef90_UPI0035D6E11D	402	4	383	18	497	0.9213	1	1	N	380
UniRef90_UPI003715EB7D	402	15	399	11	497	0.9347	1	1	N	385
UniRef90_A0A0A6UP94	382	1	381	17	497	0.9232	1	1	N	381
UniRef90_A0A1D8GAQ4	401	7	394	20	496	0.9155	1	1	N	388
UniRef90_A0A7Z1AX68	401	2	386	18	497	0.9213	1	1	N	385
UniRef90_A0A1I5V5V9	401	12	401	19	501	0.9271	1	1	N	390
UniRef90_A0A4Q1R2D2	401	3	399	15	503	0.9386	1	1	N	397
UniRef90_A0A372M8Z9	401	1	401	12	503	0.9443	1	1	N	401
UniRef90_A0ABW0DTQ5	401	7	398	18	503	0.9328	1	1	N	392
UniRef90_A0ABN1SY78	393	6	390	20	496	0.9155	1	1	N	385
UniRef90_A0A553H4A4	401	2	392	20	495	0.9136	1	1	N	391
UniRef90_UPI0038069607	401	9	400	15	503	0.9386	1	1	N	392
UniRef90_UPI0037FC0FEE	401	4	400	13	503	0.9424	1	1	N	397
UniRef90_A0A3D9SSU5	388	8	387	11	496	0.9328	1	1	N	380
UniRef90_UPI003B67F3BD	401	24	401	18	504	0.9347	1	1	N	378
UniRef90_A0A7K0DPG6	399	8	394	18	497	0.9213	1	1	N	387
UniRef90_UPI001BE5A775	401	17	401	14	498	0.9309	1	1	N	385
UniRef90_UPI0037CD7AF9	401	14	401	17	501	0.9309	1	1	N	388
UniRef90_UPI00342E5E0A	401	20	401	18	504	0.9347	1	1	N	382
UniRef90_UPI003F678322	401	14	398	9	494	0.9328	1	1	N	385
UniRef90_UPI001F384A59	401	3	400	19	500	0.9251	1	1	N	398
UniRef90_UPI00145CA6F2	401	14	399	16	496	0.9232	1	1	N	386
UniRef90_UPI0033F657DE	401	10	400	10	498	0.9386	1	1	N	391
UniRef90_A0ABZ1RN85	388	3	387	13	496	0.9290	1	1	N	385
UniRef90_UPI0016604569	401	1	401	15	504	0.9405	1	1	N	401
UniRef90_UPI0037A41484	401	13	400	18	499	0.9251	1	1	N	388
UniRef90_A0A7S3SWZ6	400	13	400	8	458	0.8656	1	1	N	388
UniRef90_A0A8T0KDL3	400	40	399	6	508	0.8407	2	1	N	360
UniRef90_A0A0C2E3X7	400	8	395	21	496	0.9136	1	1	N	388
UniRef90_A0ABP6G365	400	8	391	19	496	0.9175	1	1	N	384
UniRef90_A0A7W7VZG7	400	11	400	9	499	0.9424	1	1	N	390
UniRef90_A0ABT0UYW9	400	19	398	18	496	0.9194	1	1	N	380
UniRef90_A0A6A0AQI8	400	6	396	21	496	0.9136	1	1	N	391
UniRef90_A0ABV4ZGR6	400	8	388	21	496	0.9136	1	1	N	381
UniRef90_A0ABW1FH59	400	4	400	18	504	0.9347	1	1	N	397
UniRef90_A0A221P9A0	400	18	399	18	496	0.9194	1	1	N	382
UniRef90_A0A7W9MI69	400	3	391	18	496	0.9194	1	1	N	389
UniRef90_UPI00368C173A	400	8	387	18	495	0.9175	1	1	N	380
UniRef90_UPI00249C4394	400	2	400	18	504	0.9347	1	1	N	399
UniRef90_UPI001CBAA611	400	16	400	27	497	0.9040	1	1	N	385
UniRef90_UPI00394EF8A3	400	1	400	7	508	0.9635	1	1	N	400
UniRef90_UPI000D13F38A	400	11	397	14	496	0.9271	1	1	N	387
UniRef90_UPI002D36B8A4	400	7	400	17	505	0.9386	1	1	N	394
UniRef90_UPI001CBAAEA2	400	5	400	18	505	0.9367	1	1	N	396
UniRef90_UPI004042D0FF	400	5	385	18	496	0.9194	1	1	N	381
UniRef90_UPI0036AFEF4C	400	2	400	17	505	0.9386	1	1	N	399
UniRef90_UPI001044CF11	400	14	400	18	497	0.9213	1	1	N	387
UniRef90_UPI001C58914D	400	7	389	20	494	0.9117	1	1	N	383
UniRef90_UPI000DBA32FF	400	12	400	18	499	0.9251	1	1	N	389
UniRef90_UPI00340A0DB7	400	4	400	16	503	0.9367	1	1	N	397
UniRef90_UPI003653A4AD	400	2	400	18	503	0.9328	1	1	N	399
UniRef90_UPI0020A2F512	400	2	398	7	505	0.9578	1	1	N	397
UniRef90_A0A4R7W5A9	399	12	398	11	503	0.9463	1	1	N	387
UniRef90_A0ABW7YQ46	399	6	397	17	496	0.9213	1	1	N	392
UniRef90_A0A9X2EHR6	399	10	396	3	495	0.9463	1	1	N	387
UniRef90_UPI002ED814D4	399	3	399	8	504	0.9539	1	1	N	397
UniRef90_A0A8J3FMJ8	397	4	397	19	505	0.9347	1	1	N	394
UniRef90_UPI00332BFC03	399	3	388	18	496	0.9194	1	1	N	386
UniRef90_UPI00381D56F4	399	3	398	20	506	0.9347	1	1	N	396
UniRef90_UPI001A9E0AD2	399	3	392	10	498	0.9386	1	1	N	390
UniRef90_UPI0033A796EC	399	13	399	12	499	0.9367	1	1	N	387
UniRef90_UPI0040376F3A	399	1	398	7	507	0.9616	1	1	N	398
UniRef90_UPI0004AF8B43	399	4	391	18	496	0.9194	1	1	N	388
UniRef90_UPI0033DD1C76	399	15	397	15	497	0.9271	1	1	N	383
UniRef90_UPI0036C1FF8A	399	9	398	12	496	0.9309	1	1	N	390
UniRef90_A0ABW8BPF5	398	18	397	14	497	0.9290	1	1	N	380
UniRef90_UPI001F1C6390	399	8	397	16	496	0.9232	1	1	N	390
UniRef90_UPI001A9EC914	399	3	397	11	498	0.9367	1	1	N	395
UniRef90_UPI0033FFC208	399	5	395	17	501	0.9309	1	1	N	391
UniRef90_UPI0022B6AD2D	399	20	399	44	504	0.8848	1	1	N	380
UniRef90_UPI00148A10F0	399	15	397	17	496	0.9213	1	1	N	383
UniRef90_A0ABU0RID6	398	8	387	19	495	0.9155	1	1	N	380
UniRef90_A0A269Z6Z0	398	20	396	16	498	0.9271	1	1	N	377
UniRef90_A0ABW0B6R4	398	10	398	29	504	0.9136	1	1	N	389
UniRef90_A0ABV9TX21	398	5	398	18	504	0.9347	1	1	N	394
UniRef90_A0A0L0JSF9	398	6	393	12	505	0.9482	1	1	N	388
UniRef90_UPI0036C18789	398	9	396	21	496	0.9136	1	1	N	388
UniRef90_UPI002240C0B9	398	8	398	5	502	0.9559	1	1	N	391
UniRef90_UPI00324D53DF	398	14	397	13	499	0.9347	1	1	N	384
UniRef90_UPI0036F85BB4	398	6	396	18	496	0.9194	1	1	N	391
UniRef90_UPI00399A0CDC	398	4	397	17	499	0.9271	1	1	N	394
UniRef90_A0A1I4CQK8	394	2	394	18	501	0.9290	1	1	N	393
UniRef90_UPI0036748132	398	13	397	18	496	0.9194	1	1	N	385
UniRef90_UPI0038112F06	398	8	393	10	493	0.9290	1	1	N	386
UniRef90_A0A0K9XM84	392	7	391	20	496	0.9155	1	1	N	385
UniRef90_UPI003F79A86E	398	10	398	19	503	0.9309	1	1	N	389
UniRef90_UPI001661F63A	398	9	395	18	496	0.9194	1	1	N	387
UniRef90_UPI0030D05103	398	4	398	5	504	0.9597	1	1	N	395
UniRef90_UPI00351499B2	398	15	396	21	496	0.9136	1	1	N	382
UniRef90_UPI00146C7BF9	398	2	397	8	498	0.9424	1	1	N	396
UniRef90_A0A941EUP2	397	1	391	12	497	0.9328	1	1	N	391
UniRef90_A0ABY9HW28	397	11	393	21	494	0.9098	1	1	N	383
UniRef90_A0A9X1QK23	397	4	397	5	503	0.9578	1	1	N	394
UniRef90_A0A418PY23	397	6	397	8	504	0.9539	1	1	N	392
UniRef90_A0A370IEA9	397	8	397	21	497	0.9155	1	1	N	390
UniRef90_A0A9X2EEP8	397	8	396	19	503	0.9309	1	1	N	389
UniRef90_A0A940XHD3	397	15	396	16	496	0.9232	1	1	N	382
UniRef90_A0A3G2JQC8	397	9	397	9	499	0.9424	1	1	N	389
UniRef90_UPI003666E545	397	3	397	18	502	0.9309	1	1	N	395
UniRef90_UPI00099B82F1	397	13	396	19	497	0.9194	1	1	N	384
UniRef90_UPI00369FDCC1	397	14	394	18	496	0.9194	1	1	N	381
UniRef90_UPI0004AC9FB1	397	6	397	8	504	0.9539	1	1	N	392
UniRef90_UPI00341F9387	397	10	395	18	496	0.9194	1	1	N	386
UniRef90_UPI0033FEB4B9	397	5	396	10	496	0.9347	1	1	N	392
UniRef90_A0A6A0B6W7	383	1	383	18	499	0.9251	1	1	N	383
UniRef90_UPI003F51E980	397	7	393	17	500	0.9290	1	1	N	387
UniRef90_UPI0037C91A52	397	6	397	20	504	0.9309	1	1	N	392
UniRef90_A0A918PT45	396	13	394	17	496	0.9213	1	1	N	382
UniRef90_A0ABW1X921	396	11	391	17	496	0.9213	1	1	N	381
UniRef90_A0A378JHZ6	395	3	395	23	504	0.9251	1	1	N	393
UniRef90_A0A7X0CBT6	396	7	396	18	498	0.9232	1	1	N	390
UniRef90_A0A2X0IER9	396	10	393	12	496	0.9309	1	1	N	384
UniRef90_A0A7W8QGS9	396	14	395	17	498	0.9251	1	1	N	382
UniRef90_A0A7W9YF34	396	3	396	15	500	0.9328	1	1	N	394
UniRef90_A0A9X3N8H2	396	6	392	20	495	0.9136	1	1	N	387
UniRef90_UPI0037FFA9B3	396	7	396	12	497	0.9328	1	1	N	390
UniRef90_UPI0036E4FCA4	396	16	394	17	496	0.9213	1	1	N	379
UniRef90_UPI0036BC4BF3	396	14	396	32	504	0.9079	1	1	N	383
UniRef90_UPI0036377DA1	396	4	396	18	502	0.9309	1	1	N	393
UniRef90_UPI002F42AD4D	396	3	394	10	497	0.9367	1	1	N	392
UniRef90_UPI0033A76551	396	15	396	18	497	0.9213	1	1	N	382
UniRef90_UPI0016616E4D	396	4	394	12	496	0.9309	1	1	N	391
UniRef90_UPI002E76379A	396	13	396	17	503	0.9347	1	1	N	384
UniRef90_A0A0J8U4J2	379	2	378	18	498	0.9232	1	1	N	377
UniRef90_A0A2N9BJ28	395	3	395	20	502	0.9271	1	1	N	393
UniRef90_A0A931DCL3	395	6	395	20	508	0.9386	1	1	N	390
UniRef90_UPI000BBC58EB	396	2	395	18	497	0.9213	1	1	N	394
UniRef90_UPI00307D15F9	396	17	396	12	501	0.9405	1	1	N	380
UniRef90_UPI00307DFA00	396	2	396	18	506	0.9386	1	1	N	395
UniRef90_A0ABS6V2L4	373	1	373	26	502	0.9155	1	1	N	373
UniRef90_UPI00056ABC83	396	9	396	8	499	0.9443	1	1	N	388
UniRef90_UPI0036488CE2	396	26	384	34	450	0.8004	1	1	N	359
UniRef90_A0A0K9XB92	389	1	389	18	503	0.9328	1	1	N	389
UniRef90_A0A505D7U9	390	6	388	16	496	0.9232	1	1	N	383
UniRef90_UPI003BB662D5	396	8	393	17	496	0.9213	1	1	N	386
UniRef90_UPI0010562DC0	396	9	396	31	503	0.9079	1	1	N	388
UniRef90_A0A378I6Y3	395	11	395	30	504	0.9117	1	1	N	385
UniRef90_A0ABT5ZBP3	395	7	394	10	496	0.9347	1	1	N	388
UniRef90_A0A7W9PJQ0	395	3	388	19	503	0.9309	1	1	N	386
UniRef90_A0A918Q9W1	395	7	394	27	508	0.9251	1	1	N	388
UniRef90_A0A3L8REE2	394	3	394	17	504	0.9367	1	1	N	392
UniRef90_A0A0W0T838	395	3	395	22	503	0.9251	1	1	N	393
UniRef90_UPI0033E076E0	395	12	394	21	496	0.9136	1	1	N	383
UniRef90_UPI003650E21D	395	6	394	17	496	0.9213	1	1	N	389
UniRef90_UPI0033B1B7CB	395	5	386	20	504	0.9309	1	1	N	382
UniRef90_UPI00342A452B	395	11	394	18	496	0.9194	1	1	N	384
UniRef90_UPI002EDA1C02	395	6	393	19	498	0.9213	1	1	N	388
UniRef90_UPI0023B31EEC	395	3	391	21	502	0.9251	1	1	N	389
UniRef90_UPI0036582AE1	395	31	375	36	450	0.7965	1	1	N	345
UniRef90_UPI003796B978	395	8	395	19	498	0.9213	1	1	N	388
UniRef90_UPI0036643544	395	4	395	17	505	0.9386	1	1	N	392
UniRef90_UPI001956CA40	395	6	392	22	503	0.9251	1	1	N	387
UniRef90_UPI0036AFD105	395	3	395	12	505	0.9482	1	1	N	393
UniRef90_UPI002379EDFF	395	14	393	8	497	0.9405	1	1	N	380
UniRef90_A0A8J3BTL5	391	14	390	10	497	0.9367	1	1	N	377
UniRef90_UPI0031FEE080	395	6	395	5	500	0.9520	1	1	N	390
UniRef90_UPI003D0D54A4	395	4	395	27	504	0.9175	1	1	N	392
UniRef90_UPI0031CC71F2	395	7	395	8	501	0.9482	1	1	N	389
UniRef90_UPI0034206FD4	395	5	393	17	503	0.9347	1	1	N	389
UniRef90_UPI0039E50274	395	3	395	25	503	0.9194	1	1	N	393
UniRef90_UPI00403D881D	395	5	387	27	504	0.9175	1	1	N	383
UniRef90_UPI0018904ACC	395	15	393	19	497	0.9194	1	1	N	379
UniRef90_UPI0036ACC4CD	395	10	393	19	496	0.9175	1	1	N	384
UniRef90_UPI0037A1AA5A	395	12	394	14	497	0.9290	1	1	N	383
UniRef90_UPI001FD6B00D	395	6	395	5	502	0.9559	1	1	N	390
UniRef90_UPI00379A542E	395	4	395	13	502	0.9405	1	1	N	392
UniRef90_UPI002240E923	395	8	395	8	500	0.9463	1	1	N	388
UniRef90_UPI00118143A8	395	14	392	21	496	0.9136	1	1	N	379
UniRef90_UPI003514DFD8	395	5	395	19	451	0.8311	2	1	Y	391
UniRef90_UPI0034194FEF	395	5	393	17	497	0.9232	1	1	N	389
UniRef90_UPI001FCA6CE5	395	9	395	8	501	0.9482	1	1	N	387
UniRef90_UPI0018953661	395	3	395	19	504	0.9328	1	1	N	393
UniRef90_UPI00146CEC79	395	17	395	19	497	0.9194	1	1	N	379
UniRef90_A0A061GAY5	394	56	392	7	427	0.8081	1	1	N	337
UniRef90_A0A5N8XD96	394	8	393	20	496	0.9155	1	1	N	386
UniRef90_A0A7W7FRG0	394	11	393	13	496	0.9290	1	1	N	383
UniRef90_A0A516IS67	394	7	394	8	504	0.9539	1	1	N	388
UniRef90_A0A399FZX7	394	3	394	20	501	0.9251	1	1	N	392
UniRef90_A0A0K9XF49	394	6	394	19	503	0.9309	1	1	N	389
UniRef90_A0ABT3TQH8	394	6	393	11	496	0.9328	1	1	N	388
UniRef90_A0ABS4U0A7	394	10	394	7	499	0.9463	1	1	N	385
UniRef90_A0ABY4L305	394	11	392	18	496	0.9194	1	1	N	382
UniRef90_A0A1C4YQE7	394	9	394	8	504	0.9539	1	1	N	386
UniRef90_K0EJG7	394	2	394	14	510	0.9539	1	1	N	393
UniRef90_A0A918RGF6	394	2	393	13	496	0.9290	1	1	N	392
UniRef90_A0ABX0XY11	394	13	392	12	497	0.9328	1	1	N	380
UniRef90_UPI002E17DA9F	394	8	389	21	496	0.9136	1	1	N	382
UniRef90_UPI003823325D	394	7	385	31	504	0.9098	1	1	N	379
UniRef90_UPI0016733C3D	394	6	393	18	496	0.9194	1	1	N	388
UniRef90_A0ABT4U8P8	390	6	387	20	496	0.9155	1	1	N	382
UniRef90_UPI001CDA49B4	394	14	393	10	495	0.9328	1	1	N	380
UniRef90_UPI0038027DCE	394	3	392	14	497	0.9290	1	1	N	390
UniRef90_UPI0038093330	394	7	393	9	496	0.9367	1	1	N	387
UniRef90_UPI000DAB5466	381	1	380	18	497	0.9213	1	1	N	380
UniRef90_UPI0036F7BEDE	394	3	393	17	496	0.9213	1	1	N	391
UniRef90_UPI00128111CE	394	14	392	18	497	0.9213	1	1	N	379
UniRef90_UPI0037A3FBEF	394	6	394	27	503	0.9155	1	1	N	389
UniRef90_UPI003432B930	394	7	390	22	493	0.9060	1	1	N	384
UniRef90_UPI0019678639	394	2	393	7	504	0.9559	1	1	N	392
UniRef90_UPI003899D912	394	6	393	10	497	0.9367	1	1	N	388
UniRef90_UPI003A5D1C38	394	6	392	16	493	0.9175	1	1	N	387
UniRef90_UPI0036C3D581	394	6	392	20	496	0.9155	1	1	N	387
UniRef90_A0A1S1L291	393	7	392	19	496	0.9175	1	1	N	386
UniRef90_A0A543J729	393	14	390	17	495	0.9194	1	1	N	377
UniRef90_A0ABN1XW43	393	1	392	8	496	0.9386	1	1	N	392
UniRef90_A0ABV8KEJ8	393	6	384	27	502	0.9136	1	1	N	379
UniRef90_A0A839Z5R9	393	6	393	6	503	0.9559	1	1	N	388
UniRef90_A0A5Q0HCV9	381	1	381	11	502	0.9443	1	1	N	381
UniRef90_A0ABN3V3R0	393	2	392	18	504	0.9347	1	1	N	391
UniRef90_F6KXC8	390	4	390	20	497	0.9175	1	1	N	387
UniRef90_A0A563EF92	393	3	393	4	499	0.9520	1	1	N	391
UniRef90_A0ABW2STZ1	393	10	392	19	496	0.9175	1	1	N	383
UniRef90_UPI0011F3B609	393	13	393	17	496	0.9213	1	1	N	381
UniRef90_UPI0021D91929	393	6	390	17	494	0.9175	1	1	N	385
UniRef90_UPI003666ED62	393	9	392	17	496	0.9213	1	1	N	384
UniRef90_UPI00032955DC	393	11	393	17	504	0.9367	1	1	N	383
UniRef90_UPI00381F8F11	393	9	393	18	496	0.9194	1	1	N	385
UniRef90_UPI003F556FE2	393	2	392	10	497	0.9367	1	1	N	391
UniRef90_UPI000CE3BF4A	393	11	390	17	497	0.9232	1	1	N	380
UniRef90_UPI003794F2AD	393	6	392	15	496	0.9251	1	1	N	387
UniRef90_UPI00378C5667	393	5	391	10	496	0.9347	1	1	N	387
UniRef90_UPI0033C1BAF3	393	8	393	18	505	0.9367	1	1	N	386
UniRef90_UPI0033A97FD4	393	6	391	17	496	0.9213	1	1	N	386
UniRef90_A0ABV1V6A4	388	4	388	17	497	0.9232	1	1	N	385
UniRef90_UPI00099D54CD	393	3	392	10	496	0.9347	1	1	N	390
UniRef90_UPI00110A3029	393	14	390	17	497	0.9232	1	1	N	377
UniRef90_UPI00379B8ABA	393	2	386	18	495	0.9175	1	1	N	385
UniRef90_UPI0036EB5549	393	9	391	19	496	0.9175	1	1	N	383
UniRef90_UPI00286C2542	393	7	392	8	503	0.9520	1	1	N	386
UniRef90_UPI0034153965	393	8	391	17	498	0.9251	1	1	N	384
UniRef90_UPI003D147015	393	2	392	15	496	0.9251	1	1	N	391
UniRef90_UPI00096E1062	393	3	392	17	496	0.9213	1	1	N	390
UniRef90_UPI0021ADD27E	393	5	393	8	502	0.9501	1	1	N	389
UniRef90_S4WIM3	392	6	392	10	499	0.9405	1	1	N	387
UniRef90_N0CZ35	392	3	392	17	497	0.9232	1	1	N	390
UniRef90_A0ABW1MH18	392	3	392	18	500	0.9271	1	1	N	390
UniRef90_A0A4Q9HTA6	392	7	391	18	496	0.9194	1	1	N	385
UniRef90_A0A841EAJ7	392	7	391	19	504	0.9328	1	1	N	385
UniRef90_UPI0036B84F52	392	3	392	18	505	0.9367	1	1	N	390
UniRef90_UPI002F908241	392	7	390	19	496	0.9175	1	1	N	384
UniRef90_A0A542DSC1	388	6	387	17	496	0.9213	1	1	N	382
UniRef90_A0A3N0FVU0	388	2	387	18	502	0.9309	1	1	N	386
UniRef90_UPI0031F64E31	392	12	391	17	496	0.9213	1	1	N	380
UniRef90_UPI003428E83B	392	11	389	18	496	0.9194	1	1	N	379
UniRef90_UPI00360B2089	392	3	392	8	504	0.9539	1	1	N	390
UniRef90_UPI0034137AEB	392	9	390	19	496	0.9175	1	1	N	382
UniRef90_UPI003EB734F1	392	4	392	20	500	0.9232	1	1	N	389
UniRef90_UPI00368CEE98	392	2	390	21	513	0.9463	1	1	N	389
UniRef90_UPI001E494463	392	2	392	20	502	0.9271	1	1	N	391
UniRef90_UPI00397C38D8	392	10	392	17	503	0.9347	1	1	N	383
UniRef90_UPI002E13D715	392	7	392	17	496	0.9213	1	1	N	386
UniRef90_UPI003653DAA2	392	2	392	17	504	0.9367	1	1	N	391
UniRef90_UPI002F41BBED	392	6	392	15	498	0.9290	1	1	N	387
UniRef90_UPI0036524946	392	4	387	20	496	0.9155	1	1	N	384
UniRef90_UPI003C7CF880	392	4	391	16	497	0.9251	1	1	N	388
UniRef90_UPI0039C91439	392	8	391	17	496	0.9213	1	1	N	384
UniRef90_UPI003CE688A3	392	7	392	26	501	0.9136	1	1	N	386
UniRef90_A9VE96	391	27	391	7	508	0.7543	2	2	N	361
UniRef90_A0ABV6WTM5	391	5	389	12	496	0.9309	1	1	N	385
UniRef90_A0A1Y6IPV8	391	4	390	21	498	0.9175	1	1	N	387
UniRef90_A0A5P0YKU8	391	8	390	21	496	0.9136	1	1	N	383
UniRef90_E4N3X2	391	2	389	14	495	0.9251	1	1	N	388
UniRef90_A0A7Y7E7R5	391	7	389	17	496	0.9213	1	1	N	383
UniRef90_A0ABQ2V3N1	391	4	391	16	499	0.9290	1	1	N	388
UniRef90_A0ABP5F2X8	391	8	391	21	499	0.9194	1	1	N	384
UniRef90_A0ABU5FDL7	391	18	391	7	504	0.9559	1	1	N	374
UniRef90_D7B8A2	387	3	386	18	496	0.9194	1	1	N	384
UniRef90_A0ABT0ZIB0	391	10	391	18	497	0.9213	1	1	N	382
UniRef90_A0A1W7CZ62	391	7	390	21	496	0.9136	1	1	N	384
UniRef90_A0A640UVM0	391	5	389	20	496	0.9155	1	1	N	385
UniRef90_A0ABN8UWM5	391	6	389	18	496	0.9194	1	1	N	384
UniRef90_A0ABX8BSD5	391	6	389	19	496	0.9175	1	1	N	384
UniRef90_A0A1H3P4D0	391	3	388	17	495	0.9194	1	1	N	386
UniRef90_A0A100Y8B8	391	5	390	19	496	0.9175	1	1	N	386
UniRef90_A0A290Z6H5	391	12	388	17	496	0.9213	1	1	N	377
UniRef90_A0ABP7CNI5	391	11	389	17	497	0.9232	1	1	N	379
UniRef90_A0ABU2R039	391	2	390	11	496	0.9328	1	1	N	389
UniRef90_A0ABQ5NQJ9	391	1	391	12	498	0.9347	1	1	N	391
UniRef90_A0ABN3ES61	391	5	390	18	496	0.9194	1	1	N	386
UniRef90_UPI00369F7A5B	391	7	389	17	496	0.9213	1	1	N	383
UniRef90_UPI0037A836AA	391	9	389	21	496	0.9136	1	1	N	381
UniRef90_UPI003816CFB0	391	3	390	18	496	0.9194	1	1	N	388
UniRef90_UPI0033F0B562	391	4	390	18	496	0.9194	1	1	N	387
UniRef90_UPI0035DB2907	391	6	390	18	496	0.9194	1	1	N	385
UniRef90_UPI0036561A92	391	5	388	20	496	0.9155	1	1	N	384
UniRef90_UPI00382AD2B7	391	3	386	21	506	0.9328	1	1	N	384
UniRef90_UPI0033D4E568	391	6	389	19	496	0.9175	1	1	N	384
UniRef90_UPI00131469F7	391	9	389	17	496	0.9213	1	1	N	381
UniRef90_UPI003718B1AB	391	6	390	17	496	0.9213	1	1	N	385
UniRef90_UPI0028F42734	391	7	389	20	496	0.9155	1	1	N	383
UniRef90_UPI00371A0D9B	391	7	390	21	496	0.9136	1	1	N	384
UniRef90_A0A0N9IJ61	390	1	388	8	496	0.9386	1	1	N	388
UniRef90_UPI0033CEB297	391	8	390	19	496	0.9175	1	1	N	383
UniRef90_UPI0036E967F1	391	5	387	20	495	0.9136	1	1	N	383
UniRef90_A0A100Y7X5	390	9	388	19	496	0.9175	1	1	N	380
UniRef90_UPI0036ABEB72	391	8	391	19	496	0.9175	1	1	N	384
UniRef90_UPI0033B246C9	391	3	389	14	496	0.9271	1	1	N	387
UniRef90_UPI0032467E6F	391	8	389	19	496	0.9175	1	1	N	382
UniRef90_UPI000B9D6E2A	391	12	380	32	504	0.9079	1	1	N	369
UniRef90_UPI00399C87B6	391	10	391	18	499	0.9251	1	1	N	382
UniRef90_UPI0005890C14	391	8	388	19	495	0.9155	1	1	N	381
UniRef90_UPI000CD4F9DE	391	9	390	20	496	0.9155	1	1	N	382
UniRef90_UPI00343D1898	391	7	389	18	496	0.9194	1	1	N	383
UniRef90_UPI0033A224BD	391	2	391	17	506	0.9405	1	1	N	390
UniRef90_A0A3N0EG44	381	1	380	18	497	0.9213	1	1	N	380
UniRef90_UPI00384C280E	391	9	389	21	496	0.9136	1	1	N	381
UniRef90_UPI00379DCDCA	391	9	391	21	501	0.9232	1	1	N	383
UniRef90_A0A918LPS7	390	5	388	15	496	0.9251	1	1	N	384
UniRef90_A0AAU2H3A6	390	2	388	11	496	0.9328	1	1	N	387
UniRef90_A0AB33KP07	390	5	389	20	496	0.9155	1	1	N	385
UniRef90_A0A1I5GP34	390	3	390	17	500	0.9290	1	1	N	388
UniRef90_N0D4H2	390	4	388	19	496	0.9175	1	1	N	385
UniRef90_A0A918QPN8	390	2	388	17	496	0.9213	1	1	N	387
UniRef90_A0A1H1FBK8	390	3	390	15	504	0.9405	1	1	N	388
UniRef90_E4N0J1	390	8	389	19	497	0.9194	1	1	N	382
UniRef90_A0A0B5ER38	390	3	389	20	497	0.9175	1	1	N	387
UniRef90_E5XL41	390	4	390	15	497	0.9271	1	1	N	387
UniRef90_A0A0N9I452	390	6	389	17	496	0.9213	1	1	N	384
UniRef90_A0ABN2X784	390	3	389	17	496	0.9213	1	1	N	387
