seq_id	subtype_source	source_fasta	length
UniRef90_UPI00368775A0	II	results/02_qc/nr80_II.fasta	423
UniRef90_A0A6A6K6Y8	II	results/02_qc/nr80_II.fasta	422
UniRef90_A0A3M8SFJ4	II	results/02_qc/nr80_II.fasta	422
UniRef90_D5ZST6	II	results/02_qc/nr80_II.fasta	422
UniRef90_A0A229RFM3	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI000F7A0068	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI0020A43BA2	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI0033B1732D	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI0039F5ABBC	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI0015F0DD91	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI001FAF998F	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI00099EC711	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0038661390	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI003717707B	II	results/02_qc/nr80_II.fasta	422
UniRef90_UPI00068CFF89	II	results/02_qc/nr80_II.fasta	422
UniRef90_A0A6B2L423	II	results/02_qc/nr80_II.fasta	421
UniRef90_A0ABV8HQL0	II	results/02_qc/nr80_II.fasta	421
UniRef90_A0ABY7ZU53	II	results/02_qc/nr80_II.fasta	421
UniRef90_D7BNI6	II	results/02_qc/nr80_II.fasta	421
UniRef90_A0A381SU68	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI0031DCF50A	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI0004676FF3	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI00036A675A	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI0033CF6E5E	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI003F5DE38D	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI00366FB352	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI003428784C	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI0020CA574F	II	results/02_qc/nr80_II.fasta	421
UniRef90_UPI00344DB4A9	II	results/02_qc/nr80_II.fasta	421
UniRef90_A0A6G1H537	II	results/02_qc/nr80_II.fasta	420
UniRef90_A0A2U2J4I5	II	results/02_qc/nr80_II.fasta	420
UniRef90_F2RB76	II	results/02_qc/nr80_II.fasta	420
UniRef90_A0A1I6U712	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI0033BDB98F	II	results/02_qc/nr80_II.fasta	420
UniRef90_UPI001E5CBA21	II	results/02_qc/nr80_II.fasta	420
UniRef90_UPI0033FB0B51	II	results/02_qc/nr80_II.fasta	420
UniRef90_UPI00215AB08D	II	results/02_qc/nr80_II.fasta	420
UniRef90_UPI001908A9F0	II	results/02_qc/nr80_II.fasta	420
UniRef90_A0A7W8B3N9	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0A1R0H3J6	II	results/02_qc/nr80_II.fasta	419
UniRef90_A0AAW1PZK7	II	results/02_qc/nr80_II.fasta	419
UniRef90_A0A7S4MY50	II	results/02_qc/nr80_II.fasta	419
UniRef90_A0A927L310	II	results/02_qc/nr80_II.fasta	419
UniRef90_A0ABS7QQK1	II	results/02_qc/nr80_II.fasta	419
UniRef90_A0ABU2H877	II	results/02_qc/nr80_II.fasta	419
UniRef90_A0A6H9YYL5	II	results/02_qc/nr80_II.fasta	419
UniRef90_UPI00371B22E9	II	results/02_qc/nr80_II.fasta	419
UniRef90_UPI00360C3242	II	results/02_qc/nr80_II.fasta	419
UniRef90_R1HT87	II	results/02_qc/nr80_II.fasta	418
UniRef90_A0A6M4WG42	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0ABP7EWR1	II	results/02_qc/nr80_II.fasta	398
UniRef90_UPI00145E2037	II	results/02_qc/nr80_II.fasta	418
UniRef90_UPI0024751504	II	results/02_qc/nr80_II.fasta	418
UniRef90_UPI003EEF2604	II	results/02_qc/nr80_II.fasta	418
UniRef90_UPI00325E4640	II	results/02_qc/nr80_II.fasta	418
UniRef90_A0A6A5U9J4	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A9P5A855	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0ABP6NDN8	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A5J4LQW2	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A1H2LKC3	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A7H8XGE7	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A6H2EJD1	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A1X7GJN0	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI00344616F4	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI001044A83D	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI0033E06E42	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI003624EFA7	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI0037B974E8	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI0033236F28	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI0037011082	II	results/02_qc/nr80_II.fasta	417
UniRef90_UPI0033C5FA14	II	results/02_qc/nr80_II.fasta	417
UniRef90_A0A6A3A5L9	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A9Q0NXU2	II	results/02_qc/nr80_II.fasta	416
UniRef90_I1WE31	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A923FXR4	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0ABP7H806	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A7H8TLR7	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0ABW2JD55	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A9X2SNG8	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A8J3BSP4	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0A1H5RGY1	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0ABN0XNT8	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0ABY5ALM5	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI00341E2A3B	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI0013F61D39	II	results/02_qc/nr80_II.fasta	416
UniRef90_A0ABS3XTB6	II	results/02_qc/nr80_II.fasta	393
UniRef90_UPI001CED4C3F	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI00378BFA6D	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI0035D53312	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI0037941DA6	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI00368C6A55	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI003D89C966	II	results/02_qc/nr80_II.fasta	416
UniRef90_UPI003868E57C	II	results/02_qc/nr80_II.fasta	416
UniRef90_D6MSW8	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0A561ES57	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0A4U0RYH1	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0A6G5RF07	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0ABY4MIQ8	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0A1H2WBB0	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0A918X653	II	results/02_qc/nr80_II.fasta	415
UniRef90_UPI00099E1A78	II	results/02_qc/nr80_II.fasta	415
UniRef90_UPI0027DCFD50	II	results/02_qc/nr80_II.fasta	415
UniRef90_UPI0035E18C91	II	results/02_qc/nr80_II.fasta	415
UniRef90_UPI0034E882A1	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0A7T1TCZ2	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI002967696D	II	results/02_qc/nr80_II.fasta	415
UniRef90_UPI002547EF3C	II	results/02_qc/nr80_II.fasta	415
UniRef90_A0ABU2J9A9	II	results/02_qc/nr80_II.fasta	414
UniRef90_A0ABY6E9S5	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI00136EDBB0	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI00319F67D2	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI003800A0E7	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI003867D53B	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI0037FD6895	II	results/02_qc/nr80_II.fasta	414
UniRef90_A0A4R4XY84	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI000CA39D21	II	results/02_qc/nr80_II.fasta	414
UniRef90_A0A221P9E2	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI003D89C162	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI001B3157FA	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI000D14B6D9	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI0015EF000C	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI0022702AA9	II	results/02_qc/nr80_II.fasta	414
UniRef90_UPI00369186E5	II	results/02_qc/nr80_II.fasta	414
UniRef90_G0QN00	II	results/02_qc/nr80_II.fasta	413
UniRef90_A0A7U3UWZ3	II	results/02_qc/nr80_II.fasta	413
UniRef90_A4FL06	II	results/02_qc/nr80_II.fasta	413
UniRef90_A0ABT0I3T3	II	results/02_qc/nr80_II.fasta	413
UniRef90_A0A1W2FV94	II	results/02_qc/nr80_II.fasta	413
UniRef90_A0ABQ5PB10	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI0035114D5E	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI0027B9DB53	II	results/02_qc/nr80_II.fasta	413
UniRef90_A0A401VTY9	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI001F5168E0	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI0036643241	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI002E77257B	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI0036CF7BE6	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI003CFCAC8B	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI003714A3B3	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI003438BC09	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI002E2C1317	II	results/02_qc/nr80_II.fasta	413
UniRef90_UPI003792EF18	II	results/02_qc/nr80_II.fasta	413
UniRef90_A0AB39TA15	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0A5B8JRJ8	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0ABQ5R1A5	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0A6N9UJK1	II	results/02_qc/nr80_II.fasta	412
UniRef90_H8G463	II	results/02_qc/nr80_II.fasta	412
UniRef90_A4C851	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0A2T0LTA3	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0A433ZTQ1	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A514JMC1	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI0039B76FC3	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI00097B3712	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI00105BB7D7	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI0036A51A7D	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI00099F2A97	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI0038FD1520	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI0018F5C708	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI00386424A4	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI003FCF5355	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI00341D2419	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI001568D3CD	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI000367B5EF	II	results/02_qc/nr80_II.fasta	412
UniRef90_UPI00039F9CA2	II	results/02_qc/nr80_II.fasta	412
UniRef90_A0A7J0E3H8	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A894JN83	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A7K3S7Z4	II	results/02_qc/nr80_II.fasta	382
UniRef90_A0ABS3XVD1	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0ABR7L022	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A1C6RY73	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0ABU2LID7	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A5E6PX73	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A372GFN5	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI0036A44496	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI002965D98E	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI0033EBAF6B	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI0024415084	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI001F479E51	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0A1E7L4X4	II	results/02_qc/nr80_II.fasta	398
UniRef90_UPI001C22CC9D	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI00248CFB4C	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI001C2468A8	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI00131D518B	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI00246919AD	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI0036D210B0	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI00114EE19D	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0027419F5E	II	results/02_qc/nr80_II.fasta	411
UniRef90_UPI00364E7D8D	II	results/02_qc/nr80_II.fasta	411
UniRef90_A0AAV4KTV0	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0AAU9J3H2	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0A0W8DEH0	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0AAU2GVP1	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0A8H9LJY6	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0ABX2EW62	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0ABQ2ZVK6	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0A0F7VN33	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0A1M4XLG8	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI00343C9EA4	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI002FF2744A	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI00037B30DE	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI00138724F3	II	results/02_qc/nr80_II.fasta	392
UniRef90_UPI00343C8ADB	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI0033C884BB	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0A3B0BK87	II	results/02_qc/nr80_II.fasta	392
UniRef90_UPI00342B5251	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI00249C3A10	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI00107E723F	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI002E7FE5F4	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI0037D036C2	II	results/02_qc/nr80_II.fasta	410
UniRef90_UPI001E31A764	II	results/02_qc/nr80_II.fasta	410
UniRef90_A0A9P8IIR1	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A084GCS4	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0AAU2A2P8	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABS1VFC4	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABV9CJX0	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABP6ZGM6	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABZ2R3M2	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A833N583	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A1L4D0A4	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A495XJ78	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABW6ITP8	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A495W0C7	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABT6SP23	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A3G2JF67	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A1M7QF34	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A4P2VK44	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A075V3F8	II	results/02_qc/nr80_II.fasta	399
UniRef90_UPI003430E49A	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI00131E52C6	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI00397C7A6A	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI00379B15A7	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABV4ZSX4	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A941IND3	II	results/02_qc/nr80_II.fasta	398
UniRef90_UPI001CE60004	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI002ED0D1B4	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0A023J9D5	II	results/02_qc/nr80_II.fasta	402
UniRef90_UPI0033BEF3CC	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI00363ED117	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI003B9237F6	II	results/02_qc/nr80_II.fasta	409
UniRef90_UPI0037BD08CB	II	results/02_qc/nr80_II.fasta	409
UniRef90_A0ABQ8B7X4	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A4R4ZUA6	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0ABS3V298	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0ABV9SNW5	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0ABW1F8Q5	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0ABP6YRY9	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A917LDR0	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A369KU76	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A2M8LVG6	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A1B1M2F6	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0ABQ5P355	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A1M7Q7I6	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0ABT6T2L0	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A381PPZ0	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI003443F686	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI0035DCF98B	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI00341843FE	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI000B903944	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI0034245976	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI0036702F81	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI003D8EEC5C	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI0036B5C4F1	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI00316ABF54	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI00054C4EBD	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI001EE76897	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI0033ACA7A4	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI003FA345B5	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI001590F00D	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI001CECF8D8	II	results/02_qc/nr80_II.fasta	408
UniRef90_UPI0038601770	II	results/02_qc/nr80_II.fasta	408
UniRef90_A0A7W7SCS4	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A101SVN5	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A4Y6U8S6	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A316EUY1	II	results/02_qc/nr80_II.fasta	407
UniRef90_F5XM11	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A5R9FKH1	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A543JQZ7	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A6F8Z0E0	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0ABP6C9F6	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0ABY5ZAQ1	II	results/02_qc/nr80_II.fasta	407
UniRef90_Q51789	II	results/02_qc/nr80_II.fasta	400
UniRef90_A0A2M8M1W1	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A4D4JCL7	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A8J3Q866	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A7W9NID9	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A7W9KCZ4	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0A7W9KS83	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI00068F91FE	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0037F59D97	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0033FE8244	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI00381F53D1	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0033EF9DAB	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI002F92322B	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI002E15E7DF	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI00191E9E68	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0027E4F1BF	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0036E826CE	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0034328628	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI003D6B606E	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI001204CF10	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI00389AF323	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI00248C5CC8	II	results/02_qc/nr80_II.fasta	407
UniRef90_UPI0036CF857A	II	results/02_qc/nr80_II.fasta	407
UniRef90_A0AAD5Y0T9	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0A1W2ER68	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0A6M1L3X1	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0ABU3JUY9	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0A0F7VMF4	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0A381WSS6	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI002E22BDD4	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI003449A437	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI002948C213	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0009A23214	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0025AF353D	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI002E10D3E0	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0033FAB76B	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI001C27B9F4	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI00068FCEEB	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0034045AD5	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0036BCAAAD	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0034E2ABF1	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI00123A7668	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0036A3A011	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0A1R0L1T7	II	results/02_qc/nr80_II.fasta	382
UniRef90_UPI0036A09950	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI003C2D4563	II	results/02_qc/nr80_II.fasta	406
UniRef90_UPI0033AF1330	II	results/02_qc/nr80_II.fasta	406
UniRef90_A0AAE4CNE7	II	results/02_qc/nr80_II.fasta	387
UniRef90_A0A433CXI3	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0A0L8MX99	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0ABT0IFA4	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0A852YZF9	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0A223RUW8	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0A5N6A361	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0A917VGA9	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0ABU2RYD6	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0A561WBM5	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI00368D05D0	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI003207B9AE	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI00325CE948	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI0009A1B74F	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI0033CF560C	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI0007C8777D	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI00379E2FAB	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI00366585A1	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI003891A1F3	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI001E5506F4	II	results/02_qc/nr80_II.fasta	405
UniRef90_UPI0033A39967	II	results/02_qc/nr80_II.fasta	405
UniRef90_A0ABT1J7D9	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A9X2VHI6	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A5P2XFQ4	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A1C4XG78	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A6L6X430	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A1G8BHP7	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A193BY89	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A840NQJ1	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0ABW5I0A5	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0034521F4A	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0038289501	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI00380EFEEA	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI001A9F7CBA	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI002FC132CB	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0036A04682	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI001BE8A9BD	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0035DE5595	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI001D164EDF	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0037AC2C25	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI00288A78FE	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI001047814A	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI00184CA8B7	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0004CA3F11	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A428Z0X8	II	results/02_qc/nr80_II.fasta	396
UniRef90_A0A2H1KLM7	II	results/02_qc/nr80_II.fasta	394
UniRef90_UPI0036BD5F52	II	results/02_qc/nr80_II.fasta	404
UniRef90_UPI0039BF9765	II	results/02_qc/nr80_II.fasta	404
UniRef90_A0A226F2B7	II	results/02_qc/nr80_II.fasta	403
UniRef90_A0A0M8QNC3	II	results/02_qc/nr80_II.fasta	403
UniRef90_A0A1I1FH00	II	results/02_qc/nr80_II.fasta	403
