seq_id	n_ext_len	n_ext_relaxed	n_ext_strict	insert_len	insert_relaxed	insert_strict	act_hmm_relaxed	act_hmm_strict	cm_hmm_relaxed	cm_hmm_strict	c_ext_len	c_ext_relaxed	c_ext_strict	c_residual_relaxed	c_residual_strict	trait_asr_priority
UniRef90_A0A0W0TT80	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABS4ZHN4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A381DK09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_K0YWB3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A222FHH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A263D5X8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1M4X5N5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3M0A798	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8J6NDT1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1J5QRD8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABN1H043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI002169FE00	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0034637B02	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0024A00C10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0036086F11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_G0RSL5	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6J4MKM7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0W0XUL8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A0K2Y5B0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3E0HFJ8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7X0JXT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_E6X0Z9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW1QXI0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6J6XLQ1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A6J6DVX6	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001F13DDDD	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI002609EC07	1	0	0	9	1	1	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001BD9A1ED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI002E342B98	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0015D6CBA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3A9VS71	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI00403AF8E6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00224DF50A	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00331C528B	3	0	0	7	1	1	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000F8E627A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1H1X7N2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00105606D7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6A6YBF0	3	0	0	0	0	0	0	0	0	0	43	1	1	1	1	secondary_residual
UniRef90_A0AAN6TUR9	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6J3MCY8	10	1	0	0	0	0	0	0	0	0	23	1	0	1	0	secondary_residual
UniRef90_E9EF14	10	1	0	0	0	0	0	0	0	0	32	1	1	1	1	secondary_residual
UniRef90_A0A9W9FV11	9	0	0	0	0	0	0	0	0	0	29	1	1	1	1	secondary_residual
UniRef90_A0A6J4LI60	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1Y1SC29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5C6M8G3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A4FDM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A191V440	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_C0W1U6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_K6V5X8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6C0F903	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003C7294F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001E45C808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABS1P9P2	19	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABY8FWI6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1X2GY78	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A2V1DP87	9	0	0	0	0	0	0	0	0	0	24	1	0	1	0	secondary_residual
UniRef90_A0A426ZFB0	67	1	1	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_A0AB34K1K0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_F8ESX7	1	0	0	13	1	1	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABV5SDC6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABN2PSN7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABT9N8Z6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00340206FA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0033E1C3E3	9	0	0	0	0	0	0	0	0	0	27	1	1	1	1	secondary_residual
UniRef90_UPI000DBE7FE6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0039C3276D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0037D53C3B	23	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI001BDF2FF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0029BE85A3	2	0	0	0	0	0	0	0	0	0	47	1	1	1	1	secondary_residual
UniRef90_UPI0036B9F54C	43	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0024A10FCE	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000A649627	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0004847016	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0025456DC4	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7S2M0T9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4D9DEW1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0ABS7WS14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A926QQJ0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6J6F152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6J6ENH4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003408E29D	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4P9Y290	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A4R6UQU7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A6J7G9F2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0B6S875	2	0	0	0	0	0	0	0	0	0	24	1	0	1	0	secondary_residual
UniRef90_UPI000A818DDC	7	0	0	0	0	0	0	0	0	0	17	1	0	1	0	secondary_residual
UniRef90_UPI0012E9A02C	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003F685ABE	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ACC1NZQ2	46	1	1	6	1	1	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0ACC3CXM1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A813EN78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A117PZX6	31	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI002EEA662D	6	0	0	0	0	0	0	0	0	0	44	1	1	1	1	secondary_residual
UniRef90_UPI002E8106EA	11	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A1L9V3L6	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7S2NEL1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A291RFQ1	53	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0037BBCEE4	27	1	1	0	0	0	0	0	0	0	29	1	1	1	1	secondary_residual
UniRef90_UPI0036972C25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1B8GM25	29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9P6ZKF2	15	1	0	0	0	0	0	0	0	0	50	1	1	1	1	secondary_residual
UniRef90_A0A505DNW0	38	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABX1FDR7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW7PKH2	27	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A3D8IV15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001FE166E0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AB39Y1E5	19	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI0033E127BE	19	1	0	0	0	0	0	0	0	0	20	1	0	1	0	secondary_residual
UniRef90_A0A7S2SJ66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0028F6EB2B	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5N5XB34	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A3Q9B4E2	33	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABP5A3L7	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003866D4E6	26	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A5N5D4U0	4	0	0	0	0	0	0	0	0	0	27	1	1	1	1	secondary_residual
UniRef90_A0A6M4WY60	14	1	0	0	0	0	0	0	0	0	27	1	1	1	1	secondary_residual
UniRef90_A0A2G6K6D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0019059DD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0032E89E3A	13	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0033B633D9	38	1	1	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_UPI0037D83846	27	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001C6CA656	2	0	0	0	0	0	0	0	0	0	21	1	0	1	0	secondary_residual
UniRef90_UPI000418C937	34	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00366B8741	2	0	0	0	0	0	0	0	0	0	26	1	1	1	1	secondary_residual
UniRef90_A0A2K3QAK8	37	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A3D8J3E0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABT2JN53	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Q9JSJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_Q1L0S1	21	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI003331A638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1K2FBR1	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A835HS02	47	1	1	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A8T2YCA0	64	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A0P4RCR0	24	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A5M9R9V5	33	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_U1EWX7	34	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A7W4ZTB4	22	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A7W9YLU9	21	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A918YQD3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0030166C61	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI000A8E7318	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A835HXE8	72	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A2S9H2S5	2	0	0	0	0	0	0	0	0	0	22	1	0	1	0	secondary_residual
UniRef90_A0A919ER29	20	1	0	0	0	0	0	0	0	0	17	1	0	1	0	secondary_residual
UniRef90_A0A1C6RWY7	23	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI0038302266	12	1	0	0	0	0	0	0	0	0	21	1	0	1	0	secondary_residual
UniRef90_UPI0007C6F7EA	0	0	0	0	0	0	0	0	0	0	17	1	0	1	0	secondary_residual
UniRef90_UPI000DE4B1A3	21	1	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_UPI003D07F22C	35	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI000E0D150E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0036784E7D	33	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0037844FAF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0026738B80	39	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1U7LQY3	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0AAV9E8Q6	70	1	1	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A5C6TQF7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00382E70B3	15	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0035E0D688	45	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1L9BEP9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q6V1M1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0038279D38	12	1	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_UPI000A91C050	30	1	1	0	0	0	0	0	0	0	15	1	0	1	0	secondary_residual
UniRef90_A0ABV1VDA1	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001BD961A3	1	0	0	0	0	0	0	0	0	0	20	1	0	1	0	secondary_residual
UniRef90_A0A8E2E937	22	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A2U3E1Y5	22	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A3M8WV61	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A918X806	33	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0033EB6F73	5	0	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_A0A1C5GNL9	19	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0033ADF8FA	16	1	0	0	0	0	0	0	0	0	24	1	0	1	0	secondary_residual
UniRef90_UPI0037B728E2	15	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0ABW6JCH3	3	0	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_A0A0U5G317	32	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABW2XTU8	28	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_UPI0035190B7D	35	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0033BB111F	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0AAD5V9R5	1	0	0	38	1	1	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_H8N1Z0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2S6GEN6	34	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6N9TXS2	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2R3ZQ16	19	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABX7IIA3	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0036CBD4E9	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00286BB72B	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001BEA1775	10	1	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0AA38TGK0	22	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABQ2YD94	25	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A5M7C661	25	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABW1A8T6	32	1	1	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI0022594F61	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00137BDD33	16	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI003A101AFC	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABR6MHG8	0	0	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_UPI00146C11C2	22	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI002E2D90A7	31	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A5P2XLC3	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A1C5HKA8	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABV4CIJ8	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00210B1395	19	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00368775A0	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A3M8SFJ4	14	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_D5ZST6	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A229RFM3	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI000F7A0068	15	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0020A43BA2	33	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0033B1732D	5	0	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_UPI0039F5ABBC	12	1	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI0015F0DD91	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001FAF998F	8	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_UPI00099EC711	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0038661390	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003717707B	1	0	0	0	0	0	0	0	0	0	21	1	0	1	0	secondary_residual
UniRef90_UPI00068CFF89	12	1	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0A6B2L423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABV8HQL0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0ABY7ZU53	18	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_D7BNI6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A381SU68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0031DCF50A	1	0	0	0	0	0	0	0	0	0	24	1	0	1	0	secondary_residual
UniRef90_UPI0004676FF3	19	1	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_UPI00036A675A	7	0	0	0	0	0	0	0	0	0	26	1	1	1	1	secondary_residual
UniRef90_UPI003F5DE38D	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI00366FB352	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI003428784C	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0020CA574F	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00344DB4A9	16	1	0	0	0	0	0	0	0	0	20	1	0	1	0	secondary_residual
UniRef90_A0A6G1H537	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2U2J4I5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_F2RB76	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1I6U712	18	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI0033BDB98F	10	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI001E5CBA21	15	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0033FB0B51	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI00215AB08D	29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001908A9F0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A7W8B3N9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1R0H3J6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAW1PZK7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A927L310	13	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABS7QQK1	12	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0ABU2H877	1	0	0	0	0	0	0	0	0	0	23	1	0	1	0	secondary_residual
UniRef90_A0A6H9YYL5	19	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI00371B22E9	30	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI00360C3242	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_R1HT87	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6M4WG42	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABP7EWR1	0	0	0	0	0	0	0	0	0	0	19	1	0	1	0	secondary_residual
UniRef90_UPI00145E2037	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0024751504	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003EEF2604	19	1	0	4	1	0	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_UPI00325E4640	12	1	0	0	0	0	0	0	0	0	18	1	0	1	0	secondary_residual
UniRef90_A0A6A5U9J4	14	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
