seq_id	N_ext	alpha2beta3_insert	ACT_domain	CM_domain	C_tail	boundary_confidence
UniRef90_UPI003828924B	0	0	0	0	0	high
UniRef90_UPI00131BDCFB	0	1	0	0	0	medium
UniRef90_A0A9W8E258	0	0	0	0	0	high
UniRef90_A0A964UY21	0	0	0	0	0	high
UniRef90_A0A2R8BQ73	0	0	0	0	0	high
UniRef90_A0A2A4FU77	0	0	0	0	0	high
UniRef90_A0A5B2TDY3	0	0	0	0	0	high
UniRef90_A0A8J2ZG45	0	0	0	0	0	high
UniRef90_L8Y419	0	0	0	0	0	high
UniRef90_A0A8J7M8F9	0	0	0	0	0	high
UniRef90_D4YKH3	1	0	0	0	0	medium
UniRef90_A0A1W9HXI8	0	0	0	0	0	high
UniRef90_A0A124H6K2	0	1	0	0	0	medium
UniRef90_E0TBH5	0	0	0	0	0	high
UniRef90_A0A8S8X809	0	0	0	0	0	high
UniRef90_A0A6N6VXX3	1	0	0	0	0	high
UniRef90_A0ABU0IP42	0	0	0	0	0	high
UniRef90_A0ABT2K5G0	1	0	0	0	1	medium
UniRef90_A0A8J7CX69	0	0	0	0	0	high
UniRef90_A0A518F0L8	0	0	0	0	0	high
UniRef90_A0A2A4CRY1	0	0	0	0	0	high
UniRef90_C6XK88	0	0	0	0	0	high
UniRef90_A0A545U774	0	0	0	0	0	high
UniRef90_I4EZV7	0	1	0	0	0	medium
UniRef90_A0A9X1DAG3	0	0	0	0	0	high
UniRef90_A0A1E5Q8C2	0	0	0	0	0	high
UniRef90_A0A255XWZ0	0	0	0	0	0	high
UniRef90_A0A432XA30	0	0	0	0	0	high
UniRef90_A0A1U7JEV4	0	0	0	0	0	high
UniRef90_A0ABV8RV17	0	0	0	0	0	high
UniRef90_A0A1Q5PXC1	1	0	0	0	0	medium
UniRef90_A0A381V207	0	0	0	0	0	high
UniRef90_A0A6J6NDF3	1	0	0	0	0	medium
UniRef90_UPI003C7ECDF7	0	0	0	0	0	high
UniRef90_UPI00020463C1	0	0	0	0	0	high
UniRef90_UPI0024764816	1	0	0	0	0	medium
UniRef90_UPI00096BAA8A	0	0	0	0	0	high
UniRef90_UPI003612EAED	0	0	0	0	0	high
UniRef90_UPI002490A976	0	0	0	0	0	high
UniRef90_UPI0004278AEC	0	0	0	0	0	high
UniRef90_UPI00273D4BFA	0	0	0	0	0	high
UniRef90_O24947	0	0	0	0	0	high
UniRef90_A0A1I6PVQ2	0	0	0	0	0	high
UniRef90_A0A5B8FW23	0	1	0	0	0	medium
UniRef90_UPI001CF6DAB8	0	0	0	0	1	medium
UniRef90_UPI00281603D8	0	0	0	0	0	high
UniRef90_UPI0031BBAF61	0	0	0	0	0	high
UniRef90_A0ABV5V3I3	1	0	0	0	0	medium
UniRef90_UPI003F748430	0	0	0	0	0	high
UniRef90_A7I1M5	0	0	0	0	0	high
UniRef90_UPI001EFF58C7	0	0	0	0	0	high
UniRef90_UPI000381675C	0	0	0	0	0	high
UniRef90_UPI0037A2BD75	0	0	0	0	1	high
UniRef90_UPI0031D5E96B	0	0	0	0	0	high
UniRef90_UPI0013DA914D	0	0	0	0	0	high
UniRef90_UPI0014209A3F	0	0	0	0	0	high
UniRef90_UPI00210E1F8D	0	0	0	0	0	high
UniRef90_UPI0036775354	1	0	0	0	0	medium
UniRef90_UPI0021CAF7B0	1	0	0	0	0	medium
UniRef90_A0A1Y1W331	1	0	0	0	0	high
UniRef90_A0ABP0IN28	0	0	0	0	1	medium
UniRef90_A0A975TYL2	0	0	0	0	0	high
UniRef90_A0A5B2USL3	0	0	0	0	0	high
UniRef90_A0A931HAS3	0	0	0	0	0	high
UniRef90_A0A6I6LDN6	0	0	0	0	0	high
UniRef90_A0A2V3UYU2	0	0	0	0	0	high
UniRef90_F1Z759	0	0	0	0	0	high
UniRef90_A0AA90SMJ5	0	0	0	0	0	high
UniRef90_A0A318T076	0	0	0	0	0	high
UniRef90_A0A4V0NDJ7	0	0	0	0	0	high
UniRef90_A0A845V1N1	0	0	0	0	0	high
UniRef90_A0ABQ1QLA9	0	0	0	0	0	high
UniRef90_A0A1R3WZV3	0	0	0	0	0	high
UniRef90_A0A7M3T6P0	0	0	0	0	0	high
UniRef90_E8RQ05	0	0	0	0	0	high
UniRef90_A0ABV8MDZ3	1	0	0	0	0	high
UniRef90_A0A6P1T114	0	0	0	0	0	high
UniRef90_A0A5C6UMF6	0	0	0	0	0	high
UniRef90_K2HFG9	0	0	0	0	0	high
UniRef90_A0A1H3Y929	0	0	0	0	0	high
UniRef90_A0A2N3PXD7	0	0	0	0	0	high
UniRef90_A0ABZ2HC91	0	0	0	0	0	high
UniRef90_A0AAW3ZPY8	1	0	0	0	0	medium
UniRef90_A0A4R2NNH1	0	0	0	0	0	high
UniRef90_A0ABV2UTI0	1	1	0	0	0	medium
UniRef90_A0A317DYJ6	0	1	0	0	0	medium
UniRef90_A0ABX2N458	0	0	0	0	0	high
UniRef90_A0A417Z0S7	0	0	0	0	0	high
UniRef90_A0A382CLU7	0	0	0	0	0	high
UniRef90_A0A381P0F1	0	0	0	0	0	high
UniRef90_UPI003B5BDCE7	1	0	0	0	0	medium
UniRef90_UPI001B48F280	0	0	0	0	0	high
UniRef90_UPI000BE00159	0	0	0	0	0	high
UniRef90_UPI002363853E	0	0	0	0	0	high
UniRef90_UPI0018DD5724	0	0	0	0	0	high
UniRef90_A0ABM8Q2M9	0	0	0	0	0	high
UniRef90_UPI0018A91354	0	0	0	0	0	high
UniRef90_UPI002F3F1A8B	0	1	0	0	0	medium
UniRef90_UPI003B000783	0	0	0	0	0	high
UniRef90_UPI0013C7A166	0	0	0	0	0	high
UniRef90_A0ABN8UXN5	0	0	0	0	0	high
UniRef90_UPI0034179F61	1	0	0	0	0	medium
UniRef90_UPI003AE4689C	1	0	0	0	0	medium
UniRef90_UPI0013A6D4F2	0	0	0	0	0	high
UniRef90_UPI0035B57FC9	0	0	0	0	0	high
UniRef90_UPI001F0C2163	0	0	0	0	0	high
UniRef90_UPI003F633BD3	0	0	0	0	1	high
UniRef90_UPI0004A6D38D	0	0	0	0	0	high
UniRef90_UPI0040596FCF	0	0	0	0	0	high
UniRef90_A0A846MW04	0	0	0	0	0	high
UniRef90_UPI00391DF545	0	1	0	0	0	medium
UniRef90_UPI003982FF97	0	0	0	0	0	high
UniRef90_UPI0022FF0A73	0	0	0	0	0	high
UniRef90_UPI0021DB59DE	0	0	0	0	0	high
UniRef90_UPI002E262A52	0	0	0	0	0	high
UniRef90_UPI003D0BD51D	0	0	0	0	0	high
UniRef90_UPI001CC03320	1	0	0	0	0	medium
UniRef90_UPI001F2012CC	0	0	0	0	0	high
UniRef90_UPI00390C8274	0	0	0	0	0	high
UniRef90_A0A059JHZ8	1	0	0	0	0	high
UniRef90_A0A3N4LFU5	0	0	0	0	0	high
UniRef90_A0ACA9M378	1	0	0	0	0	high
UniRef90_A0A9W8AJE8	0	0	0	0	0	high
UniRef90_A0ABQ5CN58	1	1	0	0	0	high
UniRef90_A0A7S3X3W5	1	0	0	0	0	medium
UniRef90_A0A6B0XXK8	0	0	0	0	0	high
UniRef90_A0ABV7AFV2	0	0	0	0	0	high
UniRef90_A0ABV1RMH2	0	0	0	0	0	high
UniRef90_A0ABU8XKX4	0	0	0	0	0	high
UniRef90_A0A2Y8ZP00	1	0	0	0	0	medium
UniRef90_A0A173LWG2	1	0	0	0	0	medium
UniRef90_A0ABW9XBF5	0	0	0	0	0	high
UniRef90_A0A363ULX3	0	0	0	0	0	high
UniRef90_A0ABQ5VXH7	0	0	0	0	0	high
UniRef90_A0A2V1K0H1	0	0	0	0	0	high
UniRef90_A0ABV7TMR3	0	0	0	0	0	high
UniRef90_Q0AR20	0	0	0	0	0	high
UniRef90_A0ABV6ZUK0	0	0	0	0	0	high
UniRef90_A0A9J6PDN6	0	0	0	0	0	high
UniRef90_A0A937L3L8	0	0	0	0	0	high
UniRef90_A0A6J6U0Z3	0	0	0	0	0	high
UniRef90_A0A382AIK8	0	0	0	0	0	high
UniRef90_A0A154M547	0	0	0	0	0	high
UniRef90_UPI00374A1BF9	1	0	0	0	1	medium
UniRef90_UPI003864F3AE	0	0	0	0	0	high
UniRef90_UPI00300D63AD	0	0	0	0	0	high
UniRef90_UPI0002EADD94	0	0	0	0	0	high
UniRef90_UPI0011B41CDF	0	0	0	0	0	high
UniRef90_UPI0027A8C197	0	0	0	0	0	high
UniRef90_UPI00041C3E1D	0	0	0	0	0	high
UniRef90_UPI002F94643B	0	0	0	0	0	high
UniRef90_UPI003C7DF416	0	0	0	0	0	high
UniRef90_UPI0012AED9FD	1	0	0	0	0	medium
UniRef90_UPI00168B9563	0	1	0	0	0	medium
UniRef90_UPI003CCCA70D	0	0	0	0	0	high
UniRef90_UPI001D1192DF	0	0	0	0	0	high
UniRef90_UPI0012AFA20B	0	0	0	0	0	high
UniRef90_UPI003A8FDF57	0	0	0	0	0	high
UniRef90_UPI003C7E0735	0	0	0	0	0	high
UniRef90_UPI0033B41911	1	0	0	0	0	high
UniRef90_A0A6A5YEI3	0	0	0	0	0	high
UniRef90_R7TP80	0	0	0	0	0	high
UniRef90_A0A7S0QBK3	1	0	0	0	0	medium
UniRef90_A0A813C2P8	0	0	0	0	0	high
UniRef90_A0A2A4YS25	0	0	0	0	0	high
UniRef90_A0A1X6YLC1	0	0	0	0	0	high
UniRef90_A0A1N7GG69	0	0	0	0	0	high
UniRef90_A0A1R4J6X9	1	0	0	0	0	medium
UniRef90_S0G214	1	0	0	0	0	medium
UniRef90_A0A378IJR1	0	0	0	0	0	high
UniRef90_A0A2R8AC43	0	0	0	0	0	high
UniRef90_A0A9E5MGA9	0	0	0	0	0	high
UniRef90_A0A1I4T0I3	0	0	0	0	0	high
UniRef90_A0A0J9E3B3	0	0	0	0	0	high
UniRef90_A0A7T2GLU5	0	0	0	0	0	high
UniRef90_A0A4D7C867	0	0	0	0	0	high
UniRef90_A0ABU7M0E1	0	0	0	0	0	high
UniRef90_A0ABU5IRX9	0	0	0	0	0	high
UniRef90_A0A8J7RPG7	0	0	0	0	0	high
UniRef90_A0A7X5QZY7	1	0	0	0	0	medium
UniRef90_A0ABQ5Q8X3	0	1	0	0	0	high
UniRef90_A0A6C0D9C7	1	0	0	0	0	medium
UniRef90_A0A6J6DAP3	1	0	0	0	0	medium
UniRef90_A0A6J6FLC9	1	0	0	0	0	medium
UniRef90_UPI0035D9C917	1	0	0	0	0	medium
UniRef90_A0A347TNN2	0	0	0	0	0	high
UniRef90_UPI002ED06DE8	0	0	0	0	0	high
UniRef90_UPI0036C6F8FF	1	0	0	0	0	medium
UniRef90_UPI00165CE448	0	0	0	0	0	high
UniRef90_UPI00046A2AE0	0	0	0	0	0	high
UniRef90_A0ABV5KGP6	0	0	0	0	0	high
UniRef90_A0A4P8EU56	1	0	0	0	0	medium
UniRef90_UPI003433665A	1	0	0	0	0	medium
UniRef90_UPI00101F5106	0	0	0	0	0	high
UniRef90_UPI00203ECBB0	0	0	0	0	0	high
UniRef90_A0A1M5JVS7	0	0	0	0	0	high
UniRef90_UPI002E100409	0	0	0	0	0	high
UniRef90_UPI0010AAABC6	0	0	0	0	0	high
UniRef90_A0A485L3F0	0	0	0	0	0	high
UniRef90_A0A7S0DFF4	1	0	0	0	0	medium
UniRef90_A0A2U2ADC3	0	0	0	0	0	high
UniRef90_A0A1R1L9Q6	1	0	0	0	0	medium
UniRef90_U1RJG1	1	1	0	0	0	medium
UniRef90_A0A1R4G5R7	0	0	0	0	0	high
UniRef90_D3UHL1	0	0	0	0	0	high
UniRef90_D1B2L5	0	0	0	0	0	high
UniRef90_C7QGM5	1	1	0	0	0	medium
UniRef90_A0AA51RSD3	0	0	0	0	0	high
UniRef90_A0ABV7WMP3	0	0	0	0	0	high
UniRef90_A0A127F9H0	0	0	0	0	0	high
UniRef90_H8KYN0	0	0	0	0	0	high
UniRef90_A0A1Y2K2D7	0	0	0	0	0	high
UniRef90_A1USG0	0	0	0	0	0	high
UniRef90_A0ABS9JVE3	1	0	0	0	0	medium
UniRef90_A0A179B0H6	0	0	0	0	0	high
UniRef90_A0A0A7EKI1	0	0	0	0	0	high
UniRef90_A0A0R0D1I4	0	0	0	0	0	high
UniRef90_A0A7C8BSQ8	1	0	0	0	0	medium
UniRef90_A0A081KA85	0	0	0	0	0	high
UniRef90_A0A2P1PZ85	1	1	0	0	0	medium
UniRef90_A0ABQ6HN67	0	0	0	0	0	high
UniRef90_A0AA52EGY0	0	0	0	0	0	high
UniRef90_A0ABP6VKS2	1	0	0	0	0	medium
UniRef90_A0ABZ1RX92	1	0	0	0	0	medium
UniRef90_A0A3B0TGT5	0	0	0	0	0	high
UniRef90_UPI00387ADC60	1	0	0	0	0	medium
UniRef90_UPI0034482D6F	0	0	0	0	0	high
UniRef90_UPI002474076D	0	0	0	0	0	high
UniRef90_UPI00340684A6	1	0	0	0	0	medium
UniRef90_UPI00224E6899	1	1	0	0	0	medium
UniRef90_UPI00301B6C6D	1	0	0	0	0	medium
UniRef90_UPI0035625CC8	0	0	0	0	0	high
UniRef90_UPI0026018C4E	0	0	0	0	0	high
UniRef90_UPI0036E09D03	1	0	0	0	0	medium
UniRef90_A0A6S6U5M9	0	0	0	0	0	high
UniRef90_A0A6J4JCE4	0	0	0	0	0	high
UniRef90_A0A1S7LCC8	0	0	0	0	0	high
UniRef90_A0A516RK25	1	0	0	0	0	medium
UniRef90_L0EVN1	0	0	0	0	0	high
UniRef90_A0ABT0PJX4	0	0	0	0	0	high
UniRef90_A0A249KGA1	1	0	0	0	0	medium
UniRef90_A0A8J7WCQ4	0	0	0	0	0	high
UniRef90_A0ABZ2LPK7	0	0	0	0	0	high
UniRef90_A0ABC8C449	0	0	0	0	0	high
UniRef90_A0A917CV28	0	0	0	0	0	high
UniRef90_A0A8J6UF30	0	0	0	0	0	high
UniRef90_A0A1A9EW17	0	0	0	0	0	high
UniRef90_A0A853I3D1	0	0	0	0	0	high
UniRef90_A0A516GA80	1	0	0	0	0	medium
UniRef90_A0A3P3VPJ8	0	0	0	0	0	high
UniRef90_A0A2W6MX76	0	0	0	0	0	high
UniRef90_A0A1T4RR92	0	0	0	0	0	high
UniRef90_B9L616	0	0	0	0	0	high
UniRef90_A0A2S7K445	0	0	0	0	0	high
UniRef90_A0A1C3RJ82	0	0	0	0	0	high
UniRef90_A0ABT8SIT3	0	1	0	0	0	high
UniRef90_A0A0C5VMK3	0	0	0	0	0	high
UniRef90_A0A3Q9G6E2	0	0	0	0	0	high
UniRef90_A0A2H9T886	0	0	0	0	0	high
UniRef90_A0A6J7ADF7	1	0	0	0	0	medium
UniRef90_A0A6J6N0I8	1	0	0	0	0	medium
UniRef90_A0A930VNX1	1	0	0	0	0	medium
UniRef90_UPI0033CF7BA8	1	0	0	0	0	medium
UniRef90_UPI003455CB87	0	0	0	0	0	high
UniRef90_UPI000DCF2DA5	0	0	0	0	0	high
UniRef90_UPI001BDCD927	0	1	0	0	0	high
UniRef90_UPI0033E19F09	0	0	0	0	0	high
UniRef90_UPI003564E2B4	0	0	0	0	0	high
UniRef90_UPI001696E30D	0	0	0	0	0	high
UniRef90_UPI0031383798	0	0	0	0	0	high
UniRef90_UPI00036FEA38	0	0	0	0	0	high
UniRef90_UPI00197B99F4	0	0	0	0	0	high
UniRef90_UPI000CA0A59D	0	1	0	0	0	high
UniRef90_A0A4S3JPN3	1	0	0	0	0	medium
UniRef90_A0A368V648	0	0	0	0	0	high
UniRef90_A0AAW9HWZ9	0	0	0	0	0	high
UniRef90_A0A327WZC4	0	0	0	0	0	high
UniRef90_A0A1D9MKE2	0	0	0	0	0	high
UniRef90_A0A7W7CH09	1	1	0	0	0	medium
UniRef90_A0A368NR27	0	0	0	0	0	high
UniRef90_A0A7W7Y5A4	0	0	0	0	0	high
UniRef90_A0ABV4B9R5	0	0	0	0	0	high
UniRef90_S2VLZ5	0	0	0	0	0	high
UniRef90_A0A1I2NQ71	0	0	0	0	0	high
UniRef90_A0A8J3FTX4	0	0	0	0	0	high
UniRef90_A0A432WRY3	0	0	0	0	0	high
UniRef90_A0A4R1J845	0	0	0	0	0	high
UniRef90_A0A2H3NU52	0	0	0	0	0	high
UniRef90_A0ABN2IEQ5	1	0	0	0	0	medium
UniRef90_A0ABQ6M1C8	0	0	0	0	0	high
UniRef90_A0ABT9NI83	0	0	0	0	0	high
UniRef90_A0A9X2L989	0	0	0	0	0	high
UniRef90_A6GGU9	0	0	0	0	0	high
UniRef90_A0ABU2WI99	0	0	0	0	0	high
UniRef90_A4FH59	0	0	0	0	0	high
UniRef90_A0A6N4E554	0	0	0	0	0	high
UniRef90_A0A6J7CX93	0	0	0	0	0	high
UniRef90_A0A6J6J4Q6	1	0	0	0	0	medium
UniRef90_A0A6J6Q2Z4	0	0	0	0	0	high
UniRef90_UPI002633766F	0	0	0	0	0	high
UniRef90_UPI003AF7E6BE	0	0	0	0	0	high
UniRef90_UPI00041F63DF	1	0	0	0	1	medium
UniRef90_UPI003658CCD6	1	0	0	0	0	high
UniRef90_UPI000DD0C5F6	0	0	0	0	0	high
UniRef90_UPI000BB90D0E	0	0	0	0	0	high
UniRef90_UPI003607D2B6	0	0	0	0	0	high
UniRef90_UPI000D5296FB	0	0	0	0	0	high
UniRef90_UPI00035FE70A	0	0	0	0	0	high
UniRef90_UPI00142351C4	0	0	0	0	0	high
UniRef90_UPI003AF85D99	0	0	0	0	0	high
UniRef90_UPI0033A7B9DB	1	1	0	0	0	medium
UniRef90_UPI00225A47E3	0	0	0	0	0	high
UniRef90_UPI0003B6BB28	0	0	0	0	0	high
UniRef90_UPI003FD565ED	1	0	0	0	0	high
UniRef90_A0A0S2KGM2	0	0	0	0	0	high
UniRef90_UPI001F38B1CA	1	0	0	0	0	medium
UniRef90_UPI00209824B7	0	0	0	0	0	high
UniRef90_UPI0012FBF6D5	0	0	0	0	0	high
UniRef90_UPI003D14EE7A	0	0	0	0	0	high
UniRef90_UPI002DD65F7F	0	0	0	0	0	high
UniRef90_UPI0015E70117	0	0	0	0	0	high
UniRef90_A0A5M3Z3W6	0	0	0	0	0	high
UniRef90_A0A5N6TR20	1	0	0	0	0	high
UniRef90_A0A7S0BG52	1	1	0	0	0	high
UniRef90_A0AAD5DT97	1	1	0	0	0	high
UniRef90_E4TGE5	0	0	0	0	0	high
UniRef90_A0A1I5MJH5	0	0	0	0	0	high
UniRef90_G9PDV3	1	1	0	0	0	medium
UniRef90_A0A5B9PHF4	0	0	0	0	0	high
UniRef90_E7G3V1	0	0	0	0	0	high
UniRef90_A0A831RIU4	0	0	0	0	0	high
UniRef90_A0A6C7EAF2	0	0	0	0	0	high
UniRef90_A0A9D7SIA8	0	0	0	0	0	high
UniRef90_A0A542E5S2	0	0	0	0	0	high
UniRef90_A0A081FXE7	0	0	0	0	0	high
UniRef90_A0A250VCG9	0	0	0	0	0	high
UniRef90_A0A2W5MRD7	0	0	0	0	0	high
UniRef90_C7LYD2	0	0	0	0	0	high
UniRef90_A0A430KRA1	0	0	0	0	0	high
UniRef90_A0A5M3WTZ3	0	0	0	0	0	high
UniRef90_A0ABZ2L994	0	0	0	0	0	high
UniRef90_A0A2M8WRN1	0	0	0	0	0	high
UniRef90_A0A193LFS0	0	0	0	0	0	high
UniRef90_A0A9W5VW01	0	0	0	0	0	high
UniRef90_A0A1Q5PJA4	1	1	0	0	0	medium
UniRef90_A0A918LNJ4	1	0	0	0	1	medium
UniRef90_A0ABU9TRP8	0	0	0	0	0	high
UniRef90_E6W5P8	0	0	0	0	0	high
UniRef90_A0A1H7V8Z8	0	0	0	0	0	high
UniRef90_A0A3D8J5J7	0	0	0	0	0	high
UniRef90_C7R4N0	0	0	0	0	0	high
UniRef90_A0A6J6A3Z4	0	0	0	0	0	high
UniRef90_A0A6J7N181	0	0	0	0	0	high
UniRef90_A0A3B0RY04	0	1	0	0	0	medium
UniRef90_A0A6J6W3P2	0	0	0	0	0	high
UniRef90_A0A6J6MSF5	0	0	0	0	0	high
UniRef90_A0A6J7KG30	1	0	0	0	0	medium
UniRef90_UPI00398FAE5C	0	0	0	0	0	high
UniRef90_UPI0025468A5F	0	1	0	0	0	high
UniRef90_UPI001D0ED8E0	0	0	0	0	0	high
UniRef90_UPI000690DCFD	0	0	0	0	0	high
UniRef90_UPI002D80E724	0	0	0	0	0	high
UniRef90_A0A3S4SV04	0	1	0	0	0	medium
UniRef90_UPI00375717ED	0	0	0	0	0	high
UniRef90_UPI003D4DFEBD	0	0	0	0	0	high
UniRef90_UPI0036B70559	0	0	0	0	0	high
UniRef90_UPI000E1F5DDF	0	0	0	0	0	high
UniRef90_UPI00371916E6	1	0	0	0	0	high
UniRef90_UPI000F545A6A	0	1	0	0	0	medium
UniRef90_A0A0M2V7R5	0	0	0	0	0	high
UniRef90_UPI00254870E6	1	0	0	0	1	medium
UniRef90_UPI0033D66BA3	0	0	0	0	0	high
UniRef90_UPI003524BC50	1	0	0	0	0	medium
UniRef90_UPI000D10FFD4	0	0	0	0	0	high
UniRef90_UPI00202CEDB8	0	0	0	0	0	high
UniRef90_A0A5N5D4Q2	1	0	0	0	1	high
UniRef90_R4X9Y7	0	0	0	0	0	high
UniRef90_A0ACB7Z620	1	0	0	0	0	medium
UniRef90_Q1D694	0	0	0	0	0	high
UniRef90_A0A2S7UYI6	0	0	0	0	0	high
UniRef90_D1BG05	0	0	0	0	0	high
UniRef90_A0ABU1T0K3	0	0	0	0	0	high
UniRef90_A0ABU7UYX0	0	0	0	0	0	high
UniRef90_A0A3D8JAA2	0	0	0	0	0	high
UniRef90_A0AB38YJY5	0	0	0	0	0	high
UniRef90_A0ABS2WSP7	0	0	0	0	0	high
UniRef90_A0A1F6H440	0	0	0	0	0	high
UniRef90_A0A542ZVX6	0	0	0	0	0	high
UniRef90_A0A369WWR6	0	0	0	0	0	high
UniRef90_A0A2X0IV83	0	0	0	0	0	high
UniRef90_A0ABT7SBY8	0	0	0	0	0	high
UniRef90_A0A8J7WSX0	0	0	0	0	0	high
UniRef90_A0A8J7CMW2	0	0	0	0	0	high
UniRef90_A0A3G9IH16	1	1	0	0	0	medium
UniRef90_A0A9D2J5V8	0	0	0	0	0	high
UniRef90_A0A0W0WNH5	0	0	0	0	0	high
UniRef90_A0A1H1S9H3	0	0	0	0	0	high
UniRef90_A0A8A4TT09	0	0	0	0	0	high
UniRef90_A0A7M2YV08	0	0	0	0	0	high
UniRef90_A0A7M1LF03	0	0	0	0	0	high
UniRef90_A0A3D8IGE1	0	0	0	0	0	high
UniRef90_A0A316FVJ2	0	0	0	0	0	high
UniRef90_A0ABQ0C7A0	0	0	0	0	0	high
UniRef90_A0A6J6HQB3	1	1	0	0	0	medium
UniRef90_A0A6J7IHS1	0	0	0	0	0	high
UniRef90_A0A6J7SVG1	0	0	0	0	0	high
UniRef90_A0A6J6DSZ1	0	0	0	0	0	high
UniRef90_A0A1W1EIV4	0	0	0	0	0	high
UniRef90_A0A3B1E798	0	0	0	0	0	high
UniRef90_UPI00082E949F	0	0	0	0	0	high
UniRef90_UPI000DCCCC64	0	0	0	0	0	high
UniRef90_UPI0010AB8EF2	0	0	0	0	0	high
UniRef90_A0ABV9DAQ8	0	0	0	0	0	high
UniRef90_UPI003BA2A9AF	0	0	0	0	0	high
UniRef90_UPI00097666A6	0	0	0	0	0	high
UniRef90_UPI0013ECE4A0	0	0	0	0	0	high
UniRef90_UPI003263BDEE	0	0	0	0	0	high
UniRef90_UPI002E323C41	0	0	0	0	0	high
UniRef90_UPI00339F0816	0	0	0	0	0	high
UniRef90_UPI0018F4DA58	0	0	0	0	0	high
UniRef90_UPI0019091F6C	0	0	0	0	0	high
UniRef90_UPI001F2B0A7A	1	0	0	0	0	medium
UniRef90_UPI002F9501DC	0	0	0	0	0	high
UniRef90_UPI000E353489	0	0	0	0	0	high
UniRef90_UPI00078C4534	0	0	0	0	0	high
UniRef90_UPI002E7BD80C	1	0	0	0	0	medium
UniRef90_UPI0039E57254	0	0	0	0	0	high
UniRef90_UPI001B7CF93E	0	0	0	0	0	high
UniRef90_UPI000E30E9D5	0	0	0	0	0	high
UniRef90_A0A1Y2FUX5	0	0	0	0	0	high
UniRef90_A0A4P9ZVX6	0	0	0	0	0	high
UniRef90_A0A445GPF4	1	0	0	0	1	high
UniRef90_A0A6J4I3C2	0	0	0	0	0	high
UniRef90_A0A6S6SJ56	0	0	0	0	0	high
UniRef90_A0A0S4XLV5	0	0	0	0	0	high
UniRef90_A0A0S4RRC1	0	0	0	0	0	high
UniRef90_A0A1A8TI93	0	0	0	0	0	high
UniRef90_A0A063Y6B4	0	0	0	0	0	high
UniRef90_D6Z546	0	0	0	0	0	high
UniRef90_A0A917CLJ9	0	0	0	0	0	high
UniRef90_A0A2S0VTR8	0	0	0	0	0	high
UniRef90_M1PD76	0	0	0	0	0	high
UniRef90_A0A1Y6BZ58	0	0	0	0	0	high
UniRef90_A0ABS5S7U8	0	0	0	0	0	high
UniRef90_A0A2S5KP47	0	0	0	0	0	high
UniRef90_A0A2A9EB50	1	0	0	0	0	medium
UniRef90_A0A2M9BDL0	1	0	0	0	0	medium
UniRef90_A0ABZ3H794	0	0	0	0	0	high
UniRef90_Q1JWX2	0	0	0	0	0	high
UniRef90_F8KP56	0	0	0	0	0	high
UniRef90_A0A2T5MHY9	0	0	0	0	0	high
UniRef90_A0A1I6TBT1	0	0	0	0	1	medium
UniRef90_A0A5Q2RFS9	0	0	0	0	0	high
UniRef90_M5R9W2	0	0	0	0	0	high
UniRef90_A0ABP6QL59	0	1	0	0	0	medium
UniRef90_A0ABY0V795	1	0	0	0	0	medium
UniRef90_A0A0D8HM76	0	0	0	0	0	high
UniRef90_A0ABU3ICU2	0	0	0	0	0	high
UniRef90_A0A1W2EIN8	0	0	0	0	0	high
UniRef90_A0A2S9XDG5	0	0	0	0	0	high
UniRef90_A0ABY8A5I3	0	0	0	0	0	high
UniRef90_Q6AQ90	0	0	0	0	0	high
UniRef90_A0ABT8T8F1	0	0	0	0	0	high
UniRef90_A0A1W1BJV9	0	0	0	0	0	high
UniRef90_A0A3B0VFI4	0	0	0	0	0	high
UniRef90_A0A3B0VGG2	0	0	0	0	0	high
UniRef90_A0A1W1B975	0	0	0	0	0	high
UniRef90_A0A381U6L9	0	0	0	0	0	high
UniRef90_A0A381R7R4	0	0	0	0	0	high
UniRef90_A0A381PV89	0	0	0	0	0	high
UniRef90_UPI000F5E8C03	0	0	0	0	0	high
UniRef90_UPI003CFACAFC	0	0	0	0	0	high
UniRef90_UPI0032C214AD	0	0	0	0	0	high
UniRef90_A0A4V2XLE8	0	0	0	0	0	high
UniRef90_UPI000CF0BBE9	0	0	0	0	0	high
UniRef90_UPI000E664EFB	0	0	0	0	0	high
UniRef90_UPI002E341364	0	0	0	0	0	high
UniRef90_UPI00015870B7	0	0	0	0	0	high
UniRef90_A0ABU2NLM9	1	1	0	0	0	high
UniRef90_A0ABW1JBL0	0	0	0	0	0	high
UniRef90_UPI0018F81D0A	0	0	0	0	0	high
UniRef90_UPI00339E55F4	0	0	0	0	0	high
UniRef90_UPI0033665854	0	0	0	0	0	high
UniRef90_UPI00399CECB7	0	0	0	0	0	high
UniRef90_UPI001C854A23	0	0	0	0	0	high
UniRef90_UPI000476D5FA	0	0	0	0	0	high
UniRef90_A0A507C6U2	0	0	0	0	0	high
UniRef90_A0A6A7C792	0	0	0	0	0	high
UniRef90_A0A811SQ36	1	0	0	0	0	high
UniRef90_A0A444JEZ7	0	0	0	0	0	high
UniRef90_A0AAT9FIP1	0	0	0	0	0	high
UniRef90_I5B2W0	0	0	0	0	0	high
UniRef90_A0A377GBY9	0	0	0	0	0	high
UniRef90_A0A3N2DK17	0	0	0	0	0	high
UniRef90_A0A4U7BED1	0	0	0	0	0	high
